wave,flux,err,fit
909.080,0.372779,0.577621,0.2752625100290119
909.264,0.479545,0.537084,0.2752109464039521
909.448,0.317586,0.564805,0.2756178116342728
909.632,0.263423,0.564348,0.2768788211727409
909.815,0.475014,0.544430,0.2796028650088486
909.999,0.367588,0.543682,0.2846791273608439
910.183,0.313848,0.540798,0.2933252431696222
910.366,0.366159,0.541667,0.3070815451012799
910.550,0.470921,0.540928,0.3277023702391987
910.734,0.258473,0.512108,0.3569260134335261
910.917,0.205746,0.443477,0.3961287383111188
911.101,0.153185,0.463143,0.4459181359332604
911.285,0.204614,0.462267,0.5057731769095363
911.469,0.0992787,0.461083,0.5738419742796953
911.652,0.151176,0.457990,0.6470126422133669
911.836,0.255293,0.457047,0.7212806104511142
912.020,0.307382,0.483871,0.7923489859063980
912.203,0.202734,0.529079,0.8563168374263151
912.387,0.253997,0.527669,0.9102812819662061
912.571,0.304584,0.526580,0.9527072042600986
912.755,0.252302,0.479756,0.9834945331946217
912.938,0.200550,0.460279,1.003762575435871
913.122,0.200096,0.464935,1.015461793608022
913.306,0.152848,0.449261,1.020921875013181
913.489,-0.000882660,0.475349,1.022445734758738
913.673,0.0841878,0.439466,1.022013917180058
913.857,0.0850203,0.486605,1.021105718572644
914.041,0.237661,0.558019,1.020629666354562
914.224,0.317677,0.542317,1.020939037365785
914.408,0.317883,0.527035,1.021921621594916
914.592,0.181556,0.643828,1.023149820500689
914.775,0.480779,0.660778,1.024072064522129
914.959,0.375443,0.684069,1.024215840313591
915.143,0.237521,0.644539,1.023345519427920
915.327,0.234753,0.607926,1.021544306318763
915.510,0.232780,0.607334,1.019189769159539
915.694,-0.0660751,0.600740,1.016837286174636
915.878,-0.163316,0.517964,1.015045794262976
916.061,-0.0937019,0.498463,1.014210886849524
916.245,0.0419133,0.557724,1.014455040088872
916.429,0.309515,0.528585,1.015585983343653
916.613,0.309390,0.536325,1.017137023815558
916.796,0.407684,0.550253,1.018448770985500
916.980,0.390107,0.564216,1.018779002431504
917.164,0.306266,0.542959,1.017404051047642
917.347,0.0903558,0.498095,1.013716204616694
917.531,0.139131,0.464302,1.007300797056430
917.715,0.236467,0.500398,0.9980246917849731
917.899,0.285129,0.456110,0.9861082046332743
918.082,0.236116,0.474708,0.9721676524720143
918.266,0.333402,0.491484,0.9571707452460693
918.450,0.381846,0.510023,0.9423040034267536
918.633,0.331693,0.528266,0.9287435077488022
918.817,0.379425,0.465721,0.9173508308834282
919.001,0.379306,0.447527,0.9083760076367234
919.185,0.281301,0.472869,0.9012562516532961
919.368,0.232138,0.427253,0.8945963242437937
919.552,0.0862305,0.426118,0.8863851580476046
919.736,0.0368135,0.441363,0.8744281235181185
919.920,0.229146,0.421884,0.8569189657512534
920.103,0.228831,0.463999,0.8330158731517049
920.287,0.276394,0.480341,0.8032631157824974
920.471,0.372114,0.539242,0.7696894933011966
920.654,0.373573,0.623728,0.7355453202367178
920.838,0.278844,0.614737,0.7046790054917980
921.022,0.233002,0.672365,0.6807113163698183
921.206,0.329450,0.730951,0.6662105278274359
921.389,0.330802,0.809966,0.6620905055413338
921.573,0.519839,0.888935,0.6673873638576460
921.757,0.708421,0.837386,0.6794755180500586
921.941,0.707916,0.836031,0.6946680833605545
922.124,0.611779,0.919161,0.7090517784892080
922.308,0.705059,0.833712,0.7193701246931933
922.492,0.420062,0.869315,0.7237603605851451
922.675,0.417834,0.830510,0.7221697457700560
922.859,0.511966,0.741893,0.7163620522448517
923.043,0.417654,0.824484,0.7094926435639548
923.227,0.416538,0.823515,0.7053671400672570
923.410,0.510179,0.788820,0.7075454261662983
923.594,0.321421,0.837830,0.7185048806642805
923.778,0.320760,0.799831,0.7390801348064731
923.962,0.413904,0.832484,0.7682995730501476
924.145,0.412257,0.918238,0.8036382548147800
924.329,0.597178,0.883525,0.8415680790057218
924.513,0.596217,0.833131,0.8782579922985421
924.697,0.502438,0.901975,0.9102409658429644
924.880,0.871761,0.900796,0.9349223167048953
925.064,0.777996,1.00299,0.9508723394842417
925.248,1.23829,1.00104,0.9579042428333610
925.431,1.33016,1.03064,0.9570013398349921
925.615,1.69890,1.13152,0.9501157380589432
925.799,1.88027,1.21247,0.9398664352786038
925.983,1.97186,1.17465,0.9291452051980171
926.166,1.41669,1.20686,0.9206615819939794
926.350,1.41580,1.13838,0.9164763540237417
926.534,1.32210,1.14052,0.9176314251714321
926.718,0.952400,1.10778,0.9239698044363923
926.901,1.04270,1.07210,0.9342096726947403
927.085,1.22405,0.990011,0.9462514816849109
927.269,1.04068,0.955808,0.9576342145418477
927.453,0.857062,0.954218,0.9660187371602215
927.636,0.764573,0.953171,0.9695996178569604
927.820,0.763007,0.948865,0.9673565495666909
928.004,0.579355,0.978803,0.9591436897496780
928.188,0.941698,0.979322,0.9456233565972542
928.371,1.30335,1.09328,0.9280965154712263
928.555,1.48340,1.12472,0.9082645221942730
928.739,1.39175,1.12687,0.8879705445628533
928.923,1.48107,1.19157,0.8689442632809664
929.106,1.83927,1.32182,0.8526029927308516
929.290,2.46631,1.35227,0.8399297423044876
929.474,2.64358,1.41417,0.8314516184548568
929.658,3.27089,1.44713,0.8273119706767794
929.841,3.71783,1.57810,0.8273922409318332
930.025,4.25178,1.83308,0.8314536017594668
930.209,5.94703,2.21473,0.8392496865935016
930.393,12.1146,2.78902,0.8505756049365389
930.576,26.3135,3.51358,0.8652580042555392
930.760,44.7814,4.29915,0.8830904756578378
930.944,66.7931,5.25136,0.9037648923641288
931.128,93.8506,6.21755,0.9268167378070714
931.311,121.127,7.24401,0.9516176935798167
931.495,151.178,8.17739,0.9774316930826832
931.679,183.576,9.02493,1.003516627099577
931.863,223.992,9.81785,1.029236542175050
932.046,260.173,10.7716,1.054154129163662
932.230,313.205,11.7569,1.078058865642878
932.414,370.555,12.7515,1.100920905293911
932.598,429.940,13.6600,1.122781362129248
932.781,487.622,14.5224,1.143616275783720
932.965,548.679,15.3763,1.163212547013486
933.149,606.498,16.2387,1.181107692785528
933.333,653.454,16.9920,1.196611955395593
933.516,709.299,17.5792,1.208920134119088
933.700,755.033,18.1395,1.217284677227769
933.884,802.634,18.6598,1.221198241078481
934.068,840.380,19.1639,1.220533615936050
934.251,878.514,19.5485,1.215590711234529
934.435,904.724,19.9495,1.207041487845173
934.619,938.085,20.2001,1.195778363897611
934.803,963.436,20.4684,1.182711512030008
934.987,983.585,20.7107,1.168558185067895
935.170,1003.61,20.8647,1.153664446057477
935.354,1014.63,21.0485,1.137900773424144
935.538,1027.53,21.2193,1.120668760463264
935.722,1044.94,21.2285,1.100989396579525
935.905,1045.13,21.2699,1.077690186963080
936.089,1044.43,21.3235,1.049678193156777
936.273,1051.65,21.2943,1.016275510961404
936.457,1043.05,21.2756,0.9775632179028878
936.640,1028.30,21.1029,0.9346649313066262
936.824,1016.56,20.8985,0.8898705969648325
937.008,1000.59,20.7328,0.8465205837277534
937.192,971.476,20.3932,0.8086053719356878
937.375,930.670,19.9964,0.7801195817281678
937.559,888.876,19.4949,0.7642975924681227
937.743,840.695,18.9125,0.7629205350435290
937.927,782.043,18.3559,0.7759003817791517
938.111,725.541,17.7185,0.8012650992643159
938.294,678.451,17.0100,0.8355678739161110
938.478,620.576,16.3343,0.8745984496989500
938.662,569.948,15.5499,0.9141884813958416
938.846,518.199,14.7824,0.9508980853931475
939.029,461.796,13.9424,0.9824222152906651
939.213,401.353,12.9938,1.007681613252922
939.397,343.234,12.0489,1.026639335185306
939.581,290.762,11.2180,1.039968643014028
939.764,248.724,10.3660,1.048687289972337
939.948,210.347,9.49330,1.053855882636112
940.132,177.085,8.62572,1.056383908214246
940.316,147.814,7.74464,1.056935959530775
940.500,117.557,6.88023,1.055922114383723
940.683,84.6822,6.00520,1.053540178671538
940.867,57.5654,5.09435,1.049853796986423
941.051,37.3055,4.19683,1.044892376078063
941.235,22.9563,3.39101,1.038754186620602
941.418,13.8243,2.68772,1.031706568604505
941.602,8.70669,2.19883,1.024254176256616
941.786,5.63672,1.80131,1.017159461830178
941.970,2.99609,1.52422,1.011388530464102
942.154,2.05897,1.34075,1.007988855184531
942.337,2.22708,1.27593,1.007931669579689
942.521,2.31068,1.24667,1.011953050444137
942.705,2.05457,1.27444,1.020444030529850
942.889,2.30768,1.20894,1.033408112054989
943.072,2.13766,1.23921,1.050505956706578
943.256,1.88216,1.26861,1.071150339568411
943.440,1.88076,1.20635,1.094618746100546
943.624,1.71065,1.20697,1.120147249113290
943.808,1.79358,1.17579,1.146971756897099
943.991,1.87714,1.14457,1.174336926101432
944.175,1.79130,1.17754,1.201481632431098
944.359,1.70513,1.14310,1.227630593953021
944.543,1.61975,1.08341,1.252007241142875
944.727,1.28099,1.08272,1.273881548040058
944.910,1.28003,1.08065,1.292634937710481
945.094,1.44699,1.07978,1.307832692956701
945.278,1.27771,1.08116,1.319271281485177
945.462,1.52934,1.10893,1.326988733246411
945.645,1.78063,1.18064,1.331235785778513
945.829,1.90522,1.25245,1.332404678830233
946.013,1.56723,1.38415,1.330934405050274
946.197,1.64904,1.51937,1.327206009626318
946.381,1.89765,1.59029,1.321448891730093
946.564,1.55961,1.54178,1.313679778090262
946.748,1.18076,1.61990,1.303681549692281
946.932,1.51422,1.62188,1.291036448953441
947.116,1.34532,1.62069,1.275173328426585
947.300,0.841676,1.55958,1.255446772800369
947.483,0.840944,1.43609,1.231210299574599
947.667,1.00762,1.49553,1.201884761855879
947.851,0.839429,1.49516,1.167026649403809
948.035,0.672081,1.49448,1.126424392438671
948.219,1.00531,1.49404,1.080246794142588
948.402,1.00475,1.49360,1.029236160190817
948.586,1.00435,1.37657,0.9749091769407557
948.770,0.837492,1.25750,0.9196801965938586
948.954,0.949020,1.06409,0.8668252286905617
949.137,0.585810,1.02736,0.8202148261724223
949.321,0.586828,0.835895,0.7838165246468971
949.505,0.587789,0.679718,0.7610462316910210
949.689,0.463483,0.553920,0.7541168780324495
949.873,0.519410,0.561204,0.7635589120639513
950.056,0.582967,0.560753,0.7880607103330973
950.240,0.527429,0.576996,0.8246852460938183
950.424,0.527359,0.623939,0.8694180422625312
950.608,0.818121,0.651283,0.9178871582108944
950.792,0.873565,0.668256,0.9660747355243366
950.975,0.729550,0.674589,1.010840859909449
951.159,0.729600,0.685374,1.050173261056953
951.343,0.784910,0.705943,1.083159030767900
951.527,0.674070,0.724560,1.109757455686703
951.711,0.673793,0.704379,1.130495073266354
951.894,0.839601,0.683202,1.146170956618845
952.078,0.839480,0.723567,1.157643275629344
952.262,0.839125,0.763878,1.165693785915834
952.446,0.949297,0.745015,1.170978313773176
952.630,0.894117,0.765593,1.174020633222787
952.813,1.05930,0.773047,1.175233863930468
952.997,1.29611,0.746459,1.174945253703124
953.181,1.28156,0.724439,1.173435630063318
953.365,1.03267,0.711674,1.170971372276376
953.549,1.11443,0.680172,1.167839958024274
953.732,1.01702,0.701671,1.164385173087122
953.916,1.08244,0.683711,1.161020676833636
954.100,1.28871,0.678343,1.158225833017273
954.284,1.57745,0.692693,1.156508885541801
954.468,1.61832,0.722757,1.156342393764295
954.651,1.57662,0.722724,1.158064754556752
954.835,1.41094,0.723000,1.161783536381602
955.019,1.32778,0.678528,1.167305708754013
955.203,1.07994,0.663464,1.174129195128115
955.387,1.07964,0.619541,1.181515300948919
955.571,0.955718,0.634453,1.188632817187554
955.754,1.12027,0.620459,1.194732934067400
955.938,0.996489,0.649981,1.199282105630932
956.122,1.36708,0.664504,1.202017369015950
956.306,1.53151,0.693239,1.202898761227513
956.490,1.65495,0.692614,1.201982673283479
956.673,1.48988,0.721354,1.199258488451722
956.857,1.53074,0.705639,1.194511541450450
957.041,1.28337,0.735225,1.187283130181997
957.225,1.28302,0.705392,1.176955390218301
957.409,1.28291,0.660844,1.162969444097796
957.592,1.15956,0.632109,1.145110504637997
957.776,1.03628,0.617151,1.123795894277711
957.960,0.954045,0.603103,1.100254529346508
958.144,0.707168,0.558182,1.076506258775769
958.328,0.501682,0.543285,1.055103690881326
958.512,0.707186,0.529290,1.038675261744360
958.695,0.789332,0.558506,1.029373767094830
958.879,0.912564,0.587759,1.028401314216281
959.063,0.994702,0.588525,1.035748125387606
959.247,1.15895,0.603117,1.050229318541532
959.431,1.11765,0.648578,1.069796466591070
959.614,1.19966,0.633561,1.092011020572953
959.798,1.11737,0.648526,1.114532163062718
959.982,1.15818,0.633887,1.135482920413481
960.166,1.15797,0.619259,1.153629127297995
960.350,1.07568,0.648907,1.168378099317590
960.534,1.23963,0.634209,1.179651143282153
960.717,1.23950,0.633946,1.187711447149113
960.901,1.19828,0.662795,1.193004524327268
961.085,1.36224,0.662331,1.196045265783191
961.269,1.44403,0.661256,1.197346261490067
961.453,1.15645,0.675786,1.197384247799890
961.636,1.23813,0.661028,1.196578125553024
961.820,1.27876,0.644861,1.195262622139999
962.004,0.991257,0.630385,1.193662506091433
962.188,0.909043,0.616026,1.191869218278942
962.372,1.03210,0.586638,1.189840392911690
962.556,0.868105,0.617052,1.187432969248607
962.739,0.950278,0.616908,1.184466195142758
962.923,1.15561,0.601188,1.180814518960331
963.107,1.11477,0.632363,1.176492934545085
963.291,1.15582,0.647444,1.171719531169227
963.475,1.36093,0.618108,1.166913265476814
963.659,1.07376,0.646866,1.162622822084979
963.842,1.03264,0.631397,1.159396041405895
964.026,1.11452,0.616006,1.157631599724403
964.210,0.950250,0.630524,1.157458662196299
964.394,0.867988,0.601626,1.158683174396539
964.578,0.799509,0.613783,1.160816092620602
964.762,0.826767,0.654664,1.163167048761390
964.945,0.799314,0.648396,1.164976816557011
965.129,0.799341,0.661982,1.165537395956126
965.313,0.826805,0.670514,1.164285613216681
965.497,0.936275,0.702711,1.160851237117668
965.681,0.991067,0.743762,1.155084518186710
965.865,1.04588,0.743805,1.147066896977012
966.048,1.15530,0.763765,1.137117707230661
966.232,1.20994,0.801770,1.125796058409440
966.416,1.37392,0.801559,1.113875207231129
966.600,1.31909,0.799770,1.102278275730836
966.784,1.15488,0.759662,1.091969766148410
966.968,0.990714,0.758608,1.083812901916948
967.151,0.881325,0.757543,1.078426447593845
967.335,0.771954,0.718975,1.076080316766443
967.519,0.722244,0.672574,1.076652224903224
967.703,0.776918,0.660339,1.079666020230470
967.887,0.995844,0.669016,1.084389650428036
968.071,1.06432,0.677112,1.089966114766476
968.254,1.09175,0.634665,1.095546226913235
968.438,0.950006,0.608613,1.100389499569418
968.622,0.991241,0.616229,1.103914347450030
968.806,0.991493,0.602416,1.105653554095546
968.990,0.827338,0.601821,1.104771651583274
969.174,0.868606,0.586490,1.097840178808480
969.358,0.951013,0.586716,1.073047178455580
969.541,0.992375,0.572219,1.007319379067668
969.725,0.705001,0.587430,0.8882678546245445
969.909,0.910768,0.557741,0.7569849498924599
970.093,0.746623,0.572368,0.6969315223114255
970.277,0.787845,0.557106,0.7422396706420374
970.461,0.705706,0.543443,0.8328426243441084
970.644,0.787842,0.514772,0.8900603829549809
970.828,0.582303,0.544860,0.8919346883142382
971.012,0.623447,0.498644,0.8581586116738361
971.196,0.458798,0.513553,0.8034545502136103
971.380,0.499910,0.482705,0.7196975718660764
971.564,0.417445,0.483625,0.5971828045675854
971.747,0.499536,0.482084,0.4641226704133354
971.931,0.417034,0.465841,0.3708593511010324
972.115,0.416944,0.435766,0.3315661824970285
972.299,0.252261,0.450540,0.3252980367723394
972.483,0.293618,0.419621,0.3334948952418194
972.667,0.129293,0.449779,0.3504595364118411
972.851,0.212090,0.463832,0.3810513182245122
973.034,0.418371,0.495487,0.4464618101553092
