wave,flux,err,fit_all,fit_stell
1021.06,0.942781,0.0500000,0.9463309914361716,2.802581427545450
1021.24,0.835845,0.0500000,0.9421242441306769,2.789679401573755
1021.43,0.879869,0.0500000,0.9402428482607578,2.783679094997498
1021.61,1.01014,0.0500000,0.9418303825486146,2.788000651510137
1021.80,0.989287,0.0500000,0.9445971339630641,2.795991508788476
1021.98,0.990075,0.0500000,0.9458770834026499,2.800187786790066
1022.16,0.969161,0.0500000,0.9424576029782653,2.792189999155550
1022.35,0.991664,0.0500000,0.9271625639301132,2.753531195850201
1022.53,0.905702,0.0500000,0.8950692185451932,2.675279047592775
1022.72,0.949969,0.0500000,0.8541193632333407,2.591307549607572
1022.90,0.864344,0.0500000,0.8158864560943491,2.553965334083128
1023.09,0.844302,0.0500000,0.7760878285526931,2.576970659232619
1023.27,0.649344,0.0500000,0.7134912674018977,2.619101095985396
1023.46,0.474393,0.0500000,0.6155461993962195,2.635715688234105
1023.65,0.475005,0.0500000,0.4947780300220795,2.621909568242032
1023.82,0.446155,0.0500000,0.3757569939566374,2.599329107558271
1024.01,0.417139,0.0500000,0.2770559119091546,2.584128471612172
1024.19,0.329532,0.0500000,0.2073148713335081,2.574866884565148
1024.38,0.329697,0.0500000,0.1678529746239632,2.560622407590768
1024.57,0.329691,0.0500000,0.1557973987675830,2.520938152138082
1024.75,0.271083,0.0500000,0.1657232095435415,2.403454463635812
1024.94,0.212592,0.0500000,0.1871101760116768,2.137219389763858
1025.12,0.183360,0.0500000,0.2043372032111652,1.732189586078292
1025.31,0.183748,0.0500000,0.2091398108488770,1.320326410740209
1025.49,0.183936,0.0500000,0.2097440339632888,1.029702895906524
1025.67,0.420594,0.0500000,0.2224470337546137,0.9019530553198601
1025.86,0.479908,0.0500000,0.2760733471017100,0.9892653224519624
1026.04,0.598589,0.0500000,0.3839649994055683,1.324144174329801
1026.23,0.450956,0.0500000,0.4813731006618910,1.759959054723158
1026.41,0.540440,0.0500000,0.5246523075830596,2.075619945161386
1026.60,0.532898,0.0500000,0.5763342081174873,2.187025290985344
1026.78,0.658450,0.0500000,0.6531623676099134,2.181983123471229
1026.97,0.702027,0.0500000,0.7079601657290139,2.165157427729055
1027.15,0.812982,0.0500000,0.7305014709239014,2.166545620513270
1027.34,0.702666,0.0500000,0.7375538058105374,2.174133789818568
1027.52,0.658865,0.0500000,0.7384816985323072,2.175053625942368
1027.70,0.615127,0.0500000,0.7362592473444985,2.168046229922599
1027.89,0.748478,0.0500000,0.7321943605245260,2.155722768225087
1028.07,0.771224,0.0500000,0.7270547823990412,2.140249949057799
1028.26,0.749496,0.0500000,0.7226879705721239,2.127058185128320
1028.45,0.861215,0.0500000,0.7214998889885988,2.123225731005941
1028.63,0.795111,0.0500000,0.7235787289475847,2.129006166206103
1028.82,0.884840,0.0500000,0.7255108145583156,2.134353946427274
1029.00,0.729707,0.0500000,0.7236578455281549,2.128566399354087
1029.19,0.707922,0.0500000,0.7170259149964204,2.108726252882868
1029.37,0.529971,0.0500000,0.7052649746006148,2.073824349448094
1029.55,0.686854,0.0500000,0.6883012920021520,2.023623266482800
1029.74,0.776664,0.0500000,0.6702989757002198,1.970385292795892
1029.92,0.821745,0.0500000,0.6590204268546865,1.936925871649603
1030.11,0.777824,0.246211,0.6575320905724316,1.932246814743449
1030.29,0.688848,0.224001,0.6581774644960523,1.933838606576892
1030.48,0.622027,0.201723,0.6510340780415541,1.912548737673377
1030.66,0.465573,0.179473,0.6368585779303053,1.870610686946593
1030.85,0.465963,0.179628,0.6300746760318755,1.850393323255750
1031.04,0.511185,0.202216,0.6447626153297394,1.893230723324767
1031.21,0.534106,0.202372,0.6792154141398055,1.994094662965470
1031.40,0.579579,0.202522,0.7223846265108063,2.120501071213543
1031.58,0.557394,0.202678,0.7662683590964230,2.248964301690861
1031.77,0.602949,0.202834,0.8061629454860314,2.365681451596544
1031.95,0.603439,0.202990,0.8365089807963888,2.454346094621280
1032.14,0.761687,0.225728,0.8541210302531216,2.505627289968097
1032.33,0.965485,0.248490,0.8611785816853385,2.525934232875497
1032.51,1.07907,0.271269,0.8598398163020922,2.521612089864298
1032.70,1.14784,0.271478,0.8514473885769670,2.496608261615183
1032.88,1.05830,0.271680,0.8378995597196466,2.456498227510096
1033.06,0.968379,0.249215,0.8201655806193194,2.404146137042664
1033.25,0.946383,0.249424,0.7989986908161290,2.341732581571459
1033.43,0.992471,0.249634,0.7751316725538203,2.271426650609120
1033.62,1.24310,0.295246,0.7499599068930315,2.197319875221595
1033.80,1.15299,0.272712,0.7290639244800102,2.135761738884625
1033.99,1.15401,0.272929,0.7214515571939941,2.113131225239108
1034.17,0.904520,0.227631,0.7294178252984788,2.136130181098487
1034.36,1.04180,0.250586,0.7425275814714736,2.174182689555476
1034.54,0.996830,0.250790,0.7485684808218782,2.191528523272323
1034.73,1.11149,0.273781,0.7421018299014611,2.172257175845495
1034.91,0.929541,0.251143,0.7184025100397611,2.102570668708068
1035.09,0.953213,0.251354,0.6739004945521222,1.972017130023740
1035.28,0.816683,0.228675,0.6234882738519191,1.824212559295587
1035.46,0.885872,0.251736,0.6044027655674018,1.768095983998001
1035.65,0.772189,0.229028,0.6391274675698940,1.869386786109805
1035.84,0.956262,0.252124,0.7013786574425172,2.051145760011647
1036.02,0.956834,0.252330,0.7498979110221582,2.192695938623206
1036.21,1.09508,0.275462,0.7667778272441794,2.241703415707656
1036.39,0.934924,0.252684,0.7526496915073663,2.200056746141927
1036.58,0.958531,0.252898,0.7094536078844925,2.073468222224422
1036.76,0.821296,0.230079,0.6523662472868454,1.906338768136192
1036.94,0.937171,0.253283,0.6247877451764965,1.825465102507876
1037.13,0.822525,0.230436,0.6649957091936932,1.942639927211285
1037.31,0.938438,0.253674,0.7582390236598091,2.214685846943425
1037.50,0.869896,0.253881,0.8548592670335787,2.496509096336307
1037.68,1.07832,0.277155,0.9234231610869165,2.696322419606215
1037.87,1.05612,0.277369,0.9693968134198553,2.830122448538041
1038.05,1.31159,0.300733,1.007097283812237,2.939731012204457
1038.24,1.56749,0.324106,1.039915054656080,3.035055334743241
1038.42,1.73077,0.347506,1.061874101820874,3.098663749539888
1038.61,1.61620,0.324573,1.064858691633243,3.106891430566754
1038.79,1.45520,0.324842,1.049638724314661,3.062030016136672
1038.97,1.54932,0.325103,1.025250579615468,2.990420745651184
1039.16,1.43403,0.325319,0.9991003215911064,2.913695039866131
1039.34,1.35984,0.334452,0.9761797768977635,2.846410760803798
1039.53,0.981368,0.312261,0.9643990076047572,2.811624321621260
1039.72,1.16383,0.344656,0.9687135693432448,2.823765906147887
1039.90,0.945121,0.313566,0.9814973008777562,2.860587805932972
1040.09,1.07128,0.313785,0.9913347923112468,2.888812086419243
1040.27,0.821069,0.282648,0.9943475306473993,2.897143837274625
1040.46,1.01031,0.314312,0.9944654817888600,2.897039958711541
1040.64,1.35756,0.377487,0.9964088100459254,2.902271735983936
1040.82,1.48438,0.409208,0.9998678215262966,2.911897071507217
1041.01,1.48534,0.409500,0.9988660457132164,2.908530621196916
1041.19,1.04508,0.346757,0.9880362848247773,2.876552428607780
1041.38,0.951005,0.315476,0.9711831435346485,2.827050366372666
1041.56,1.23612,0.347368,0.9603453240715265,2.795071012197024
1041.75,1.52131,0.379210,0.9633281254645938,2.803320585098845
1041.93,1.77520,0.411069,0.9742456830190035,2.834653803660389
1042.12,1.42844,0.348093,0.9824528733688564,2.858093084376164
1042.31,1.33463,0.348388,0.9839007474261351,2.861864623655239
1042.48,1.24079,0.348683,0.9822248469237549,2.856568513904145
1042.67,1.27343,0.348898,0.9822202319047073,2.856115763083291
1042.85,1.22623,0.336079,0.9848608821614657,2.863353845874187
1043.04,1.36677,0.327374,0.9877181944617157,2.871219771129280
1043.22,1.53161,0.350405,0.9883317693742534,2.872561526770931
1043.41,1.67333,0.354791,0.9868917519926677,2.867935638038575
1043.60,1.34306,0.307687,0.9856585933946358,2.863912147641208
1043.78,1.22571,0.284255,0.9862401542757201,2.865161832470330
1043.97,1.13205,0.260806,0.9877690044249148,2.869163280653015
1044.15,1.58378,0.332195,0.9880307733185276,2.869483203029893
1044.34,1.48977,0.332409,0.9858552238804257,2.862725792768928
1044.52,1.34824,0.332624,0.9819434373174877,2.850947721012160
1044.70,1.06429,0.285352,0.9772731747514598,2.836953079172332
1044.89,1.25542,0.309390,0.9725160499650587,2.822711169443654
1045.07,1.37523,0.309612,0.9689153388428312,2.811829511934956
1045.26,1.37612,0.309835,0.9677445575371647,2.808001790760878
1045.44,1.06683,0.262363,0.9686325016822527,2.810148466763079
1045.63,0.876637,0.238696,0.9696121582130315,2.812560451330983
1045.81,0.805899,0.238919,0.9691870569632233,2.810897155208356
1046.00,1.02163,0.263012,0.9678753739633851,2.806663685359785
1046.19,1.11785,0.287118,0.9675509079645480,2.805294686254573
1046.37,1.19054,0.287341,0.9693030844481786,2.809945159911534
1046.55,1.04766,0.263583,0.9721260353358468,2.817716117652354
1046.73,1.14452,0.263808,0.9744134528799034,2.823914958642343
1046.92,0.929392,0.240006,0.9755545271870681,2.826790481142905
1047.11,1.26665,0.288250,0.9760257730045707,2.827724757233011
1047.29,1.31595,0.312531,0.9764240146120232,2.828447208434125
1047.48,1.36490,0.312699,0.9769308614668309,2.829484239060649
1047.66,1.02918,0.264786,0.9774933452022433,2.830681692205578
1047.85,0.813433,0.216843,0.9780549246841128,2.831876408685224
1048.03,0.765781,0.217012,0.9786694782388210,2.833224366642940
1048.22,0.742158,0.217182,0.9795297009973174,2.835282946601905
1048.40,0.791026,0.241512,0.9807253041446372,2.838329620321407
1048.58,0.936698,0.265869,0.9818334479339839,2.841104396450168
1048.77,1.00999,0.290244,0.9818931824728117,2.840845284587960
1048.95,0.962366,0.266247,0.9802849863554540,2.835761208261029
1049.14,0.938961,0.266466,0.9772530509830301,2.826560655821606
1049.32,0.939756,0.266692,0.9731059115797881,2.814138383190798
1049.51,0.988999,0.291143,0.9684386705136693,2.800215956262490
1049.69,1.08695,0.291370,0.9651540062479641,2.790294770670116
1049.88,1.16051,0.291590,0.9652822264584792,2.790241806173068
1050.07,1.25847,0.291817,0.9680944116666108,2.797946802749117
1050.25,1.11327,0.292045,0.9696585287245905,2.802041904446668
