wave,flux,err,fit_all,fit_stell
886.326,0.00684154,0.229834,-4.793898547446469,-13.03070278436420
886.512,-0.0697623,0.228883,-4.652509449949968,-12.64417606780077
886.689,-0.0695001,0.227942,-4.511753329427284,-12.25959239460396
886.875,0.0815252,0.227006,-4.370267877280804,-11.87306955758450
887.060,0.156948,0.226078,-4.227725810200690,-11.48381208023935
887.246,0.157405,0.225160,-4.084761671949697,-11.09354564278727
887.431,0.0815061,0.224246,-3.941735984204337,-10.70324760851281
887.617,0.00665007,0.223341,-3.799019679635515,-10.31392507119250
887.802,0.00672824,0.222440,-3.657268221665821,-9.927357656749544
887.980,-0.0675796,0.221555,-3.516169141323848,-9.542765742416096
888.166,-0.0674776,0.220678,-3.374333751623030,-9.156237448768943
888.351,-0.0672360,0.219811,-3.231443621780221,-8.766982494398478
888.537,-0.0665544,0.208555,-3.088135548235123,-8.376729573905452
888.722,0.0433343,0.189582,-2.944774664470705,-7.986468686364555
888.908,0.117272,0.188732,-2.801734996717538,-7.597215458877210
889.093,0.118519,0.198282,-2.659656511811661,-7.210702927981723
889.271,0.0107142,0.215562,-2.518219707687039,-6.826113644709581
889.457,-0.0612352,0.214731,-2.376021999098544,-6.439543701285297
889.642,-0.0609776,0.213909,-2.232750029181654,-6.050196536441904
889.828,0.0800540,0.236653,-2.089067687177100,-5.659872291444225
890.013,0.126621,0.212334,-1.945355409220239,-5.269603469006627
890.199,0.126191,0.188115,-1.801965881395122,-4.880343629937359
890.384,-0.0151601,0.140425,-1.659536922259338,-4.493819418890803
890.562,-0.0155826,0.139902,-1.517763801623434,-4.109234525824037
890.747,-0.0154658,0.139382,-1.375236612400998,-3.722709433802246
890.933,0.0309003,0.138869,-1.231651729881678,-3.333455110286311
891.118,-0.0152559,0.138362,-1.087646253132053,-2.943197275826437
891.304,-0.0149587,0.137857,-0.9435828105982537,-2.552917491369145
891.490,-0.0151662,0.137354,-0.7998296437922900,-2.163611628485343
891.675,0.0305581,0.136854,-0.6570347776515684,-1.777031881643831
