-16145.2,1.08226
-16137.6,1.38071
-16131.9,0.783293
-16124.3,1.38075
-16116.7,1.38017
-16111.0,2.57668
-16103.4,1.08149
-16095.8,1.38033
-16090.1,1.37997
-16082.5,1.08053
-16074.9,0.482937
-16067.3,1.38092
-16061.5,0.483544
-16054.0,0.783335
-16046.3,1.68076
-16040.7,1.98002
-16033.0,1.98115
-16025.4,1.08348
-16019.7,1.68213
-16012.1,0.484812
-16004.5,1.08328
-15998.8,1.38300
-15991.2,1.38261
-15983.6,0.784008
-15977.9,1.38327
-15970.3,1.68361
-15962.7,1.08334
-15957.0,0.482302
-15949.4,1.86340
-15941.8,1.28580
-15936.1,0.265033
-15928.5,1.62455
-15920.9,0.942795
-15915.2,0.941988
-15907.6,1.96288
-15900.0,0.600529
-15894.3,0.260165
-15886.6,0.941628
-15879.0,0.602175
-15873.3,1.62520
-15865.7,0.262525
-15858.1,1.28618
-15852.4,0.605880
-15844.8,0.604814
-15837.2,0.00000
-15831.5,1.62963
-15823.9,1.53885
-15816.3,0.780257
-15810.6,0.479609
-15803.0,1.07992
-15795.4,1.59810
-15789.7,0.919923
-15782.1,1.25910
-15774.5,0.665780
-15768.8,0.714960
-15761.2,0.714437
-15753.6,1.89278
-15747.9,1.10962
-15740.2,0.716746
-15732.7,1.10682
-15726.9,2.28471
-15719.4,0.00000
-15711.7,0.620987
-15706.0,0.920797
-15698.4,0.580811
-15690.8,1.60042
-15685.1,1.26031
-15677.5,1.26045
-15669.9,0.00000
-15664.2,0.509166
-15656.6,0.777485
-15649.0,1.07872
-15643.3,1.38103
-15635.7,0.177320
-15628.1,1.38143
-15622.4,1.68175
-15614.8,0.478770
-15607.2,1.68478
-15601.5,2.89007
-15593.9,0.781837
-15586.3,0.782328
-15580.5,0.178981
-15572.9,1.08286
-15565.4,0.480309
-15559.7,0.480816
-15552.0,1.08364
-15544.4,1.68537
-15538.7,0.780119
-15531.1,0.478945
-15523.5,2.89027
-15517.8,1.08093
-15510.2,1.68440
-15502.6,1.98534
-15495.0,0.00000
-15489.3,1.08050
-15481.7,0.00000
-15474.1,0.177728
-15468.4,1.08241
-15460.8,1.98754
-15453.2,1.38436
-15447.5,1.98744
-15439.9,2.89324
-15432.3,1.38266
-15426.6,1.08243
