wave,flux,err,fit
871.891,0.559856,0.342092,-194.7616083449009
872.067,0.563826,0.332624,-193.4962426921137
872.244,0.467834,0.307957,-192.2297096628425
872.420,0.514132,0.305183,-190.9620642713858
872.596,0.535878,0.303955,-189.6932911566579
872.773,0.546704,0.300491,-188.4233686388163
872.949,0.598764,0.308976,-187.1523062062527
873.126,0.667536,0.317391,-185.8801597299750
873.302,0.648159,0.316502,-184.6069421215248
873.478,0.717096,0.325230,-183.3325273894532
873.655,0.680918,0.316113,-182.0570308547739
873.831,0.697018,0.323878,-180.7804003496019
874.008,0.625248,0.314236,-179.5026491669879
874.184,0.484608,0.286605,-178.2237414074979
874.360,0.587189,0.303145,-176.9436954366569
874.537,0.707735,0.328429,-175.6625908133054
874.713,0.671896,0.319282,-174.3803073954433
874.890,0.705293,0.319323,-173.0968685943211
875.066,0.705314,0.319041,-171.8123329259113
875.243,0.600004,0.301370,-170.5267045590829
875.419,0.564130,0.292241,-169.2399149173357
875.595,0.683239,0.309197,-167.9519473473956
875.772,0.613345,0.299766,-166.6630256764234
875.948,0.596101,0.295226,-165.3728004726780
876.125,0.611701,0.294829,-164.0815468479044
876.301,0.593270,0.294074,-162.7891794042029
876.478,0.608261,0.293588,-161.4956981449629
876.654,0.692055,0.309898,-160.2010349345015
876.830,0.895011,0.348463,-158.9053609154195
877.007,0.825795,0.339193,-157.6084975645880
877.183,0.807607,0.330618,-156.3105580397834
877.360,0.704411,0.320940,-155.0114010687378
877.536,0.614720,0.310168,-153.7111701707831
877.712,0.521777,0.308483,-152.4098366775874
877.889,0.555736,0.335550,-151.1073500986735
878.065,0.572786,0.362393,-149.8037301427512
878.242,0.547756,0.369421,-148.4989812979863
878.418,0.560367,0.378014,-147.1931093408712
878.595,0.599058,0.400388,-145.8860896828198
878.771,0.612404,0.410823,-144.5780341890632
878.947,0.625753,0.421225,-143.2687604936907
879.124,0.564740,0.425060,-141.9583977106590
879.300,0.603007,0.447163,-140.6469239151399
879.477,0.687165,0.448542,-139.3343090906245
879.653,0.696472,0.437249,-138.0205697762837
879.830,0.705727,0.426019,-136.7056992657403
880.006,0.888996,0.445882,-135.3897670818982
880.182,0.873623,0.434358,-134.0726686711575
880.359,0.748063,0.408967,-132.7544409110572
880.535,0.722037,0.407752,-131.4350877016375
880.712,0.695112,0.386926,-130.1146280142252
880.888,0.577198,0.346607,-128.7930432756765
881.065,0.591242,0.327409,-127.4703070892629
881.241,0.581182,0.311612,-126.1464931504153
881.417,0.513984,0.276326,-124.8215295263449
881.594,0.437625,0.269250,-123.4954330079360
881.770,0.314365,0.215872,-122.1682407667818
881.947,0.399719,0.573925,-120.8398599647789
882.123,0.292960,0.521030,-119.5104151623606
882.300,0.218866,0.476277,-118.1798119333033
882.476,0.395188,0.840582,-116.8480894459881
882.652,0.395066,0.840581,-115.5152211296236
882.829,0.153939,0.421281,-114.1812558548091
883.005,0.392975,0.837124,-112.8461645916949
883.182,0.631708,1.25237,-111.5099236822378
883.358,0.391619,0.834805,-110.1725841926337
883.535,0.391554,0.834801,-108.8341112091971
883.711,0.391471,0.834798,-107.4945017198462
883.888,0.627286,0.950629,-106.1538154942583
884.064,0.388657,0.535374,-104.8119707967044
884.240,0.388823,0.535367,-103.4690162295351
884.417,0.625562,0.946501,-102.1249474287074
884.593,1.33419,1.48693,-100.7797407841046
884.770,0.859723,0.955242,-99.43341455034739
884.946,0.860008,0.955236,-98.08594397001185
885.123,1.09534,1.36412,-96.73739776342349
885.299,0.858896,0.952978,-95.38764274424220
885.475,0.619738,0.937624,-94.03683801000481
885.652,0.853758,1.34511,-92.68491257986888
885.828,1.08729,1.75225,-91.33180194142093
886.005,0.851772,1.34337,-89.97756540100292
886.181,1.31814,1.86619,-88.62223906047932
886.358,0.848758,1.34110,-87.26578529673574
886.534,0.614446,0.933620,-85.90820865034304
886.711,0.380518,0.526478,-84.54946526069449
886.887,0.380549,0.526474,-83.18962838555387
887.063,-0.0859318,0.00364748,-81.82869406496224
887.240,-0.0859036,0.00364290,-80.46656816440533
887.416,-0.0858649,0.00363812,-79.10338048962429
887.593,0.145082,0.405849,-77.73905945328293
887.769,0.375591,0.807724,-76.37360683999636
887.946,0.605702,1.20915,-75.00700847203962
888.122,1.06557,1.72526,-73.63930614564350
888.299,1.75471,2.25218,-72.27045373552322
888.475,1.75321,2.24993,-70.90050199786899
888.651,2.21030,2.37376,-69.52942027101955
888.828,1.97993,1.97233,-68.15722861658378
889.004,1.74860,1.85482,-66.78386799587554
889.181,1.28764,1.72607,-65.40943613383929
889.357,1.05809,1.32609,-64.03382808793869
889.534,0.370402,0.800380,-62.65713406875587
889.710,0.598216,1.19710,-61.27928222948896
889.887,0.369680,0.798490,-59.90034826607959
890.063,0.368625,0.796027,-58.52024671730668
890.240,0.368921,0.796019,-57.13904315927903
890.416,0.369104,0.796013,-55.75669256708456
890.592,0.141537,0.399285,-54.37323425919843
890.769,0.141451,0.399285,-52.98864086909558
890.945,-0.0858049,0.00355506,-51.60292110135065
891.122,0.590867,0.520971,-50.21606173919444
891.298,0.590787,0.520972,-48.82809639585349
891.475,1.26614,1.03723,-47.43899060293348
891.651,1.49110,1.42924,-46.04876308713022
891.828,1.49117,1.42924,-44.65741902432029
892.004,1.26316,1.41528,-43.26493646371661
892.180,1.71153,1.91819,-41.87133945177307
892.357,1.03597,1.40194,-40.47661443052234
892.533,0.810859,1.00993,-39.08078792214008
892.710,1.48095,1.52278,-37.68381569596054
892.886,1.47820,1.52064,-36.28572446990712
893.063,1.47537,1.51863,-34.88650912110948
893.239,3.48005,2.36209,-33.48617454926650
893.416,7.70837,3.43385,-32.08472004878595
893.592,12.8185,4.21090,-30.68213241499138
893.769,23.4774,5.44457,-29.27842208990528
893.945,41.2263,7.12036,-27.87358423015990
894.122,60.7233,8.56509,-26.46763830395794
894.298,79.3044,9.88776,-25.06055825439534
894.474,102.506,11.2127,-23.65235531755873
894.651,122.786,12.2019,-22.24301531968344
894.827,142.130,13.0757,-20.83255470625953
895.004,170.705,14.1105,-19.42096430320220
895.180,202.995,15.2002,-18.00823840695393
895.357,236.327,16.2888,-16.59438732628011
895.533,279.956,17.6262,-15.17940820763528
895.710,322.859,18.7797,-13.76329292102890
895.886,363.469,19.9184,-12.34605842710285
896.063,408.408,21.1183,-10.92770443050012
896.239,445.384,22.0792,-9.508225218049907
896.416,478.768,22.8891,-8.087626527541085
896.592,521.945,23.8851,-6.665911081318962
896.768,551.925,24.5586,-5.243064806340527
896.945,586.864,25.3034,-3.819099362575161
897.121,615.886,25.9299,-2.394005135440028
897.298,638.088,26.3939,-0.9677800750070730
897.474,660.425,26.8320,0.4595634408894267
897.651,682.760,27.2751,1.887951495721348
897.827,696.755,27.5375,3.317266340229292
898.004,723.807,28.0563,4.747224485619565
898.180,743.450,28.4315,6.177239228157678
898.357,756.074,28.6580,7.606148333766889
898.533,762.419,28.7686,9.031813937005978
898.710,768.521,28.8721,10.45044490544128
898.886,777.194,29.0199,11.85581590109960
899.063,778.533,29.0337,13.23832637114616
899.239,771.416,28.8891,14.58416486245813
899.416,774.277,28.9319,15.87483129860050
899.592,757.918,28.6069,17.08753871445765
899.768,731.625,28.0979,18.19654911026837
899.945,718.114,27.8262,19.17591907873948
900.121,691.489,27.2891,20.00315863854733
900.298,663.810,26.7319,20.66337605174624
900.474,631.693,26.0479,21.15279337411517
900.651,599.179,25.3526,21.48067476946478
900.827,560.897,24.5267,21.66917676587632
901.004,523.553,23.6747,21.75057970853651
901.180,476.169,22.5654,21.76248133456354
901.357,440.237,21.6690,21.74207897383536
901.533,397.490,20.5718,21.72061380503288
901.710,354.154,19.4186,21.71894016785289
901.886,313.244,18.2421,21.74475032288307
902.063,276.886,17.2361,21.79162653455461
902.239,239.938,16.1887,21.83908147305225
902.416,203.897,15.0533,21.85342613325265
902.592,171.312,13.9902,21.78923897467496
902.769,143.469,12.9277,21.59198405716872
902.945,115.664,11.6384,21.20252766953039
903.122,90.4547,10.2457,20.56437724939416
903.298,68.8998,8.85426,19.63324634667222
903.475,48.8549,7.46562,18.38762774605834
903.651,31.1749,5.96825,16.83778561560969
903.828,19.4652,4.89237,15.03009396233331
904.004,11.5935,3.92883,13.04454737336768
904.180,7.12847,3.27480,10.98497096545559
904.357,3.72834,2.72747,8.963852667649368
904.533,2.87836,2.50153,7.085226957965893
904.710,1.60528,1.80760,5.429953732887220
904.886,1.18045,1.69007,4.046640628405104
905.063,0.756517,1.21510,2.949787382157717
905.239,0.543981,1.10833,2.124406500806794
905.416,0.754283,1.21295,1.534912144420703
905.592,0.754133,1.21295,1.135340281084336
905.769,0.964187,1.31750,0.8783893103842121
905.945,1.17485,1.68466,0.7217683028539934
906.122,0.963786,1.31670,0.6314714027967432
906.298,0.541793,0.843452,0.5824610758391121
906.475,0.541838,0.843450,0.5576747011644374
906.651,0.120379,0.370658,0.5462636704964535
906.828,0.119921,0.369632,0.5417697090049597
907.004,0.539949,0.840634,0.5405787743786197
907.181,0.539907,0.840634,0.5407670732106963
907.357,0.749662,1.20633,0.5413719460617193
907.534,0.749485,1.20633,0.5419656667140245
907.710,0.539116,0.840202,0.5423786749911881
907.887,0.328309,0.734603,0.5425585570577670
908.063,0.328146,0.734603,0.5425258745794956
908.240,0.118328,0.368904,0.5423267755654766
908.416,0.536814,0.838209,0.5420001090978108
908.593,0.536845,0.838340,0.5415801590111782
908.769,0.327398,0.473071,0.5411053143124984
908.946,0.327402,0.473204,0.5406236875329625
909.122,0.327196,0.473342,0.5402043300013761
909.299,0.857141,0.730019,0.5399551942645622
909.475,0.857001,0.730024,0.5400438292990329
909.652,0.856963,0.730025,0.5407259268908270
909.828,1.17271,1.28119,0.5423840933396761
910.005,2.11970,2.00583,0.5455726184209527
910.181,1.17111,1.27998,0.5510612637159564
910.358,1.17121,1.27997,0.5598451601139967
910.534,1.17123,1.27997,0.5731030804409972
910.711,1.80093,1.45225,0.5920685832860878
910.887,1.16892,1.27761,0.6178178337977454
911.064,1.16882,1.27761,0.6509986000164085
911.240,1.48346,1.82725,0.6915614123644409
911.417,1.79802,2.37669,0.7385785930864868
911.593,1.08680,2.06173,0.7902168632144970
911.770,0.772094,1.51160,0.8439111150856973
911.946,0.772511,1.51145,0.8967146484029889
912.123,0.457972,0.961677,0.9457415229756810
912.299,0.143521,0.412102,0.9885901423009085
912.476,0.323948,0.468765,1.023648473703100
912.652,0.323717,0.468768,1.050213118511212
912.829,0.530556,0.830356,1.068439877086133
913.005,0.737374,1.19191,1.079166825165322
913.182,0.737077,1.19192,1.083688345206524
913.358,0.322158,0.726634,1.083542520135333
913.535,0.321977,0.726677,1.080337721205532
913.711,0.114672,0.365260,1.075616535911466
913.888,-0.0925298,0.00387325,1.070733371637849
914.064,-0.0928029,0.00404333,1.066744291102975
914.241,-0.0930578,0.00421297,1.064313118287289
914.417,-0.0932386,0.00433908,1.063656608015699
914.594,0.144391,0.103997,1.064565474120303
914.770,0.306554,0.172318,1.066504412911844
914.947,0.448027,0.240371,1.068771165179979
915.123,0.526761,0.297366,1.070676767502640
915.300,0.730709,0.375839,1.071698023199726
915.476,0.571485,0.333203,1.071557082689673
915.653,0.508574,0.322575,1.070229643291523
915.829,0.549966,0.332710,1.067887628920119
916.006,0.549683,0.332645,1.064815272656935
916.182,0.465796,0.321510,1.061317397384618
916.359,0.595992,0.340077,1.057653910962973
916.535,0.574196,0.326779,1.054001130636992
916.712,0.510370,0.300054,1.050440583514387
916.888,0.523304,0.287832,1.046963515420898
917.065,0.563492,0.278750,1.043487569283386
917.241,0.445963,0.247754,1.039874413641775
917.418,0.528561,0.261644,1.035953333660018
917.594,0.500769,0.254799,1.031547107887645
917.771,0.528255,0.261411,1.026501974939882
917.948,0.431606,0.240930,1.020726881949528
918.124,0.431536,0.240896,1.014223670055277
918.301,0.403850,0.234218,1.007093524633278
918.477,0.472732,0.247807,0.9995180487110372
918.654,0.486409,0.248065,0.9917049233092969
918.830,0.500051,0.254613,0.9837916339055331
919.007,0.610190,0.268667,0.9757290592092902
919.183,0.568857,0.261661,0.9671702102203860
919.360,0.513758,0.248294,0.9574100300994904
919.536,0.499958,0.247932,0.9454197701131358
919.713,0.513826,0.248180,0.9300142390486138
919.889,0.472477,0.247789,0.9101393220390948
920.066,0.513719,0.254663,0.8852461505364868
920.242,0.541133,0.261312,0.8556471381675379
920.419,0.472198,0.247434,0.8227373714996237
920.595,0.609658,0.268059,0.7889560386921767
920.772,0.595674,0.261433,0.7574652833298039
920.948,0.595465,0.261423,0.7315582467727656
921.125,0.581528,0.261110,0.7139443463597031
921.301,0.677755,0.275337,0.7060838707123649
921.478,0.595129,0.261814,0.7077661966533507
921.654,0.567634,0.261447,0.7170498529774796
921.831,0.540193,0.254713,0.7306026662320053
922.008,0.499023,0.247685,0.7443804859879647
922.184,0.416548,0.233819,0.7544885290342496
922.361,0.361593,0.226553,0.7580450220598473
922.537,0.361598,0.226505,0.7538487535761489
922.714,0.334058,0.225955,0.7427007089857783
922.890,0.375275,0.232984,0.7272893734967681
923.067,0.443955,0.246658,0.7116531371092267
923.243,0.402525,0.239525,0.7003320878934761
923.420,0.347376,0.226032,0.6973986596486009
923.596,0.374739,0.226572,0.7055999640506393
923.773,0.360819,0.220125,0.7257900866526401
923.949,0.388207,0.226824,0.7567982314747642
924.126,0.484405,0.241174,0.7957226789070682
924.302,0.553109,0.254969,0.8385471298828907
924.479,0.608060,0.268353,0.8809102149121447
924.656,0.676829,0.281950,0.9188378766320883
924.832,0.690613,0.282196,0.9492960280497865
925.009,0.690683,0.282133,0.9704958079806650
925.185,0.773232,0.295718,0.9819561051171618
925.362,0.828325,0.302663,0.9843783898721864
925.538,0.814612,0.302372,0.9794026670747619
925.715,0.787165,0.295602,0.9693046700446928
925.891,0.745916,0.288743,0.9566582388258652
926.068,0.690928,0.281745,0.9439916715755914
926.244,0.677157,0.275212,0.9334540072371600
926.421,0.732204,0.282245,0.9265416861452312
926.597,0.704672,0.281893,0.9239322615373710
926.774,0.802422,0.315177,0.9254697035611826
926.951,0.699823,0.303921,0.9303105698303565
927.127,0.659822,0.313429,0.9371846764590599
927.304,0.730698,0.337120,0.9447100187900315
927.480,0.773223,0.353936,0.9516679061570337
927.657,0.690212,0.343133,0.9571898262994789
927.833,0.814879,0.374127,0.9608224993131002
928.010,0.835722,0.383917,0.9624970119249066
928.186,0.669573,0.362347,0.9624260422488971
928.363,0.773605,0.382908,0.9609767550800296
928.539,0.836056,0.393498,0.9585534920258851
928.716,0.857047,0.393830,0.9555054930665537
928.892,0.857256,0.393952,0.9520689729698173
929.069,0.857383,0.393916,0.9483443763264173
929.246,0.670368,0.362138,0.9443078516634890
929.422,0.649645,0.352427,0.9398567369966147
929.599,0.524086,0.318486,0.9348205981672507
929.775,0.433080,0.285170,0.9284644093209201
929.952,0.418238,0.262789,0.9163716528126417
930.128,0.417439,0.250234,0.8828812723493272
930.305,0.333476,0.226418,0.8021757733878399
930.481,0.388671,0.233753,0.6723018143725611
930.658,0.402539,0.234035,0.5499993442837143
930.834,0.416456,0.240626,0.5048331542443748
931.011,0.388992,0.233823,0.5139694879897341
931.188,0.499489,0.248126,0.4571007440123987
931.364,0.458204,0.241248,0.3051660465111657
931.541,0.499682,0.248180,0.2007177184529871
931.717,0.485934,0.241765,0.2649098210128781
931.894,0.596319,0.262593,0.4800729829127481
932.070,0.568761,0.262319,0.7312377887721412
932.247,0.596416,0.269157,0.9129598783629455
932.423,0.624158,0.275837,1.007861217323647
932.600,0.734786,0.296311,1.055858599958641
932.776,0.776418,0.296879,1.090677253320341
932.953,0.873358,0.304353,1.124356718589767
933.130,0.928740,0.311470,1.158350832206016
933.306,1.05329,0.325555,1.191315298333633
933.483,1.08107,0.325844,1.221356017044335
933.659,1.10888,0.332595,1.246615811539062
933.836,1.10902,0.332636,1.265598650366520
934.012,1.10911,0.332644,1.277413341606208
934.189,1.10936,0.332640,1.281887860007306
934.365,1.10961,0.332713,1.279542313102781
934.542,1.24839,0.346731,1.271417207645144
934.719,1.29037,0.353587,1.258820621759326
934.895,1.44313,0.367908,1.243037735829640
935.072,1.42977,0.367971,1.225092562232205
935.248,1.49948,0.374996,1.205559687910470
935.425,1.31973,0.354343,1.184484919161262
935.601,1.22299,0.340704,1.161404253019784
935.778,1.14010,0.333620,1.135477740412103
935.954,1.07097,0.326590,1.105730767966773
936.131,1.04346,0.326534,1.071386797098662
