wave,flux,err,fit
907.887,0.328309,0.734603,0.5520360016151366
908.063,0.328146,0.734603,0.5518730881422690
908.240,0.118328,0.368904,0.5515652909454910
908.416,0.536814,0.838209,0.5511482031771742
908.593,0.536845,0.838340,0.5506495529139516
908.769,0.327398,0.473071,0.5501007848084861
908.946,0.327402,0.473204,0.5495454793498548
909.122,0.327196,0.473342,0.5490509586020944
909.299,0.857141,0.730019,0.5487298205193653
909.475,0.857001,0.730024,0.5487621337375970
909.652,0.856963,0.730025,0.5494265211766521
909.828,1.17271,1.28119,0.5511426462211428
910.005,2.11970,2.00583,0.5545227169392373
910.181,1.17111,1.27998,0.5604177466527438
910.358,1.17121,1.27997,0.5699333137428357
910.534,1.17123,1.27997,0.5843827869737455
910.711,1.80093,1.45225,0.6051461788054632
910.887,1.16892,1.27761,0.6334349009926962
911.064,1.16882,1.27761,0.6699912394805911
911.240,1.48346,1.82725,0.7147889176433079
911.417,1.79802,2.37669,0.7668307897170125
911.593,1.08680,2.06173,0.8241155751602892
911.770,0.772094,1.51160,0.8838294837871845
911.946,0.772511,1.51145,0.9427331190323829
912.123,0.457972,0.961677,0.9976520187915088
912.299,0.143521,0.412102,1.045947576656603
912.476,0.323948,0.468765,1.085852450015846
912.652,0.323717,0.468768,1.116604977686042
912.829,0.530556,0.830356,1.138387341341239
913.005,0.737374,1.19191,1.152121848311971
913.182,0.737077,1.19192,1.159213982949548
913.358,0.322158,0.726634,1.161307548795435
913.535,0.321977,0.726677,1.160088936576047
913.711,0.114672,0.365260,1.157139924667614
913.888,-0.0925298,0.00387325,1.153815968123371
914.064,-0.0928029,0.00404333,1.151142057197005
914.241,-0.0930578,0.00421297,1.149727900761932
914.417,-0.0932386,0.00433908,1.149728423458660
914.594,0.144391,0.103997,1.150878774915118
914.770,0.306554,0.172318,1.152613420823219
914.947,0.448027,0.240371,1.154241183757127
915.123,0.526761,0.297366,1.155138251793803
915.300,0.730709,0.375839,1.154898494288557
915.476,0.571485,0.333203,1.153403520686928
915.653,0.508574,0.322575,1.150803247368585
915.829,0.549966,0.332710,1.147429997127752
916.006,0.549683,0.332645,1.143684825456478
916.182,0.465796,0.321510,1.139929945619379
916.359,0.595992,0.340077,1.136418668742907
916.535,0.574196,0.326779,1.133265344872661
916.712,0.510370,0.300054,1.130453231605296
916.888,0.523304,0.287832,1.127858422308007
917.065,0.563492,0.278750,1.125282566655186
917.241,0.445963,0.247754,1.122481910261755
917.418,0.528561,0.261644,1.119198427889895
917.594,0.500769,0.254799,1.115188460207809
917.771,0.528255,0.261411,1.110259543222632
917.948,0.431606,0.240930,1.104314822868699
918.124,0.431536,0.240896,1.097391830263773
918.301,0.403850,0.234218,1.089666636506744
918.477,0.472732,0.247807,1.081428818490058
918.654,0.486409,0.248065,1.073004339580175
918.830,0.500051,0.254613,1.064629332576764
919.007,0.610190,0.268667,1.056299018735252
919.183,0.568857,0.261661,1.047627015799490
919.360,0.513758,0.248294,1.037771015766888
919.536,0.499958,0.247932,1.025473602679055
919.713,0.513826,0.248180,1.009261498511830
919.889,0.472477,0.247789,0.9877860718293792
920.066,0.513719,0.254663,0.9602546076140337
920.242,0.541133,0.261312,0.9268435173082401
920.419,0.472198,0.247434,0.8889541135108812
920.595,0.609658,0.268059,0.8491838586486925
