wave,flux,err,fit
869.774,0.677257,0.328372,-192.7391606850483
869.950,0.620942,0.318733,-191.5401152065005
870.127,0.656821,0.327429,-190.3406529817870
870.303,0.491898,0.290722,-189.1408201205024
870.479,0.453611,0.281106,-187.9405888310974
870.656,0.495048,0.293083,-186.7399842691117
870.832,0.520820,0.304027,-185.5388949340854
871.009,0.582871,0.315662,-184.3374868464633
871.185,0.613492,0.333240,-183.1356256762205
871.362,0.670345,0.356042,-181.9334005809372
871.538,0.704716,0.363883,-180.7307735091193
871.714,0.617984,0.351636,-179.5277300363564
871.891,0.559856,0.342092,-178.3242388344155
872.067,0.563826,0.332624,-177.1204388649191
872.244,0.467834,0.307957,-175.9161880141224
872.420,0.514132,0.305183,-174.7115697943901
872.596,0.535878,0.303955,-173.5065525095995
872.773,0.546704,0.300491,-172.3011027965712
872.949,0.598764,0.308976,-171.0952865985294
873.126,0.667536,0.317391,-169.8890541822739
873.302,0.648159,0.316502,-168.6824719630787
873.478,0.717096,0.325230,-167.4754437583083
873.655,0.680918,0.316113,-166.2680455229957
873.831,0.697018,0.323878,-165.0602412338310
874.008,0.625248,0.314236,-163.8520370951938
874.184,0.484608,0.286605,-162.6434173251566
874.360,0.587189,0.303145,-161.4343939005828
874.537,0.707735,0.328429,-160.2249936860368
874.713,0.671896,0.319282,-159.0151605227768
874.890,0.705293,0.319323,-157.8049362372146
875.066,0.705314,0.319041,-156.5942982737498
875.243,0.600004,0.301370,-155.3833005086870
875.419,0.564130,0.292241,-154.1718734880007
875.595,0.683239,0.309197,-152.9600177156464
875.772,0.613345,0.299766,-151.7478561150384
875.948,0.596101,0.295226,-150.5352219948232
876.125,0.611701,0.294829,-149.3222436733227
876.301,0.593270,0.294074,-148.1088550850370
876.478,0.608261,0.293588,-146.8951087324562
876.654,0.692055,0.309898,-145.6809332034961
876.830,0.895011,0.348463,-144.4664070093002
877.007,0.825795,0.339193,-143.2514598495954
877.183,0.807607,0.330618,-142.0361281256432
877.360,0.704411,0.320940,-140.8203785675716
877.536,0.614720,0.310168,-139.6042489658633
877.712,0.521777,0.308483,-138.3877381819326
877.889,0.555736,0.335550,-137.1707903676446
878.065,0.572786,0.362393,-135.9534732404832
878.242,0.547756,0.369421,-134.7357455959728
878.418,0.560367,0.378014,-133.5176144432639
878.595,0.599058,0.400388,-132.2990737198185
878.771,0.612404,0.410823,-131.0801980973018
878.947,0.625753,0.421225,-129.8608831175300
879.124,0.564740,0.425060,-128.6411911578295
879.300,0.603007,0.447163,-127.4211111727503
879.477,0.687165,0.448542,-126.2006323284550
879.653,0.696472,0.437249,-124.9797572414600
879.830,0.705727,0.426019,-123.7584773746336
880.006,0.888996,0.445882,-122.5368392573597
880.182,0.873623,0.434358,-121.3148010867939
880.359,0.748063,0.408967,-120.0923703394057
880.535,0.722037,0.407752,-118.8695315702006
880.712,0.695112,0.386926,-117.6463086491688
880.888,0.577198,0.346607,-116.4227120781734
881.065,0.591242,0.327409,-115.1987026030723
881.241,0.581182,0.311612,-113.9743203412381
881.417,0.513984,0.276326,-112.7495328216976
881.594,0.437625,0.269250,-111.5243634335101
881.770,0.314365,0.215872,-110.2987870184833
881.947,0.399719,0.573925,-109.0728065060382
882.123,0.292960,0.521030,-107.8464553980386
882.300,0.218866,0.476277,-106.6197123223551
882.476,0.395188,0.840582,-105.3925526818000
882.652,0.395066,0.840581,-104.1650072171031
882.829,0.153939,0.421281,-102.9370956244932
883.005,0.392975,0.837124,-101.7087648013799
883.182,0.631708,1.25237,-100.4800586886616
883.358,0.391619,0.834805,-99.25094597718349
883.535,0.391554,0.834801,-98.02146956321486
883.711,0.391471,0.834798,-96.79157839247976
883.888,0.627286,0.950629,-95.56132149526002
884.064,0.388657,0.535374,-94.33067230443160
884.240,0.388823,0.535367,-93.09965043145418
884.417,0.625562,0.946501,-91.86822797823088
884.593,1.33419,1.48693,-90.63642537265591
884.770,0.859723,0.955242,-89.40421354874915
884.946,0.860008,0.955236,-88.17162580739192
885.123,1.09534,1.36412,-86.93865514252791
885.299,0.858896,0.952978,-85.70527943899063
885.475,0.619738,0.937624,-84.47152577266282
885.652,0.853758,1.34511,-83.23739925324169
885.828,1.08729,1.75225,-82.00284357784408
886.005,0.851772,1.34337,-80.76791189764040
886.181,1.31814,1.86619,-79.53259728009849
886.358,0.848758,1.34110,-78.29689882660146
886.534,0.614446,0.933620,-77.06080431566437
886.711,0.380518,0.526478,-75.82431441560085
886.887,0.380549,0.526474,-74.58744154734538
887.063,-0.0859318,0.00364748,-73.35020478593819
887.240,-0.0859036,0.00364290,-72.11254963935801
887.416,-0.0858649,0.00363812,-70.87453166358921
887.593,0.145082,0.405849,-69.63612315060601
887.769,0.375591,0.807724,-68.39733091589139
887.946,0.605702,1.20915,-67.15813294767237
888.122,1.06557,1.72526,-65.91857049745433
888.299,1.75471,2.25218,-64.67860184537783
888.475,1.75321,2.24993,-63.43826332572426
888.651,2.21030,2.37376,-62.19753368621205
888.828,1.97993,1.97233,-60.95642824228549
889.004,1.74860,1.85482,-59.71491929667899
889.181,1.28764,1.72607,-58.47304353167330
889.357,1.05809,1.32609,-57.23076987968565
889.534,0.370402,0.800380,-55.98811465050711
889.710,0.598216,1.19710,-54.74506836905541
889.887,0.369680,0.798490,-53.50164707395498
890.063,0.368625,0.796027,-52.25782886241615
890.240,0.368921,0.796019,-51.01363816629110
890.416,0.369104,0.796013,-49.76905499027944
890.592,0.141537,0.399285,-48.52408461208522
890.769,0.141451,0.399285,-47.27872168814439
890.945,-0.0858049,0.00355506,-46.03298901156553
891.122,0.590867,0.520971,-44.78686325373640
891.298,0.590787,0.520972,-43.54035121510618
891.475,1.26614,1.03723,-42.29345148706579
891.651,1.49110,1.42924,-41.04616448562016
891.828,1.49117,1.42924,-39.79850156963122
892.004,1.26316,1.41528,-38.55045941992948
892.180,1.71153,1.91819,-37.30203478629159
892.357,1.03597,1.40194,-36.05322477403406
892.533,0.810859,1.00993,-34.80404532642506
892.710,1.48095,1.52278,-33.55448076605678
892.886,1.47820,1.52064,-32.30452568683102
893.063,1.47537,1.51863,-31.05419623704747
893.239,3.48005,2.36209,-29.80348639071629
893.416,7.70837,3.43385,-28.55239837471598
893.592,12.8185,4.21090,-27.30092923729075
893.769,23.4774,5.44457,-26.04907420088410
893.945,41.2263,7.12036,-24.79684266594733
894.122,60.7233,8.56509,-23.54423425912757
894.298,79.3044,9.88776,-22.29124019149824
894.474,102.506,11.2127,-21.03787370550349
894.651,122.786,12.2019,-19.78410963764313
894.827,142.130,13.0757,-18.52996988647202
895.004,170.705,14.1105,-17.27545007672714
895.180,202.995,15.2002,-16.02053472406912
895.357,236.327,16.2888,-14.76523978509254
895.533,279.956,17.6262,-13.50956171189056
895.710,322.859,18.7797,-12.25349622171573
895.886,363.469,19.9184,-10.99705427362150
896.063,408.408,21.1183,-9.740237214229222
896.239,445.384,22.0792,-8.483042632829587
896.416,478.768,22.8891,-7.225472843245975
896.592,521.945,23.8851,-5.967529097478217
896.768,551.925,24.5586,-4.709206603452877
896.945,586.864,25.3034,-3.450504844616550
897.121,615.886,25.9299,-2.191423436927509
897.298,638.088,26.3939,-0.9319591209501932
897.474,660.425,26.8320,0.3278784943584101
897.651,682.760,27.2751,1.588023897399839
897.827,696.755,27.5375,2.848367530526628
898.004,723.807,28.0563,4.108668343290072
898.180,743.450,28.4315,5.368420751660718
898.357,756.074,28.6580,6.626621555111651
898.533,762.419,28.7686,7.881420289412948
898.710,768.521,28.8721,9.129574801127525
898.886,777.194,29.0199,10.36579025209172
899.063,778.533,29.0337,11.58196039832743
899.239,771.416,28.8891,12.76649773371883
899.416,774.277,28.9319,13.90402327122562
899.592,757.918,28.6069,14.97574794164127
899.768,731.625,28.0979,15.96071683089319
899.945,718.114,27.8262,16.83807812708728
900.121,691.489,27.2891,17.59010673547453
900.298,663.810,26.7319,18.20550753404180
900.474,631.693,26.0479,18.68211408568212
900.651,599.179,25.3526,19.02824958796503
900.827,560.897,24.5267,19.26237431638894
901.004,523.553,23.6747,19.41072342144258
901.180,476.169,22.5654,19.50334202664444
901.357,440.237,21.6690,19.56944808637267
901.533,397.490,20.5718,19.63299668232282
901.710,354.154,19.4186,19.70907256443467
901.886,313.244,18.2421,19.80159392012269
902.063,276.886,17.2361,19.90235113159664
902.239,239.938,16.1887,19.99089184315655
902.416,203.897,15.0533,20.03511436228345
902.592,171.312,13.9902,19.99258571658359
902.769,143.469,12.9277,19.81308540262888
902.945,115.664,11.6384,19.44309606859229
903.122,90.4547,10.2457,18.83276120799502
903.298,68.8998,8.85426,17.94486642527695
903.475,48.8549,7.46562,16.76437828884107
903.651,31.1749,5.96825,15.30614338920267
903.828,19.4652,4.89237,13.61796407509645
904.004,11.5935,3.92883,11.77734611492446
904.180,7.12847,3.27480,9.881718435423290
904.357,3.72834,2.72747,8.034164687351936
904.533,2.87836,2.50153,6.327955405364230
904.710,1.60528,1.80760,4.833722295801194
904.886,1.18045,1.69007,3.592047420420463
905.063,0.756517,1.21510,2.612624226234363
905.239,0.543981,1.10833,1.879089463277303
905.416,0.754283,1.21295,1.357400294021030
905.592,0.754133,1.21295,1.005100513675547
905.769,0.964187,1.31750,0.7793002178750920
905.945,1.17485,1.68466,0.6421186164482821
906.122,0.963786,1.31670,0.5633664115937492
906.298,0.541793,0.843452,0.5209566933161248
906.475,0.541838,0.843450,0.4998924200000807
906.651,0.120379,0.370658,0.4906403404799966
906.828,0.119921,0.369632,0.4875002817713258
907.004,0.539949,0.840634,0.4872528018724808
907.181,0.539907,0.840634,0.4881577694031469
907.357,0.749662,1.20633,0.4893313004813231
907.534,0.749485,1.20633,0.4903784310355201
907.710,0.539116,0.840202,0.4911568187036835
907.887,0.328309,0.734603,0.4916398315889452
908.063,0.328146,0.734603,0.4918691525131193
908.240,0.118328,0.368904,0.4919054624558126
908.416,0.536814,0.838209,0.4917958643274652
908.593,0.536845,0.838340,0.4915761124771368
908.769,0.327398,0.473071,0.4912813599332342
908.946,0.327402,0.473204,0.4909554273858735
909.122,0.327196,0.473342,0.4906648402620388
909.299,0.857141,0.730019,0.4905244455603649
909.475,0.857001,0.730024,0.4907226536467699
909.652,0.856963,0.730025,0.4915573056117644
909.828,1.17271,1.28119,0.4934815469285214
910.005,2.11970,2.00583,0.4971579708904028
910.181,1.17111,1.27998,0.5035083291490046
910.358,1.17121,1.27997,0.5137271567958549
910.534,1.17123,1.27997,0.5292298028115715
910.711,1.80093,1.45225,0.5514986370700464
910.887,1.16892,1.27761,0.5818263359487260
911.064,1.16882,1.27761,0.6209929476172356
911.240,1.48346,1.82725,0.6689434177912227
911.417,1.79802,2.37669,0.7245741843955280
911.593,1.08680,2.06173,0.7856983641520412
911.770,0.772094,1.51160,0.8492590554408825
911.946,0.772511,1.51145,0.9117503493681954
912.123,0.457972,0.961677,0.9697498020386155
912.299,0.143521,0.412102,1.020425491425847
912.476,0.323948,0.468765,1.061898459202434
