wave,flux,err,fit
826.725,0.885839,0.813784,-882.0109167379123
826.899,0.730796,0.755112,-880.0921245542112
827.073,0.501626,0.667164,-878.1720029917312
827.247,0.649881,0.534168,-876.2508301150192
827.422,0.422833,0.556301,-874.3285070501728
827.596,0.568271,0.529882,-872.4049715506665
827.770,0.417441,0.548251,-870.4803326212417
827.944,0.637233,0.522258,-868.5541420614835
828.119,0.413810,0.531259,-866.6271353389901
828.293,0.267218,0.506087,-864.6985242193042
828.467,0.191232,0.526165,-862.7688650169007
828.641,0.333261,0.522889,-860.8380514376089
828.816,0.619597,0.522791,-858.9058630624298
828.990,0.617015,0.553305,-856.9727374722791
829.164,0.613401,0.527734,-855.0380686662344
829.338,0.398833,0.526132,-853.1025146611621
829.513,0.536606,0.491067,-851.1655945398893
829.687,0.254723,0.509414,-849.2274560402014
829.861,0.531971,0.484985,-847.2882209550468
830.035,0.320701,0.493495,-845.3477159358358
830.210,0.321269,0.457889,-843.4060628501989
830.384,-0.0249168,0.465875,-841.4630851311537
830.558,-0.0264935,0.420335,-839.5190121263713
830.732,0.0416862,0.418033,-837.5737811851001
830.907,0.176937,0.405955,-835.6273440107298
831.081,0.108510,0.436016,-833.6799131946841
831.255,0.375091,0.434016,-831.7309516209491
831.430,0.373868,0.454315,-829.7809419285295
831.604,0.505900,0.474012,-827.8296173142580
831.778,0.502064,0.482311,-825.8773003282639
831.952,0.369827,0.478639,-823.9238305640616
832.126,0.432969,0.496973,-821.9689344336487
832.301,0.364117,0.492719,-820.0128339897299
832.475,0.493945,0.470756,-818.0556372133743
832.649,0.426572,0.459230,-816.0974375033577
832.823,0.231277,0.438709,-814.1376023441813
832.998,0.293732,0.416427,-812.1768304065542
833.172,0.228053,0.416739,-810.2147478890577
833.346,0.354047,0.412856,-808.2515601285000
833.520,0.288936,0.451134,-806.2870046532611
833.695,0.475726,0.487318,-804.3214743218691
833.869,0.785778,0.485394,-802.3547289066729
834.043,0.784559,0.520553,-800.3868254255010
834.218,0.904642,0.519031,-798.4176643176534
834.392,0.528892,0.516635,-796.4471414364400
834.566,0.711912,0.494076,-794.4756919826525
834.740,0.523693,0.483352,-792.5029206399674
834.914,0.400808,0.462876,-790.5289024986793
835.089,0.397223,0.480195,-788.5537707877725
835.263,0.394465,0.458185,-786.5774895104051
835.437,0.515144,0.437353,-784.6000164289343
835.612,0.332336,0.464427,-782.6213268813837
835.786,0.389405,0.442306,-780.6412819917117
835.960,0.388253,0.403649,-778.6602464552832
836.134,0.327967,0.401895,-776.6781103033944
836.309,0.148089,0.419933,-774.6943033810794
836.483,0.323009,0.381072,-772.7098509853988
836.657,0.322649,0.416315,-770.7238452444959
836.831,0.612661,0.451001,-768.7367454313251
837.006,0.551861,0.468933,-766.7486599753244
837.180,0.782855,0.483965,-764.7589930366365
837.354,0.778662,0.500051,-762.7684372198401
837.528,0.661693,0.453483,-760.7765953879662
837.703,0.373239,0.435464,-758.7837948625871
837.877,0.141480,0.416195,-756.7893171464312
838.051,0.197220,0.378419,-754.7939205763209
838.226,0.310381,0.395732,-752.7974120223662
838.400,0.421206,0.420519,-750.7996181591384
838.574,0.475649,0.400480,-748.8005570428890
838.748,0.419037,0.431818,-746.8004486232081
838.923,0.472125,0.471741,-744.7993674296090
839.097,0.361510,0.505160,-742.7969769374106
839.271,0.498277,0.489565,-740.7928594735915
839.445,0.240356,0.532981,-738.7882107309114
839.620,0.351110,0.522986,-736.7822284788235
839.794,0.308186,0.476921,-734.7746755433579
839.968,0.385542,0.409018,-732.7664369741627
840.143,0.293860,0.403763,-730.7566973963711
840.317,0.319905,0.387869,-728.7460084671286
840.491,0.472161,0.374075,-726.7339921380337
840.665,0.644451,0.402055,-724.7209113138570
840.840,0.858781,0.414126,-722.7063931624427
841.014,0.770102,0.426276,-720.6908661588064
841.188,0.767429,0.411269,-718.6744075536583
841.362,0.550465,0.409290,-716.6562510436438
841.537,0.591312,0.395410,-714.6372893496007
841.711,0.588825,0.393470,-712.6168747158471
841.885,0.587515,0.404491,-710.5955811222009
842.060,0.711641,0.389990,-708.5727796033057
842.234,0.499138,0.376106,-706.5490784013080
842.408,0.497913,0.374071,-704.5239472565748
842.582,0.369505,0.385440,-702.4978615832790
842.757,0.535336,0.371277,-700.4702890143009
842.931,0.616841,0.396026,-698.4417847081883
843.105,0.614699,0.395544,-696.4120102200775
843.279,0.571393,0.370058,-694.3812125070831
843.454,0.446091,0.357216,-692.3492580317304
843.628,0.402994,0.355872,-690.3159113286380
843.802,0.441997,0.299086,-688.2814297209175
843.977,0.359807,0.297456,-686.2458454612129
844.151,0.317703,0.320438,-684.2089527103896
844.325,0.315767,0.318496,-682.1710223026072
844.499,0.436559,0.305826,-680.1318685981695
844.674,0.475469,0.347929,-678.0915275788911
844.848,0.393403,0.371424,-676.0500528464228
845.022,0.631798,0.394441,-674.0075076520927
845.197,0.908974,0.380980,-671.9634285369627
845.371,0.828409,0.392297,-669.9184191861603
845.545,0.745721,0.415396,-667.8720225637876
845.719,0.623208,0.402674,-665.8247215255576
845.894,0.858780,0.366252,-663.7761789647341
846.068,0.738824,0.390494,-661.7262485615490
846.242,0.696894,0.365548,-659.6754457075449
846.417,0.499404,0.340547,-657.6232551830907
846.591,0.458984,0.315612,-655.5699652712075
846.765,0.262714,0.302847,-653.5154854874280
846.939,0.261878,0.301422,-651.4599093849475
847.114,0.376381,0.312301,-649.4030904212040
847.288,0.452541,0.311511,-647.3449990755214
847.462,0.490243,0.322501,-645.2858079949119
847.637,0.411572,0.333235,-643.2254281492117
847.811,0.409863,0.308280,-641.1637838224843
847.985,0.332444,0.318616,-639.1011740698495
848.159,0.406890,0.306936,-637.0370502365458
848.334,0.329964,0.328591,-634.9721009562458
848.508,0.631336,0.327081,-632.9060834181704
848.682,0.516689,0.349409,-630.8384922319186
848.857,0.628602,0.347845,-628.7698805321822
849.031,0.476134,0.358458,-626.7000862868157
849.205,0.512365,0.323708,-624.6292264005673
849.380,0.399145,0.323678,-622.5571472038479
849.554,0.360564,0.272317,-620.4839794083369
849.728,0.211298,0.221037,-618.4095369056882
849.902,0.136797,0.220261,-616.3340273676565
850.077,0.135609,0.241750,-614.2572228267641
850.251,0.355959,0.251254,-612.1794315785414
850.425,0.539007,0.289852,-610.1003027683208
850.600,0.501053,0.339362,-608.0200009781817
850.774,0.462629,0.327518,-605.9386115802306
850.948,0.351942,0.337756,-603.8558515393040
851.122,0.604903,0.337282,-601.7721805172374
851.297,0.639628,0.347392,-599.6870819083939
851.471,0.747175,0.346964,-597.6012809525231
851.645,0.600195,0.378435,-595.5140180375743
851.820,0.670299,0.344921,-593.4252718504932
851.994,0.561390,0.322748,-591.3358614744633
852.168,0.416854,0.301002,-589.2448749477214
852.342,0.200724,0.278790,-587.1531447192468
852.517,0.200277,0.266952,-585.0602008295331
852.691,0.306345,0.265244,-582.9657594593050
852.865,0.270577,0.274797,-580.8701600109345
853.040,0.305500,0.294725,-578.7736854188082
853.214,0.304221,0.304143,-576.6760167208415
853.388,0.374155,0.303225,-574.5770934953050
853.563,0.443438,0.324203,-572.4769020669697
853.737,0.442183,0.324080,-570.3754965465706
853.911,0.476382,0.312946,-568.2732340479598
854.086,0.405435,0.323642,-566.1694213369809
854.260,0.473654,0.302572,-564.0647672549773
854.434,0.403208,0.291292,-561.9585901850419
854.608,0.466627,0.324623,-559.8516282968333
854.783,0.795971,0.326906,-557.7433793508334
854.957,0.905271,0.305104,-555.6338444553421
855.131,0.805393,0.334668,-553.5231762844051
855.306,0.311956,0.372634,-551.4114078013467
855.480,0.327281,0.359336,-549.2984810997875
855.654,0.395361,0.368608,-547.1843251356942
855.829,0.383725,0.406799,-545.0689719008926
856.003,0.499074,0.401646,-542.9526700283989
856.177,0.542716,0.363941,-540.8350546630473
856.352,0.525915,0.369147,-538.7163823375878
856.526,0.438476,0.384363,-536.5964842366285
856.700,0.565494,0.382394,-534.4753285105216
856.875,0.735649,0.394134,-532.3532167584139
857.049,0.776784,0.394809,-530.2298223111187
857.223,0.562708,0.407403,-528.1052677717985
857.397,0.730636,0.406525,-525.9796031384880
857.572,0.771369,0.406374,-523.8526983775981
857.746,0.939615,0.392317,-521.7249919807708
857.920,0.684971,0.404455,-519.5957640776084
858.095,0.557269,0.377512,-517.4654891061055
858.269,0.430008,0.336524,-515.3338764044470
858.443,0.355581,0.299500,-513.2012578713429
858.618,0.283995,0.300483,-511.0674217821077
858.792,0.447415,0.292830,-508.9323751955259
858.966,0.629071,0.277898,-506.7963374398038
859.141,0.710656,0.297303,-504.6591257269633
859.315,0.626564,0.312956,-502.5206324891951
859.489,0.597663,0.288044,-500.3807975190774
859.664,0.514473,0.287650,-498.2403233923237
859.838,0.567492,0.303481,-496.0982783206162
860.012,0.729255,0.286792,-493.9553166668174
860.186,0.728553,0.277874,-491.8109440985278
860.361,0.591541,0.285742,-489.6656189239685
860.535,0.400167,0.268593,-487.5191219553419
860.710,0.399721,0.259684,-485.3714455736500
860.884,0.533706,0.283170,-483.2225356998537
861.058,0.640140,0.291182,-481.0726464655885
861.232,0.773525,0.290240,-478.9215661290800
861.407,0.664639,0.297764,-476.7692363230754
861.581,0.529082,0.304856,-474.6158007398395
861.755,0.581153,0.288672,-472.4611159808754
861.930,0.606970,0.296162,-470.3054170008335
862.104,0.765729,0.303604,-468.1485000847771
862.278,0.684293,0.294841,-465.9905086270318
862.453,0.577050,0.278369,-463.8312130661416
862.627,0.416427,0.277687,-461.6706946333903
862.801,0.362535,0.252835,-459.5092530302188
862.976,0.362197,0.252480,-457.3466815307217
863.150,0.440356,0.268343,-455.1829481060810
863.324,0.518225,0.267951,-453.0179102685296
863.499,0.596365,0.283140,-450.8517719518172
863.673,0.673556,0.298636,-448.6844760667127
863.847,0.646225,0.305776,-446.5161354749950
864.022,0.775986,0.281788,-444.3465234116983
864.196,0.514170,0.288907,-442.1758088676664
864.370,0.513188,0.280330,-440.0039672586205
864.544,0.433886,0.287695,-437.8308547739950
864.719,0.666751,0.287546,-435.6568689371430
864.893,0.820677,0.310647,-433.4815549904225
865.068,0.870993,0.302600,-431.3051431272705
865.242,0.740431,0.302586,-429.1274573762236
865.416,0.635620,0.286672,-426.9486456401808
865.591,0.531609,0.285905,-424.7688221476768
865.765,0.710276,0.284978,-422.5876679576696
865.939,0.657806,0.284867,-420.4056138655070
866.114,0.682641,0.291582,-418.2221781344157
866.288,0.630035,0.290834,-416.0376736375886
866.462,0.552724,0.282515,-413.8518996872787
866.637,0.602688,0.274290,-411.6652535338429
866.811,0.449028,0.273897,-409.4773369397266
866.985,0.499060,0.265963,-407.2881630318449
867.160,0.497962,0.280970,-405.0979165081183
867.334,0.648813,0.288250,-402.9065373163963
867.508,0.799226,0.295711,-400.7140098625400
867.683,0.798169,0.295048,-398.5203305095934
867.857,0.671260,0.271916,-396.3254941916210
868.031,0.393654,0.263737,-394.1295344345501
868.206,0.367470,0.263258,-391.9323732640011
868.380,0.541841,0.270128,-389.7341635534395
868.554,0.748271,0.282937,-387.5347521178102
868.729,0.674044,0.334126,-385.3343211951158
868.903,0.700462,0.340273,-383.1325809513653
869.077,0.607318,0.338466,-380.9298210559857
869.252,0.644344,0.359486,-378.7258533443492
869.426,0.642834,0.371239,-376.5207757963686
869.600,0.754285,0.347688,-374.3144813525339
869.775,0.716304,0.336052,-372.1072031087892
869.949,0.453967,0.334281,-369.8986137906149
870.123,0.288953,0.346707,-367.6890399587091
870.298,0.534028,0.339911,-365.4781907343282
870.472,0.570434,0.343712,-363.2662167486154
870.646,0.535507,0.389645,-361.0531029065954
870.821,0.533813,0.395744,-358.8388703684286
870.995,0.533299,0.359286,-356.6234368934527
871.169,0.581765,0.364121,-354.4068542425811
871.344,0.410090,0.348810,-352.1893360288511
871.518,0.372869,0.313557,-349.9704931980095
871.692,0.444963,0.308884,-347.7504769137023
871.867,0.539190,0.302710,-345.5294668396388
872.041,0.646613,0.295689,-343.3073696673779
872.216,0.690958,0.367421,-341.0840411217504
872.390,0.502663,0.501082,-338.8595843037350
872.564,0.878096,0.631878,-336.6339693652319
872.738,1.09019,0.737117,-334.4072980749090
872.913,1.32233,0.828356,-332.1794999876153
873.087,0.971463,0.827472,-329.9504716095675
873.262,0.621762,0.826758,-327.7203167426591
873.436,0.852187,0.792742,-325.4890587329012
873.610,0.967089,0.788129,-323.2566780636786
873.785,1.08215,0.858319,-321.0230965327868
873.959,1.19511,0.928124,-318.7883732859233
874.133,1.30877,0.891753,-316.5525107301870
874.308,1.42276,0.853007,-314.3155191638107
874.482,0.845305,0.817156,-312.0774877869401
874.656,0.499018,0.744999,-309.8382281552285
874.831,0.383038,0.745780,-307.5977479835495
875.005,0.840558,0.741318,-305.3562608968752
875.179,0.954737,0.778015,-303.1135735596144
875.354,1.06827,0.811842,-300.8697980858333
875.528,0.724289,0.776410,-298.6248166041344
875.703,0.610044,0.773536,-296.3787752523249
875.877,0.722830,0.772415,-294.1315871745468
876.051,0.722081,0.683144,-291.8832915950408
876.226,0.608065,0.682066,-289.6338767504207
876.400,0.379752,0.718626,-287.3833763591035
876.574,0.492237,0.647602,-285.1316511126703
876.749,0.605724,0.612523,-282.8787997509325
876.923,0.492492,0.699494,-280.6249298482171
877.097,0.491580,0.701761,-278.3698306052289
877.272,0.716334,0.733112,-276.1136686245897
877.446,1.05296,0.766040,-273.8562545898292
877.620,0.939455,0.834635,-271.5978538534479
877.795,1.05043,0.746820,-269.3382601132147
877.969,0.601175,0.778033,-267.0776311888742
878.144,0.824226,0.741270,-264.8156834459764
878.318,0.599321,0.740408,-262.5526911189796
878.492,0.822372,0.703880,-260.2886045697052
878.667,0.597861,0.821923,-258.0233532119692
878.841,0.819712,0.785677,-255.7570074489231
879.015,0.818834,0.819698,-253.4894958449974
879.190,1.03988,0.785725,-251.2208827593582
879.364,0.705243,0.751817,-248.9510836659152
879.538,0.593663,0.719166,-246.6801667760952
879.713,0.481442,0.721757,-244.4081822313797
879.887,0.702117,0.686347,-242.1350362487347
880.062,0.812064,0.722173,-239.8607341845984
880.236,0.810942,0.789123,-237.5853631112634
880.410,0.919877,0.787862,-235.3088017267981
880.585,1.02888,0.783324,-233.0311439182818
880.759,0.917539,0.819045,-230.7523570037312
880.933,1.02558,0.851479,-228.4724577913773
881.108,1.24365,0.852760,-226.1914454606973
881.282,1.57142,0.916442,-223.9093199576122
881.456,1.67903,0.984639,-221.6260397906616
881.631,1.89599,0.946997,-219.3416178192178
881.805,1.56676,0.909309,-217.0561422467382
881.980,1.12847,0.940268,-214.7694235497024
882.154,1.12623,0.939169,-212.4816970608358
882.328,1.56095,1.03672,-210.1927979767976
882.503,3.19118,1.17049,-207.9027327157945
882.677,3.94875,1.36918,-205.6116442904599
882.852,5.68293,1.59776,-203.3193954269635
883.026,8.27941,2.05462,-201.0259734846336
883.200,17.3727,2.57321,-198.7315957885183
883.375,30.5654,3.22114,-196.4359101056406
883.549,45.9002,3.86662,-194.1391568814462
883.723,60.5532,4.65413,-191.8413806793197
883.898,84.0225,5.22035,-189.5424335326529
884.072,103.685,5.83542,-187.2423735120651
884.246,132.463,6.42834,-184.9412065745508
884.421,153.214,7.28154,-182.6388550888043
884.595,182.158,8.15581,-180.3353973294475
884.770,204.602,9.34542,-178.0308454346767
884.944,246.474,10.3943,-175.7251714376745
885.118,285.772,11.5650,-173.4183779959776
885.293,334.691,12.4653,-171.1104880502618
885.467,363.443,13.4549,-168.8013678078029
885.641,421.804,14.2076,-166.4912467299726
885.816,471.739,14.9038,-164.1799921097619
885.990,518.257,15.4066,-161.8675604318708
886.165,529.634,16.0808,-159.5540528770858
886.339,557.587,16.3783,-157.2394062962125
886.513,581.047,16.7510,-154.9236422151504
886.688,623.459,17.0946,-152.6067524940653
886.862,638.213,17.5252,-150.2887902150898
887.036,667.288,17.8088,-147.9696981091139
887.211,686.910,18.1916,-145.6494451467162
887.385,718.121,18.4966,-143.3281260361367
887.560,748.964,17.9831,-141.0057070263954
887.734,749.513,17.4528,-138.6821588466467
887.908,752.208,16.8557,-136.3575442599377
888.083,745.640,16.8626,-134.0317529932455
888.257,756.852,16.6911,-131.7048683911021
888.432,743.581,17.2309,-129.3769292121389
888.606,712.999,17.7323,-127.0477245526960
888.780,689.508,18.2224,-124.7174864007443
888.955,678.528,18.0374,-122.3861420931451
889.129,683.513,17.9751,-120.0536875559167
889.303,687.385,17.9016,-117.7200674676825
889.478,674.583,17.6713,-115.3853517096884
889.652,646.701,17.3135,-113.0495175919693
889.827,600.458,16.8353,-110.7126028172178
890.001,557.746,15.8127,-108.3745405949473
890.175,537.118,14.7602,-106.0354056575166
890.350,509.541,13.7709,-103.6951238029703
890.524,487.706,12.7484,-101.3537824467568
890.699,438.690,11.6907,-99.01129689309856
890.873,394.139,11.0180,-96.66771084901377
891.047,342.867,10.4317,-94.32301203109489
891.222,303.545,9.68703,-91.97722264130626
891.396,261.481,8.99742,-89.63030814799571
891.571,224.573,8.33538,-87.28229389612382
891.745,185.630,7.68581,-84.93316991022502
891.919,158.177,6.96506,-82.58294660053782
892.094,130.140,6.37160,-80.23162445278936
892.268,106.704,5.76196,-77.87916416963928
892.443,85.4786,5.12757,-75.52560911291958
892.617,65.0110,4.55264,-73.17094580579108
892.791,48.1894,4.00232,-70.81520598323092
892.966,33.8735,3.35505,-68.45831736635364
893.140,23.8215,2.79941,-66.10032624342605
893.315,14.6054,2.36321,-63.74123746993513
893.489,8.70603,1.83327,-61.38103879405956
893.663,5.60443,1.45844,-59.01973436646202
893.838,3.43424,1.30066,-56.65733161015081
894.012,2.09102,1.11326,-54.29382642839408
894.187,2.09052,0.957174,-51.92921451677317
894.361,1.88343,0.956624,-49.56348814919446
894.535,1.47008,0.925268,-47.19666046293545
894.710,1.46893,0.832887,-44.82873351486209
894.884,1.26256,0.830596,-42.45968729338998
895.059,1.15928,0.829982,-40.08954484482062
895.233,1.15879,0.795425,-37.71829129223217
895.407,1.05603,0.795256,-35.34595127495611
895.582,1.15822,0.824034,-32.97250551227209
895.756,1.05528,0.794455,-30.59796067482998
895.931,1.15766,0.794448,-28.22231826254210
896.105,1.15697,0.797140,-25.84558264114829
896.279,1.05380,0.765741,-23.46774468557895
896.454,1.05270,0.765214,-21.08879880510419
896.628,0.948942,0.761703,-18.70873426366231
896.803,0.845732,0.759512,-16.32757199397978
896.977,0.946904,0.725613,-13.94528919970853
897.151,0.639573,0.786367,-11.56190064069095
897.326,1.14868,0.722891,-9.177402527375506
897.500,0.841686,0.754849,-6.791816172959952
897.675,1.14706,0.645951,-4.405260594766868
897.849,0.432922,0.708231,-2.017928571951206
898.023,0.738181,0.708484,0.3697260923565125
898.198,1.14474,0.663012,2.756745959132268
898.372,1.14481,0.568703,5.141231690405790
898.547,0.956276,0.568051,7.519658161005321
898.721,0.471959,0.446636,9.885747858072252
898.896,0.675607,0.304975,12.22907480624956
899.070,0.786721,0.298224,14.53342138709550
899.244,0.744451,0.277570,16.77523376192157
899.419,0.849112,0.277615,18.92266235433208
899.593,0.869545,0.286763,20.93594624192124
899.768,0.826520,0.276092,22.76964433313667
899.942,0.712613,0.293806,24.37714931199120
900.116,0.756961,0.304005,25.71712212848926
900.291,0.856738,0.300637,26.76094711632405
900.465,0.931448,0.293056,27.49936477503534
900.640,0.706131,0.308030,27.94658408667639
900.814,0.730657,0.300366,28.14044668616452
900.988,0.780226,0.303672,28.13824379496166
901.163,0.879021,0.329567,28.00841972042329
901.337,0.840032,0.349570,27.82015535578569
901.512,0.683855,0.362337,27.63317139971178
901.686,0.717621,0.354636,27.48959987394900
901.860,0.606275,0.343316,27.40897722538157
902.035,0.662159,0.316860,27.38683693925916
902.209,0.578865,0.296916,27.39577110141913
902.384,0.553832,0.276366,27.38813015948481
902.558,0.603487,0.284037,27.29965958127763
902.733,0.727740,0.284087,27.05431722222337
902.907,0.792372,0.287520,26.57111740518121
903.081,0.871995,0.291601,25.77381249437047
903.256,0.772797,0.294581,24.60321804032924
903.430,0.841428,0.284277,23.03061666272854
903.605,0.799470,0.288670,21.06880781194747
903.779,0.791182,0.300438,18.77728370900748
903.953,0.772048,0.308915,16.25854026054038
904.128,0.679630,0.301759,13.64526705049611
904.302,0.594952,0.310221,11.08070328379205
904.477,0.531980,0.321037,8.696915187726628
904.651,0.657425,0.310944,6.596198523502833
904.826,0.688649,0.320136,4.839847814390339
905.000,0.719883,0.338623,3.446029159466159
905.174,0.656850,0.328405,2.395776795196711
905.349,0.593980,0.328176,1.644235580566297
905.523,0.625155,0.328525,1.133510253699987
905.698,0.562279,0.328673,0.8039855684316248
905.872,0.750351,0.319737,0.6022795453043653
906.047,0.687523,0.338668,0.4853667309766131
906.221,0.750191,0.338179,0.4214717404759116
906.395,0.718785,0.338102,0.3888575038923152
906.570,0.687331,0.307971,0.3736350455761620
906.744,0.570962,0.292730,0.3674971887110479
906.919,0.475371,0.262537,0.3657601170631381
907.093,0.401101,0.238444,0.3659261623282050
907.268,0.421892,0.223615,0.3667089340137830
907.442,0.421993,0.241897,0.3675133173713627
907.617,0.608622,0.242185,0.3681101006273988
907.791,0.650031,0.254708,0.3684375859838611
907.965,0.732797,0.261014,0.3685045984667328
908.140,0.649746,0.267289,0.3683654532446979
908.314,0.691057,0.267351,0.3680602196249265
908.489,0.753042,0.267398,0.3676125596130501
908.663,0.732129,0.273649,0.3670421075411232
908.837,0.814881,0.261508,0.3663790399451274
909.012,0.649084,0.261539,0.3656806253041264
909.186,0.690419,0.255228,0.3650449550396306
909.361,0.586694,0.261000,0.3646451889451833
909.535,0.669363,0.254976,0.3647564533409828
909.710,0.710630,0.260996,0.3657992492454942
909.884,0.669150,0.248564,0.3683979674441176
910.059,0.565644,0.248781,0.3734485084252291
910.233,0.544978,0.248970,0.3821780121057867
910.407,0.607114,0.248680,0.3961506898459924
910.582,0.731283,0.254661,0.4171795219852191
910.756,0.689748,0.260928,0.4470997864795149
910.931,0.627501,0.248487,0.4874138722080523
911.105,0.523821,0.254566,0.5388637605576156
911.280,0.606502,0.254398,0.6010322603471746
911.454,0.647817,0.260773,0.6721115204431877
911.629,0.813437,0.254723,0.7489356796170749
911.803,0.647848,0.273341,0.8273381579318358
911.977,0.751366,0.267122,0.9027651009090846
912.152,0.668537,0.260891,0.9710022211818093
912.326,0.689261,0.260892,1.028826137896921
912.501,0.668567,0.266852,1.074423149199735
912.675,0.627195,0.260361,1.107492341138048
912.850,0.689355,0.254474,1.129052323687672
913.024,0.585931,0.260889,1.141047494156932
913.198,0.648159,0.242251,1.145887900578619
913.373,0.544620,0.235957,1.146036610012811
913.547,0.461698,0.229972,1.143706228375763
913.722,0.399415,0.229831,1.140678323009110
913.896,0.461438,0.236049,1.138215322397095
914.071,0.668503,0.242088,1.137033527403412
914.245,0.647830,0.254464,1.137319600081742
914.420,0.689224,0.254572,1.138791535618823
914.594,0.564857,0.242157,1.140820587885257
914.769,0.481820,0.223671,1.142607964716724
914.943,0.398839,0.224097,1.143399420589414
915.117,0.398785,0.218293,1.142680905172734
915.292,0.523025,0.212192,1.140303696988087
915.466,0.522977,0.230812,1.136500119540079
915.641,0.564403,0.236847,1.131792398040225
915.815,0.543728,0.236859,1.126835928200250
915.990,0.606030,0.236818,1.122239995706292
916.164,0.564790,0.242892,1.118417023303456
916.339,0.564916,0.236894,1.115504167444064
916.513,0.564982,0.237096,1.113350574453303
916.688,0.565061,0.236738,1.111564397665832
