wave,flux,err,fit
862.801,0.362535,0.252835,-368.1327821577124
862.976,0.362197,0.252480,-366.3787782921642
863.150,0.440356,0.268343,-364.6241192462360
863.324,0.518225,0.267951,-362.8686244592237
863.499,0.596365,0.283140,-361.1123829169583
863.673,0.673556,0.298636,-359.3554120147810
863.847,0.646225,0.305776,-357.5978122801486
864.022,0.775986,0.281788,-355.8393169660206
864.196,0.514170,0.288907,-354.0801535517998
864.370,0.513188,0.280330,-352.3202211526344
864.544,0.433886,0.287695,-350.5595220446772
864.719,0.666751,0.287546,-348.7981634358161
864.893,0.820677,0.310647,-347.0360096507536
865.068,0.870993,0.302600,-345.2731173412517
865.242,0.740431,0.302586,-343.5094606050910
865.416,0.635620,0.286672,-341.7449897042254
865.591,0.531609,0.285905,-339.9799705208928
865.765,0.710276,0.284978,-338.2139733426670
865.939,0.657806,0.284867,-336.4474719098948
866.114,0.682641,0.291582,-334.6799880175606
866.288,0.630035,0.290834,-332.9118554326616
866.462,0.552724,0.282515,-331.1429135549392
866.637,0.602688,0.274290,-329.3733430400745
866.811,0.449028,0.273897,-327.6029615281838
866.985,0.499060,0.265963,-325.8318383915513
867.160,0.497962,0.280970,-324.0599682692135
867.334,0.648813,0.288250,-322.2873359518229
867.508,0.799226,0.295711,-320.5139554144174
867.683,0.798169,0.295048,-318.7398550021633
867.857,0.671260,0.271916,-316.9649645634643
868.031,0.393654,0.263737,-315.1893036274321
868.206,0.367470,0.263258,-313.4129704522450
868.380,0.541841,0.270128,-311.6358683423247
868.554,0.748271,0.282937,-309.8580200585604
868.729,0.674044,0.334126,-308.0794269133125
868.903,0.700462,0.340273,-306.3000638096721
869.077,0.607318,0.338466,-304.5199555477852
869.252,0.644344,0.359486,-302.7390776633488
869.426,0.642834,0.371239,-300.9574775836799
869.600,0.754285,0.347688,-299.1751058250180
869.775,0.716304,0.336052,-297.3920568111133
869.949,0.453967,0.334281,-295.6081914781326
870.123,0.288953,0.346707,-293.8236250788354
870.298,0.534028,0.339911,-292.0381706598625
870.472,0.570434,0.343712,-290.2520842350088
870.646,0.535507,0.389645,-288.4651798851627
870.821,0.533813,0.395744,-286.6775487143365
870.995,0.533299,0.359286,-284.8891256461070
871.169,0.581765,0.364121,-283.0999286163026
871.344,0.410090,0.348810,-281.3101204834542
871.518,0.372869,0.313557,-279.5194708719515
871.692,0.444963,0.308884,-277.7280270494850
871.867,0.539190,0.302710,-275.9359034186413
872.041,0.646613,0.295689,-274.1430959188950
872.216,0.690958,0.367421,-272.3494266773139
872.390,0.502663,0.501082,-270.5550750481053
872.564,0.878096,0.631878,-268.7598841639873
872.738,1.09019,0.737117,-266.9639833503386
872.913,1.32233,0.828356,-265.1673989821213
873.087,0.971463,0.827472,-263.3699522627192
873.262,0.621762,0.826758,-261.5718203022106
873.436,0.852187,0.792742,-259.7728849065903
873.610,0.967089,0.788129,-257.9732265254235
873.785,1.08215,0.858319,-256.1727286149319
873.959,1.19511,0.928124,-254.3715355724988
874.133,1.30877,0.891753,-252.5695515614751
874.308,1.42276,0.853007,-250.7668098098260
874.482,0.845305,0.817156,-248.9633808927996
874.656,0.499018,0.744999,-247.1591087782938
874.831,0.383038,0.745780,-245.3540623614487
875.005,0.840558,0.741318,-243.5482779404289
875.179,0.954737,0.778015,-241.7417471538769
875.354,1.06827,0.811842,-239.9344759728363
875.528,0.724289,0.776410,-238.1263898236015
875.703,0.610044,0.773536,-236.3175671685472
875.877,0.722830,0.772415,-234.5080126754612
876.051,0.722081,0.683144,-232.6977257270342
876.226,0.608065,0.682066,-230.8866540738975
876.400,0.379752,0.718626,-229.0748793818848
876.574,0.492237,0.647602,-227.2622599663471
876.749,0.605724,0.612523,-225.4488971223528
876.923,0.492492,0.699494,-223.6348533637948
877.097,0.491580,0.701761,-221.8199889512805
877.272,0.716334,0.733112,-220.0043843764410
877.446,1.05296,0.766040,-218.1879284382694
877.620,0.939455,0.834635,-216.3708323350233
877.795,1.05043,0.746820,-214.5529474244271
877.969,0.601175,0.778033,-212.7343267378356
878.144,0.824226,0.741270,-210.9148226407140
878.318,0.599321,0.740408,-209.0946297144760
878.492,0.822372,0.703880,-207.2736860834932
878.667,0.597861,0.821923,-205.4519523391334
878.841,0.819712,0.785677,-203.6294675509704
879.015,0.818834,0.819698,-201.8062062070875
879.190,1.03988,0.785725,-199.9822239499747
879.364,0.705243,0.751817,-198.1573658619708
879.538,0.593663,0.719166,-196.3318288343245
879.713,0.481442,0.721757,-194.5055145704393
879.887,0.702117,0.686347,-192.6784396459399
880.062,0.812064,0.722173,-190.8505718584785
880.236,0.810942,0.789123,-189.0219660871267
880.410,0.919877,0.787862,-187.1925699705253
880.585,1.02888,0.783324,-185.3623931009334
880.759,0.917539,0.819045,-183.5314737796247
880.933,1.02558,0.851479,-181.6997805463897
881.108,1.24365,0.852760,-179.8673405619525
881.282,1.57142,0.916442,-178.0341258350121
881.456,1.67903,0.984639,-176.2001585628521
881.631,1.89599,0.946997,-174.3653794116663
881.805,1.56676,0.909309,-172.5298855466372
881.980,1.12847,0.940268,-170.6935697845333
882.154,1.12623,0.939169,-168.8565614465487
882.328,1.56095,1.03672,-167.0187288115779
882.503,3.19118,1.17049,-165.1800823852265
882.677,3.94875,1.36918,-163.3407562998013
882.852,5.68293,1.59776,-161.5006311383665
883.026,8.27941,2.05462,-159.6597152196780
883.200,17.3727,2.57321,-157.8181296527748
883.375,30.5654,3.22114,-155.9756364443659
883.549,45.9002,3.86662,-154.1324365927820
883.723,60.5532,4.65413,-152.2885181665197
883.898,84.0225,5.22035,-150.4437865784804
884.072,103.685,5.83542,-148.5983228887489
884.246,132.463,6.42834,-146.7520574436870
884.421,153.214,7.28154,-144.9049902936279
884.595,182.158,8.15581,-143.0571783436162
884.770,204.602,9.34542,-141.2085748961752
884.944,246.474,10.3943,-139.3592388437041
885.118,285.772,11.5650,-137.5091030495864
885.293,334.691,12.4653,-135.6582161683250
885.467,363.443,13.4549,-133.8064733317915
885.641,421.804,14.2076,-131.9540514305522
885.816,471.739,14.9038,-130.1008482085029
885.990,518.257,15.4066,-128.2468186547305
886.165,529.634,16.0808,-126.3920296131422
886.339,557.587,16.3783,-124.5364701800135
886.513,581.047,16.7510,-122.6801120571100
886.688,623.459,17.0946,-120.8229891104545
886.862,638.213,17.5252,-118.9651304125709
887.036,667.288,17.8088,-117.1064900554531
887.211,686.910,18.1916,-115.2470336143393
887.385,718.121,18.4966,-113.3868390362996
887.560,748.964,17.9831,-111.5258763608085
887.734,749.513,17.4528,-109.6641221381135
887.908,752.208,16.8557,-107.8016368888082
888.083,745.640,16.8626,-105.9383432104180
888.257,756.852,16.6911,-104.0742655880531
888.432,743.581,17.2309,-102.2094542489251
888.606,712.999,17.7323,-100.3437750646839
888.780,689.508,18.2224,-98.47735388445020
888.955,678.528,18.0374,-96.61016226470413
889.129,683.513,17.9751,-94.74218824198782
889.303,687.385,17.9016,-92.87342204969444
889.478,674.583,17.6713,-91.00386975288336
889.652,646.701,17.3135,-89.13354205076729
889.827,600.458,16.8353,-87.26245863578242
890.001,557.746,15.8127,-85.39056393362165
890.175,537.118,14.7602,-83.51792371792985
890.350,509.541,13.7709,-81.64447396192840
890.524,487.706,12.7484,-79.77027740956791
890.699,438.690,11.6907,-77.89528140092256
890.873,394.139,11.0180,-76.01951565993848
891.047,342.867,10.4317,-74.14295590654679
891.222,303.545,9.68703,-72.26563740138270
891.396,261.481,8.99742,-70.38752437328627
891.571,224.573,8.33538,-68.50865256115108
891.745,185.630,7.68581,-66.62897921603350
891.919,158.177,6.96506,-64.74852925620844
892.094,130.140,6.37160,-62.86731705815320
892.268,106.704,5.76196,-60.98529480689323
892.443,85.4786,5.12757,-59.10249912202672
892.617,65.0110,4.55264,-57.21891131540591
892.791,48.1894,4.00232,-55.33457518356909
892.966,33.8735,3.35505,-53.44942428369902
893.140,23.8215,2.79941,-51.56348097746528
