wave,flux,err,fit_all,fit_stell
792.951,0.673801,1.46712,-649.4689566731432,-649.6450023762022
793.014,0.836879,1.45979,-649.3003226919360,-649.4764939693488
793.078,0.694684,1.44918,-649.1322220185233,-649.3083535470695
793.142,0.519738,1.43154,-648.9629746049308,-649.1393767717058
793.205,0.488949,1.41269,-648.7943121216053,-648.9707814038546
793.269,0.486165,1.40142,-648.6248025947940,-648.8011935631799
793.332,0.628572,1.39504,-648.4553061004328,-648.6317543520383
793.396,0.485497,1.38755,-648.2854067770736,-648.4621543417821
793.460,0.431886,1.38135,-648.1156951417453,-648.2923744078921
793.523,0.574173,1.38494,-647.9454541169034,-648.1223555768720
793.587,0.744453,1.37953,-647.7749704742969,-647.9518423512753
793.651,0.277107,1.36407,-647.6042916740556,-647.7811050611843
793.714,0.148807,1.35514,-647.4331952228443,-647.6101735817292
793.778,0.279912,1.35555,-647.2621257965008,-647.4393735724484
793.841,0.456548,1.35254,-647.0907027993946,-647.2677687149309
793.905,0.226525,1.36479,-646.9191788626349,-647.0965041935399
793.969,0.348816,1.38767,-646.7473653121773,-646.9248364721008
794.032,0.574894,1.40540,-646.5755136567166,-646.7529454879904
794.096,0.659756,1.41044,-646.4032454066702,-646.5808134374707
794.160,0.338639,1.41231,-646.2304613103018,-646.4081846712563
794.223,0.215276,1.39748,-646.0578016880389,-646.2356516292097
794.287,0.164101,1.38419,-645.8848323592723,-646.0625577589166
794.351,0.179822,1.36602,-645.7116382499729,-645.8894151918885
794.414,0.187067,1.34948,-645.5382124573725,-645.7161907905282
794.478,0.223240,1.33432,-645.3645624362218,-645.5425828015493
794.542,0.267093,1.32730,-645.1904869754576,-645.3687464164053
794.605,0.237563,1.31113,-645.0164440839432,-645.1947359565195
794.669,0.536575,1.30402,-644.8420263018426,-645.0204822859412
794.732,0.591599,1.30582,-644.6674359119772,-644.8457855688840
794.796,0.995779,1.30992,-644.4925732054403,-644.6711417473712
794.860,1.36485,1.31531,-644.3174105814968,-644.4959281198344
794.923,1.75431,1.33027,-644.1423847340383,-644.3209349094494
794.987,1.02915,1.34061,-643.9664433202215,-644.1449809105468
795.050,0.702048,1.34035,-643.7910235045193,-643.9699651659795
795.114,1.09206,1.34188,-643.6150210266630,-643.7940044792897
795.178,1.02939,1.33752,-643.4386043788860,-643.6174735957492
795.241,0.985358,1.32932,-643.2622070650235,-643.4411561234730
795.305,1.31018,1.31267,-643.0854599810816,-643.2646183117346
795.369,1.17042,1.29534,-642.9086034534774,-643.0878317703598
795.432,0.599704,1.27785,-642.7314612078376,-642.9109365668872
795.496,0.622368,1.26974,-642.5540042653500,-642.7334292098495
795.560,0.425515,1.25303,-642.3766714007094,-642.5560650035742
795.623,0.530003,1.25304,-642.1985495619790,-642.3781992840009
795.687,0.774204,1.25595,-642.0204339332222,-642.2000425916897
795.750,0.769772,1.25588,-641.8419698034695,-642.0217149992905
795.814,0.598270,1.25963,-641.6632533874679,-641.8428855887468
795.878,0.138279,1.26732,-641.4846068338333,-641.6645852352248
795.941,-0.117733,1.26264,-641.3055482029612,-641.4856724301467
796.005,0.460900,1.27355,-641.1263554307983,-641.3062669581911
796.069,0.0197449,1.26403,-640.9467804291050,-641.1269374250281
796.132,-0.297256,1.25160,-640.7670706966447,-640.9471147229883
796.196,0.0318758,1.25008,-640.5872821651485,-640.7674530671844
796.260,0.372375,1.24686,-640.4069065669287,-640.5872229476201
796.323,-0.212787,1.23588,-640.2266558596915,-640.4071364609871
796.387,0.0957735,1.24501,-640.0458820334665,-640.2264983573166
796.450,0.352252,1.24945,-639.8649654358328,-640.0456750447754
796.514,0.953515,1.24606,-639.6837931912506,-639.8646757687051
796.578,1.08838,1.23383,-639.5025426745871,-639.6834621240474
796.641,1.22514,1.22390,-639.3206391587958,-639.5016141368054
796.705,1.28721,1.20801,-639.1389898379191,-639.3200391975038
796.769,1.38054,1.19885,-638.9570188563185,-639.1378938776739
796.832,0.766833,1.18757,-638.7746383608983,-638.9558454945935
796.896,0.581314,1.19345,-638.5918136953583,-638.7731642561100
796.959,0.275524,1.18999,-638.4095520140042,-638.5908977550772
797.023,0.270926,1.19104,-638.2260597070306,-638.4074790031984
797.087,0.137769,1.18758,-638.0428792290360,-638.2242842778749
797.150,0.0233682,1.18480,-637.8594404287684,-638.0409095599862
797.214,0.161751,1.17838,-637.6757161553346,-637.8573689766055
797.278,0.245253,1.17102,-637.4917529370225,-637.6735195525533
797.341,0.255423,1.16621,-637.3075693637053,-637.4892436097056
797.405,0.337025,1.15470,-637.1232632713474,-637.3050287643849
797.469,1.11396,1.15643,-636.9384121458766,-637.1203425776401
797.532,1.09457,1.14526,-636.7535028764655,-636.9354093496769
797.596,1.71427,1.14792,-636.5684518772244,-636.7506192406311
797.659,1.77882,1.14753,-636.3828740515950,-636.5649492068598
797.723,2.12402,1.15112,-636.1974211129169,-636.3797474875663
797.787,1.63300,1.14446,-636.0114408918863,-636.1936657969623
797.850,1.98238,1.15661,-635.8256505453767,-636.0081169550932
797.914,1.79682,1.14792,-635.6392674862616,-635.8216231009621
797.978,1.84888,1.14177,-635.4527434746444,-635.6352727486083
798.041,1.72113,1.14315,-635.2655004471159,-635.4482793896650
798.105,1.38279,1.14327,-635.0786382870775,-635.2612577629092
798.168,0.858034,1.13915,-634.8915747308196,-635.0743304674625
798.232,0.453557,1.15264,-634.7040437838407,-634.8868965355570
798.296,0.325889,1.16071,-634.5159922254321,-634.6991211087997
798.359,0.197374,1.16302,-634.3282575652845,-634.5112086087547
798.423,0.457720,1.15815,-634.1399935366313,-634.3231075996678
798.487,0.738451,1.15142,-633.9515892938820,-634.1347815211597
798.550,0.943501,1.13632,-633.7629204871953,-633.9462660051202
798.614,0.988612,1.12562,-633.5741768796229,-633.7576370709371
798.678,1.10465,1.11356,-633.3848380941388,-633.5683851251595
798.741,1.23966,1.11124,-633.1953593782478,-633.3789091494210
798.805,1.18083,1.10697,-633.0058797833461,-633.1895634232339
798.868,1.22210,1.10743,-632.8159957422301,-632.9996728996725
798.932,1.26003,1.11270,-632.6258454220238,-632.8096363574140
798.996,1.12680,1.12059,-632.4356210652370,-632.6193963503554
799.059,0.904567,1.12333,-632.2449990169632,-632.4288785033182
799.123,0.625885,1.13746,-632.0543685103157,-632.2385889636032
799.187,0.223000,1.13497,-631.8628766889901,-632.0470345600324
799.250,-0.139280,1.13761,-631.6717097606335,-631.8559345162813
799.314,-0.127578,1.14405,-631.4799437018111,-631.6641522012346
799.378,0.0243541,1.16415,-631.2884997694530,-631.4727103273826
799.441,0.378630,1.17859,-631.0965880820287,-631.2810827857669
799.505,0.956258,1.21268,-630.9042763991096,-631.0887635339827
799.568,1.57229,1.22897,-630.7115621731095,-630.8963236246638
799.632,1.57697,1.24769,-630.5187099663463,-630.7032994252296
799.696,1.45422,1.25445,-630.3258515832437,-630.5108059485149
799.759,1.23867,1.25505,-630.1329207044554,-630.3177940947450
799.823,1.27196,1.25051,-629.9393241594171,-630.1244524795102
799.887,1.21246,1.25314,-629.7457213432127,-629.9307051385031
799.950,1.02781,1.24439,-629.5517815612244,-629.7370106530919
800.014,0.965209,1.23153,-629.3577042714024,-629.5427798259915
800.077,0.776816,1.22078,-629.1633550687994,-629.3487114988625
800.141,0.664624,1.21515,-628.9686054299304,-629.1540623345146
800.205,0.608938,1.21323,-628.7735834196202,-628.9592124001310
800.268,0.800416,1.22712,-628.5787531464590,-628.7642104539851
800.332,0.827464,1.23824,-628.3833212738522,-628.5689863713494
800.396,0.915562,1.24801,-628.1877523017777,-628.3734993950463
800.459,0.749560,1.24652,-627.9919097446746,-628.1778549334342
800.523,0.404037,1.23931,-627.7958618623876,-627.9816169522328
800.587,0.284985,1.22117,-627.5994764542172,-627.7854199219828
800.650,0.401668,1.21816,-627.4030903917261,-627.5889917337947
800.714,0.492955,1.22296,-627.2063595639506,-627.3924397293514
800.777,0.307034,1.23280,-627.0091606506394,-627.1953396283112
800.841,0.259409,1.24457,-626.8120841865224,-626.9984320956622
800.905,0.223344,1.26338,-626.6143466517740,-626.8006343863864
800.968,-0.131412,1.26541,-626.4165957765960,-626.6029906018564
801.032,-0.196217,1.25200,-626.2185127437969,-626.4051974453557
801.096,-0.0661993,1.22392,-626.0203494908690,-626.2071316543002
801.159,0.00111664,1.20364,-625.8220500681354,-626.0088507605373
801.223,0.0753883,1.17908,-625.6232121644352,-625.8100043022611
801.286,0.228651,1.16359,-625.4242383979987,-625.6109883327748
801.350,0.413313,1.16713,-625.2252491463864,-625.4120775544134
801.414,0.444213,1.18719,-625.0256671606943,-625.2127057833909
801.477,0.479494,1.20070,-624.8259363689684,-625.0129926032798
801.541,0.534638,1.21237,-624.6260645540608,-624.8131560201767
801.605,0.607175,1.22052,-624.4258628111113,-624.6131282729463
801.668,0.456930,1.21225,-624.2256489459674,-624.4128895042174
801.732,0.584360,1.19695,-624.0249509581083,-624.2122854416920
801.796,0.804105,1.17915,-623.8241943670088,-624.0117110752361
801.859,0.923317,1.16050,-623.6230981553913,-623.8108146039480
801.923,1.11001,1.14329,-623.4217945599521,-623.6093727225289
801.986,0.972404,1.13554,-623.2199502648388,-623.4077188289111
802.050,0.0928931,1.13156,-623.0181585280933,-623.2058743267886
802.114,-0.0161105,1.14254,-622.8162325191944,-623.0041293715457
802.177,-0.551535,1.16188,-622.6140249791960,-622.8018597257566
802.241,-0.699496,1.18574,-622.4114895149545,-622.5994461212923
802.305,-0.660133,1.20850,-622.2087992362153,-622.3970385494912
802.368,0.119382,1.22850,-622.0055877920740,-622.1938458260670
802.432,0.161598,1.22685,-621.8022207975266,-621.9907023052574
802.495,0.389696,1.21109,-621.5991134348922,-621.7874381180012
802.559,0.400135,1.19173,-621.3950697098695,-621.5835149693077
802.623,0.442110,1.16553,-621.1912856645380,-621.3798690280602
802.686,0.146424,1.13784,-620.9868912976397,-621.1755858812285
802.750,-0.0869234,1.12376,-620.7822883730296,-620.9710674426278
802.814,-0.258695,1.11611,-620.5774098007064,-620.7663346889257
802.877,-0.409462,1.10655,-620.3726739771174,-620.5615331584798
802.941,-0.198655,1.10434,-620.1676368654925,-620.3566809575074
803.005,0.153922,1.11422,-619.9619386324771,-620.1510441051507
803.068,0.0333784,1.12268,-619.7559645952696,-619.9451049044494
803.132,0.284295,1.13672,-619.5505094564423,-619.7397501521094
803.195,0.182131,1.15334,-619.3441833408120,-619.5334496344650
803.259,-0.0892032,1.17579,-619.1377245189149,-619.3269422349549
803.323,-0.210281,1.18557,-618.9309793867806,-619.1206077977827
803.386,-0.137573,1.17819,-618.7241017397422,-618.9136724985025
803.450,-0.294356,1.15906,-618.5169371320716,-618.7065588037417
803.514,-0.203768,1.14069,-618.3097071608823,-618.4992623058099
803.577,0.0745174,1.12090,-618.1017972696103,-618.2916526080933
803.641,-0.0815165,1.10236,-617.8944061068665,-618.0842765967099
803.704,0.607028,1.09233,-617.6860757157143,-617.8759313619197
803.768,0.870014,1.09936,-617.4777476001919,-617.6677769372882
803.832,1.25811,1.10356,-617.2690637169017,-617.4590691404973
803.895,1.04510,1.09312,-617.0602481344476,-617.2504615511814
803.959,1.13007,1.09599,-616.8509968457394,-617.0412670191390
804.023,0.551744,1.10377,-616.6415694214588,-616.8319482756449
804.086,0.591043,1.10272,-616.4323804474363,-616.6227170706965
804.150,0.600818,1.11863,-616.2225321462976,-616.4130118913056
804.214,0.414745,1.14169,-616.0121119196954,-616.2025400065575
804.277,0.444183,1.15502,-615.8018419981747,-615.9924040902125
804.341,0.530163,1.16303,-615.5912137995330,-615.7819726429411
804.404,0.480211,1.15958,-615.3807121435127,-615.5716846512350
804.468,0.781770,1.14200,-615.1694039721563,-615.3601718678626
804.532,0.917961,1.11887,-614.9582225395161,-615.1491060350439
804.595,0.840557,1.09948,-614.7467487592211,-614.9378532422036
804.659,0.439311,1.07794,-614.5349548096626,-614.7261203236727
804.723,-0.234109,1.06744,-614.3229904323858,-614.5143672730165
804.786,-0.876474,1.06209,-614.1107734650467,-614.3022022261777
804.850,-0.480597,1.06330,-613.8981281628867,-614.0893690128859
804.913,-0.271329,1.06036,-613.6854877780995,-613.8771162120943
804.977,-0.203730,1.05784,-613.4724183546335,-613.6638069195714
805.041,0.139428,1.05184,-613.2593540930014,-613.4508196915467
805.104,0.532232,1.04782,-613.0456711788119,-613.2375314188814
805.168,0.342823,1.04787,-612.8321151035293,-613.0240000767208
805.232,0.221103,1.05007,-612.6176004723688,-612.8095268804249
805.295,0.254372,1.06710,-612.4040941885876,-612.5960792920581
805.359,0.292024,1.09597,-612.1894938319732,-612.3815541755752
805.422,0.234981,1.11622,-611.9746434316585,-612.1665798831006
805.486,0.0227974,1.12777,-611.7594654811447,-611.9515117067439
805.550,0.0824307,1.14329,-611.5444457284107,-611.7368307304628
805.613,0.142856,1.14002,-611.3288050404221,-611.5211605264300
805.677,0.373088,1.11920,-611.1132917669250,-611.3055920704771
805.741,0.142328,1.10029,-610.8972249766173,-611.0898283465559
805.804,0.362586,1.08759,-610.6812853986086,-610.8738671633620
805.868,0.307904,1.07357,-610.4645362741343,-610.6573685027704
805.932,0.386854,1.06732,-610.2479825721896,-610.4406986715385
805.995,0.566240,1.07687,-610.0310617699691,-610.2237214140475
806.059,0.539470,1.08750,-609.8140132521576,-610.0069309315168
806.122,0.140777,1.10365,-609.5963419033303,-609.7894489566527
806.186,-0.0692427,1.11353,-609.3789339280769,-609.5719497326836
806.250,-0.331323,1.12844,-609.1607485407861,-609.3537320097054
806.313,-0.577042,1.13904,-608.9427441999884,-609.1357978408759
806.377,-0.917504,1.14651,-608.7242849163612,-608.9175519264857
806.441,-0.987632,1.15215,-608.5056112275574,-608.6991079640538
806.504,-0.633922,1.15689,-608.2867230294353,-608.4801271909110
806.568,0.00229793,1.16319,-608.0678632805113,-608.2613198617328
806.632,-0.0225673,1.16347,-607.8483221421543,-608.0417610476571
806.695,0.512442,1.17133,-607.6286916558146,-607.8225119113933
806.759,0.840069,1.17202,-607.4086908691756,-607.6023168951521
806.822,0.275003,1.17213,-607.1888169618501,-607.3826031778573
806.886,-0.203418,1.16919,-606.9681324413981,-607.1619696490033
806.950,-0.409152,1.16600,-606.7478289686763,-606.9418170773372
807.013,-0.865246,1.14922,-606.5267142129841,-606.7207864033812
807.077,-0.970889,1.13409,-606.3057951452520,-606.4999260195899
807.141,-0.536768,1.12992,-606.0844352270307,-606.2787238930379
807.204,-0.107509,1.12739,-605.8628322436937,-606.0570878744937
807.268,-0.0836268,1.12059,-605.6408561776218,-605.8351778473350
807.331,0.143557,1.12647,-605.4190075222086,-605.6134117616326
807.395,0.124583,1.13828,-605.1962787464879,-605.3906577137893
807.459,0.247352,1.14621,-604.9739082944446,-605.1684426932590
807.522,-0.0122823,1.14230,-604.7509750070668,-604.9457283536505
807.586,0.0271828,1.14719,-604.5280104252242,-604.7227462326093
807.650,-0.0174930,1.14434,-604.3047390519203,-604.4995553385133
807.713,-0.259940,1.13985,-604.0809983940940,-604.2757881398993
807.777,-0.652254,1.13543,-603.8571331266288,-604.0521655153950
807.841,-0.737398,1.14237,-603.6329598862162,-603.8279985444334
807.904,-0.790289,1.14816,-603.4085019237540,-603.6035215143629
807.968,-1.16690,1.15715,-603.1843084439809,-603.3796586818020
808.031,-1.08381,1.16975,-602.9592332270809,-603.1544744911726
808.095,-0.645559,1.18029,-602.7342857579625,-602.9297674757436
808.159,-0.470741,1.19395,-602.5090290977431,-602.7045151947235
808.222,-0.0187984,1.21795,-602.2833961046999,-602.4790329694421
808.286,0.575535,1.24851,-602.0574534504726,-602.2530054253004
808.350,1.18788,1.27676,-601.8314556863313,-602.0271496024532
808.413,1.03536,1.30846,-601.6050784913680,-601.8010103541058
808.477,0.716566,1.32841,-601.3785778609592,-601.5743526100393
808.541,0.253380,1.33579,-601.1517660281305,-601.3477694614833
808.604,-0.0222446,1.33038,-600.9248305517098,-601.1209991477509
808.668,-0.216840,1.31627,-600.6971690638907,-600.8932260461851
808.731,0.0918640,1.29897,-600.4697983271428,-600.6660113764458
808.795,0.586702,1.28864,-600.2420277359034,-600.4383338255178
808.859,0.721531,1.27864,-600.0139709547901,-600.2103450581707
808.922,0.616670,1.27192,-599.7856878402793,-599.9820526184760
808.986,0.415771,1.26767,-599.5570129585254,-599.7533993634574
809.050,0.0735402,1.26162,-599.3285528343047,-599.5250930998344
809.113,-0.00146573,1.26121,-599.0990269345704,-599.2955800672341
809.177,0.155739,1.24616,-598.8701995211479,-599.0668973614426
809.240,0.504123,1.24805,-598.6402368357271,-598.8369388701946
809.304,0.397941,1.26148,-598.4109034420148,-598.6077409376567
809.368,0.581166,1.27238,-598.1804348097024,-598.3773087576819
809.431,0.553748,1.27500,-597.9504826784054,-598.1474051392507
809.495,0.481433,1.28484,-597.7196456961013,-597.9169234643434
809.559,0.317147,1.27209,-597.4889368949639,-597.6862175061639
809.622,0.511712,1.24601,-597.2576620551638,-597.4549206369039
809.686,0.259319,1.22042,-597.0267653467537,-597.2241361151692
809.750,0.106980,1.19893,-596.7948022387397,-596.9920652105803
809.813,-0.0300970,1.19290,-596.5632867048636,-596.7609023854760
809.877,-0.126299,1.19733,-596.3310652886745,-596.5286820953853
809.940,-0.0119670,1.21941,-596.0986938830598,-596.2962870631058
810.004,-0.438295,1.24108,-595.8665197676581,-596.0641461343714
810.068,-0.311325,1.25898,-595.6335583988256,-595.8313252854304
810.131,-0.227569,1.26618,-595.4005275921124,-595.5983186229861
810.195,-0.00226828,1.26489,-595.1669583465722,-595.3649976310211
810.259,0.217075,1.24400,-594.9332383998270,-595.1312168296876
810.322,0.731179,1.21986,-594.6997162450032,-594.8979339098404
810.386,0.801045,1.19148,-594.4654865512008,-594.6636345704712
810.449,0.799902,1.16580,-594.2315243235809,-594.4299023441514
810.513,0.531998,1.15448,-593.9966745953516,-594.1948988502129
810.577,0.0240810,1.15222,-593.7619538203927,-593.9603641665087
810.640,0.217358,1.16447,-593.5265936719487,-593.7251652107981
810.704,-0.0250142,1.18391,-593.2915015288850,-593.4899269960342
810.768,0.288673,1.20325,-593.0560178249752,-593.2546704321481
810.831,0.457388,1.20638,-592.8199184922597,-593.0185897601772
810.895,0.663151,1.20868,-592.5839928282433,-592.7829222588705
810.959,0.173111,1.19078,-592.3475980065634,-592.5463640340342
811.022,0.498071,1.17044,-592.1110840011746,-592.3099503880208
811.086,-0.0104464,1.14465,-591.8744189449636,-592.0734014276397
811.149,0.0335665,1.12579,-591.6368706785761,-591.8360183905403
811.213,0.0335452,1.10962,-591.3997627849150,-591.5990175918884
811.277,0.277331,1.10933,-591.1624335835978,-591.3617709668894
811.340,0.179525,1.11498,-590.9241458728001,-591.1235077160856
811.404,0.428963,1.12779,-590.6862004547565,-590.8857093800144
811.468,0.244395,1.14759,-590.4478895497883,-590.6474143846248
811.531,0.136416,1.16372,-590.2090065168952,-590.4085629083053
811.595,-0.146483,1.17611,-589.9705688053224,-590.1702056454691
811.659,-0.109518,1.17948,-589.7312415356837,-589.9309012449281
811.722,0.0101905,1.17967,-589.4920431075054,-589.6917414627875
811.786,-0.436532,1.16393,-589.2525179030232,-589.4523031126996
811.849,-0.385992,1.15039,-589.0126285489903,-589.2126899764022
811.913,-0.298048,1.12215,-588.7724119446275,-588.9724787125084
811.977,-0.627032,1.10204,-588.5321479880530,-588.7321635874436
812.040,-0.870322,1.08274,-588.2914160639156,-588.4914283969052
812.104,-0.113546,1.07791,-588.0502852335184,-588.2505558015039
812.168,0.0379669,1.07397,-587.8090723053087,-588.0093704338395
812.231,0.221515,1.08473,-587.5680941421099,-587.7685699689525
812.295,0.165633,1.09500,-587.3262244923775,-587.5266474877590
812.358,0.190589,1.11483,-587.0846241275849,-587.2852874222052
812.422,-0.171986,1.13336,-586.8422009157101,-587.0429134809413
812.486,-0.311192,1.15683,-586.6000158375488,-586.8008172895106
812.549,-0.412401,1.17681,-586.3569002618664,-586.5576315414481
812.613,-0.0988440,1.19687,-586.1143363318589,-586.3150132035393
