wave,flux,err,fit
861.810,0.170685,0.565434,-57.31217543074253
861.989,0.169859,0.563260,-57.03130556352284
862.168,0.105198,0.513603,-56.75012190127640
862.348,0.167884,0.543276,-56.46864376066392
862.527,0.167035,0.541202,-56.18685103941550
862.706,0.166193,0.539146,-55.90472927500036
862.885,0.165293,0.537173,-55.62230974933972
863.064,0.290785,0.613985,-55.33958296222191
863.243,0.226530,0.580107,-55.05654505181779
863.422,0.163790,0.531637,-54.77319697954365
863.601,0.224972,0.560396,-54.48952864111006
863.780,0.224474,0.558141,-54.20553452277247
863.960,0.100075,0.478869,-53.92125543867174
864.139,0.160541,0.507349,-53.63663399909449
864.318,0.221985,0.551631,-53.35173218468945
864.497,0.280765,0.552109,-53.06649950525220
864.676,0.219556,0.504990,-52.78093597040358
864.855,0.219754,0.503836,-52.49511405291561
865.034,0.0976933,0.426496,-52.20892482453869
865.213,0.156409,0.454215,-51.92244577001254
865.392,0.0340826,0.418759,-51.63564460347020
865.572,0.0933433,0.462063,-51.34855329148068
865.751,0.211492,0.534316,-51.06110739145615
865.930,0.211472,0.533219,-50.77337409058333
866.109,0.0920307,0.457812,-50.48533328788550
866.288,0.0326519,0.412348,-50.19699459793235
866.467,0.0318474,0.410154,-49.90828138208797
866.646,-0.0278500,0.378847,-49.61930299953211
866.825,-0.0273262,0.377795,-49.32998865534319
867.005,-0.0268274,0.376752,-49.04038414857710
867.184,-0.0263128,0.375718,-48.75045561199498
867.363,-0.0267658,0.373865,-48.46021158818419
867.542,-0.0273147,0.372128,-48.16967652574380
867.721,-0.0269904,0.371119,-47.87877710352630
867.900,-0.0268478,0.370119,-47.58759522283404
868.079,0.0296111,0.411446,-47.29608838654600
868.258,-0.0276562,0.367993,-47.00428776907134
868.438,0.0273611,0.394266,-46.71214227610474
868.617,0.0274373,0.393298,-46.41973780429960
868.796,0.0834015,0.433628,-46.12696247826874
868.975,0.0273688,0.390357,-45.83389275645612
869.154,0.152140,0.473117,-45.54052771156415
869.333,0.0415911,0.428973,-45.24683139170396
869.512,0.0430292,0.454390,-44.95281508322628
869.691,0.0698096,0.498981,-44.65848578894860
869.871,0.151824,0.584722,-44.36383304339432
870.050,0.0287238,0.526200,-44.06889417690108
870.229,0.109056,0.584322,-43.77361841614282
870.408,0.169100,0.608992,-43.47802454577311
870.587,0.140909,0.561233,-43.18214298742705
870.766,0.112791,0.513661,-42.88593295116946
870.945,0.272355,0.555951,-42.58941446076626
871.125,0.191211,0.469636,-42.29258087643375
871.304,0.289751,0.485926,-41.99543273899937
871.483,0.394944,0.513996,-41.69796334916301
871.662,0.394156,0.512380,-41.40018450794364
871.841,0.339105,0.508139,-41.10210105971932
872.020,0.444268,0.572449,-40.80369118596693
872.199,0.337321,0.541464,-40.50497794144633
872.378,0.230621,0.510673,-40.20592718767625
872.558,0.177994,0.470681,-39.90660149465354
872.737,0.228328,0.471307,-39.60692780629797
872.916,0.123222,0.405374,-39.30692947091456
873.095,0.122476,0.404370,-39.00663866660172
873.274,0.121719,0.402879,-38.70602804003363
873.453,0.173015,0.440176,-38.40511737223382
873.632,0.119678,0.435674,-38.10386952006233
873.811,0.272723,0.500869,-37.80230552535001
873.991,0.322987,0.524621,-37.50044425580726
874.170,0.272058,0.485710,-37.19824887529177
874.349,0.221385,0.446891,-36.89574121258578
874.528,0.170174,0.420321,-36.59292491994016
874.707,0.0682317,0.391217,-36.28978574484201
874.886,0.117482,0.392354,-35.98634765878675
875.065,0.242190,0.436021,-35.68258216110409
875.245,0.432045,0.490840,-35.37849043634189
875.424,0.458426,0.486871,-35.07409685302651
875.603,0.522056,0.484860,-34.76938058011406
875.782,0.373393,0.407020,-34.46435554241190
875.961,0.362213,0.398206,-34.15901329061980
876.140,0.248309,0.376028,-33.85335695715322
876.319,0.321188,0.394495,-33.54737645509644
876.499,0.245894,0.373017,-33.24108977695075
876.678,0.245956,0.372510,-32.93449784829350
876.857,0.223114,0.386277,-32.62758091409333
877.036,0.150214,0.377788,-32.32034295299975
877.215,0.00716981,0.276074,-32.01278929883242
877.394,-0.0248505,0.212605,-31.70492481084600
877.573,-0.0199570,0.176678,-31.39673806774212
877.753,-0.103678,0.0782471,-31.08823892337912
877.932,-0.0998815,0.00442927,-30.77942000619106
878.111,-0.0297980,0.132163,-30.47028287658364
878.290,0.0400620,0.259622,-30.16082732037830
878.469,0.109741,0.386768,-29.85106059752572
878.648,0.179191,0.512923,-29.54095673819185
878.828,0.248431,0.638802,-29.23056263829805
879.007,0.247597,0.636646,-28.91983696985436
879.186,0.319202,0.670671,-28.60880039952076
879.365,0.246199,0.614875,-28.29744768637508
879.544,0.245479,0.613393,-27.98576940016078
879.723,0.172972,0.558511,-27.67378971516035
879.902,0.100647,0.503744,-27.36149147522811
880.082,0.0819924,0.438233,-27.04887769319916
880.261,0.116397,0.426897,-26.73593722002147
880.440,0.0786877,0.362087,-26.42268633229526
880.619,0.182415,0.369979,-26.10913069179346
880.798,0.181793,0.333000,-25.79523912840551
880.977,0.159103,0.315610,-25.48105256551107
881.156,0.193232,0.332418,-25.16653024137516
881.336,0.227226,0.348901,-24.85169006732715
881.515,0.294641,0.365523,-24.53653661344711
881.694,0.363159,0.407775,-24.22107254876697
881.873,0.259223,0.362544,-23.90529695592800
882.052,0.258430,0.361575,-23.58918262264804
882.231,0.291859,0.362496,-23.27276500016688
882.411,0.188198,0.342413,-22.95604025693135
882.590,0.255369,0.359282,-22.63897676142491
882.769,0.357044,0.402799,-22.32161265720690
882.948,0.457718,0.420565,-22.00392287454216
883.127,0.501740,0.443926,-21.68590986534443
883.306,0.521254,0.467544,-21.36759463574465
883.486,0.428722,0.451104,-21.04896041698088
883.665,0.370226,0.450595,-20.73000150529716
883.844,0.288607,0.455287,-20.41072468389097
884.023,0.185251,0.430779,-20.09113500083099
884.202,0.0965390,0.374898,-19.77123245961754
884.381,0.0528266,0.337158,-19.45100866835271
884.560,0.0430325,0.317554,-19.13046867818377
884.740,0.0550760,0.294083,-18.80960929039470
884.919,0.0123981,0.283003,-18.48842648454860
885.098,0.0795442,0.312790,-18.16693246471708
885.277,0.145964,0.346876,-17.84511537564226
885.456,0.112880,0.354747,-17.52298910793143
885.635,0.0137846,0.344401,-17.20054455948151
885.815,0.176837,0.369865,-16.87777062557886
885.994,0.176060,0.369130,-16.55468914541594
886.173,0.175368,0.368321,-16.23128811130090
886.352,0.272662,0.377214,-15.90755704609906
886.531,0.305081,0.368345,-15.58350811645269
886.711,0.238856,0.351218,-15.25915687517827
886.890,0.270520,0.352255,-14.93448060226996
887.069,0.237759,0.335323,-14.60948463096997
887.248,0.204698,0.332904,-14.28416879885436
887.427,0.204373,0.332272,-13.95853573526029
887.606,0.235536,0.346684,-13.63258206726525
887.786,0.170955,0.328141,-13.30631321565799
887.965,0.139007,0.335857,-12.97971817498686
888.144,0.106807,0.319292,-12.65280947816152
888.323,0.106737,0.318752,-12.32557849411186
888.502,0.0424291,0.301101,-11.99803865183485
888.681,0.0422321,0.300697,-11.67017385895515
888.861,0.136994,0.309428,-11.34199497432057
889.040,0.168326,0.324754,-11.01349730698657
889.219,0.199612,0.340046,-10.68467800478054
889.398,0.136311,0.331813,-10.35554607573140
889.577,0.167465,0.347075,-10.02609098552272
889.756,0.135473,0.344928,-9.696320740215420
889.936,0.134964,0.344444,-9.366228812217335
890.115,0.196732,0.360222,-9.035819530771553
890.294,0.227888,0.351633,-8.705090751160020
890.473,0.196360,0.335301,-8.374044068180785
890.652,0.288798,0.351950,-8.042677309439313
890.831,0.288279,0.351205,-7.710993569270809
891.011,0.163710,0.326596,-7.378989038845433
891.190,0.171705,0.343793,-7.046663584852198
891.369,0.138949,0.330476,-6.714025119599042
891.548,0.0637366,0.335000,-6.381068222691084
891.727,0.0814545,0.356893,-6.047790468754978
891.906,0.160820,0.386061,-5.714191684890691
892.086,0.221096,0.391230,-5.380277403013629
892.265,0.253150,0.403595,-5.046042631667278
892.444,0.264692,0.382270,-4.711487106551143
892.623,0.398060,0.391309,-4.376612959402432
892.802,0.379423,0.368713,-4.041417871633008
892.982,0.371097,0.361905,-3.705905234212516
893.161,0.431596,0.378147,-3.370076304641748
893.340,0.431043,0.377288,-3.033921418852773
893.519,0.308730,0.346035,-2.697448449998320
893.698,0.338546,0.347030,-2.360656753755043
893.877,0.277729,0.329717,-2.023544183415381
894.057,0.217015,0.312733,-1.686112894311684
894.236,0.246442,0.326646,-1.348360007575679
894.415,0.335768,0.355493,-1.010286254436657
894.594,0.305261,0.353242,-0.6718908353827745
894.773,0.394765,0.383644,-0.3331766712991953
894.953,0.424569,0.398119,0.005857259004267377
895.132,0.394058,0.383201,0.3452103165351321
895.311,0.273889,0.351902,0.6848849922074178
895.490,0.303230,0.352959,1.024875998349170
895.669,0.272768,0.338219,1.365189330748471
895.849,0.272348,0.337876,1.705821996594198
896.028,0.183010,0.328713,2.046771893518602
896.207,0.153050,0.313648,2.388042093067650
896.386,0.152374,0.313058,2.729630416507402
896.565,0.151725,0.312448,3.071540677657700
896.745,0.210072,0.327432,3.413769533216628
896.924,0.327530,0.349682,3.756319520175045
897.103,0.415387,0.379235,4.099191003107765
897.282,0.385726,0.377523,4.442384606591270
897.461,0.443836,0.391850,4.785893151347564
897.640,0.414147,0.377414,5.129698263529936
897.820,0.355297,0.361600,5.473762734017235
897.999,0.325592,0.347313,5.818008476319898
898.178,0.383495,0.361975,6.162272579304489
898.357,0.295440,0.345294,6.506237797454086
898.536,0.323849,0.358615,6.849334923126762
898.716,0.352366,0.359535,7.190565498034804
898.895,0.449229,0.395549,7.528346869586926
899.074,0.416111,0.455213,7.860283546447585
899.253,0.441303,0.529988,8.183034489268481
899.432,0.408479,0.589304,8.492259968846241
899.612,0.564944,0.706357,8.782800200194368
899.791,0.463817,0.742678,9.049071638059452
899.970,0.463604,0.741608,9.285767318889834
900.149,0.782424,0.825183,9.488672976091717
900.328,0.702403,0.765120,9.655505207117404
900.508,0.700958,0.764033,9.786515821253792
900.687,0.620907,0.704234,9.884654911641594
900.866,0.620235,0.703671,9.955307562457543
901.045,0.300374,0.618639,10.00543233945559
901.224,0.300154,0.618152,10.04243461278369
901.404,0.140224,0.573951,10.07296514653104
901.583,0.139789,0.573471,10.10183516381934
901.762,0.138908,0.572372,10.13107186891967
901.941,0.138131,0.571179,10.15932467220745
902.120,0.137624,0.570710,10.18138045815522
902.300,0.294083,0.612804,10.18774586627999
902.479,0.451361,0.710499,10.16434570284626
902.658,0.451150,0.710352,10.09258979455767
902.837,0.450841,0.709526,9.950193813108713
903.017,0.529619,0.767730,9.713227539037321
903.196,0.450584,0.763195,9.359554019758207
903.375,0.527967,0.766025,8.873358216968370
903.554,0.449762,0.706714,8.249880595234050
903.733,0.527496,0.745542,7.499032222909888
903.913,0.527070,0.744100,6.646612199985015
904.092,0.448453,0.704366,5.732239923055611
904.271,0.291866,0.660744,4.804157591049837
904.450,0.447076,0.757246,3.911983858250735
904.629,0.446309,0.756318,3.099180654923066
904.809,0.368654,0.698248,2.397113386952303
904.988,0.368270,0.696814,1.821989799955736
905.167,0.367831,0.695445,1.375077864807772
905.346,0.367025,0.693834,1.045611568841320
905.525,0.289182,0.654413,0.8151961853600153
905.705,0.443257,0.750287,0.6623834200252365
905.884,0.673782,0.828776,0.5663891121987520
906.063,0.673502,0.828060,0.5094446814225247
906.242,0.519202,0.731934,0.4777804410932292
906.422,1.05557,0.851078,0.4615665018086220
906.601,1.20784,0.890312,0.4542652045387606
906.780,1.43559,0.929447,0.4517864529741524
906.959,2.04656,1.08521,0.4517043277159776
907.138,3.57391,1.41315,0.4526510594029211
907.318,6.16520,1.71665,0.4538823769449309
907.497,11.1953,2.17709,0.4550331267569450
907.676,19.1902,2.78663,0.4559440955609961
907.855,30.0683,3.47300,0.4565669421650257
908.034,44.3531,4.16467,0.4569052008685326
908.214,58.8442,4.76640,0.4570045193099668
908.393,77.1813,5.43368,0.4569117153895909
908.572,95.2588,5.99209,0.4566741767886479
908.751,116.562,6.59391,0.4563451759944813
908.931,135.405,7.11685,0.4559902279841461
909.110,162.915,7.80619,0.4556962947598477
909.289,189.769,8.41947,0.4555953003015781
909.468,223.831,9.13890,0.4558863994310933
909.647,257.155,9.79507,0.4568691589324142
909.827,298.654,10.5708,0.4589882943891380
910.006,335.629,11.2091,0.4628863814227134
910.185,371.046,11.7977,0.4694454948380910
910.364,398.500,12.2311,0.4797962953502389
910.544,434.165,12.7622,0.4952569429330876
910.723,455.883,13.0765,0.5171816921272419
910.902,478.683,13.3943,0.5467124402739856
911.081,506.615,13.7721,0.5844791936190527
911.260,541.923,14.2377,0.6303100517757573
911.440,569.672,14.5851,0.6830488216614644
911.619,600.105,14.9714,0.7405537225897828
911.798,633.621,15.3814,0.7999170742187720
911.977,655.071,15.6379,0.8578737765390864
912.157,667.379,15.7793,0.9112928638986990
912.336,678.166,15.8996,0.9576350120674534
912.515,691.632,16.0515,0.9952590221876190
912.694,695.164,16.0857,1.023532369359961
912.873,703.611,16.1768,1.042747974904735
913.053,703.891,16.1737,1.053922124001294
913.232,696.444,16.0807,1.058539629724962
913.411,692.262,16.0262,1.058327266133803
913.590,681.275,15.8920,1.055056651725878
913.770,665.486,15.7014,1.050393488124642
913.949,649.740,15.5062,1.045753058691935
914.128,635.056,15.3221,1.042179731918686
914.307,603.023,14.9206,1.040249526258365
914.487,572.000,14.5220,1.040041716338866
914.666,540.498,14.1117,1.041192971947483
914.845,504.042,13.6146,1.043041257833680
915.024,464.826,13.0709,1.044816366537565
915.203,431.275,12.5809,1.045836609140592
915.383,394.684,12.0239,1.045643257648476
915.562,355.857,11.4149,1.044062581854634
915.741,320.333,10.8130,1.041176487752596
915.920,284.632,10.1840,1.037245607493118
916.100,250.375,9.54606,1.032610713609966
916.279,220.566,8.95618,1.027602941646933
916.458,191.751,8.35130,1.022486878981468
916.637,166.059,7.75443,1.017427451863046
916.817,140.256,7.10384,1.012482873562880
916.996,117.266,6.47879,1.007607432231667
917.175,94.2321,5.84490,1.002667596252889
917.354,72.7612,5.18071,0.9974643110330895
917.534,54.0225,4.46501,0.9917690283391656
917.713,37.9356,3.71860,0.9853706733890232
917.892,24.1983,2.99406,0.9781367323580238
918.071,14.1218,2.29880,0.9700688646695694
918.251,7.26217,1.74983,0.9613206042579062
918.430,3.68883,1.38146,0.9521811676787107
918.609,2.37705,1.15850,0.9430036440822888
918.788,1.64820,1.04627,0.9340848784979916
918.968,1.28423,0.969063,0.9255126185970510
919.147,1.21048,0.966686,0.9170258212446524
919.326,1.06491,0.927505,0.9079340304370582
919.505,1.06463,0.926945,0.8971450809132772
919.685,0.991657,0.891416,0.8833405179587877
919.864,0.846846,0.800870,0.8652810618427997
920.043,0.484279,0.689388,0.8422088359290900
920.222,0.483992,0.688867,0.8142321471311474
920.401,0.555888,0.692020,0.7825722239368590
920.581,0.555158,0.691751,0.7495504705113691
920.760,0.626964,0.745463,0.7182829773040780
920.939,0.698484,0.781639,0.6920989287153333
921.119,0.553587,0.691646,0.6738234912113394
921.298,0.480705,0.687924,0.6651057648016668
921.477,0.522740,0.720625,0.6659746831187285
921.656,0.586474,0.750588,0.6747524811575989
921.836,0.541113,0.667034,0.6883617076135413
922.015,0.879476,0.725054,0.7029649239940745
922.194,0.902630,0.658946,0.7147900263329333
922.373,0.947651,0.589892,0.7209633296630946
922.553,0.910427,0.512282,0.7201569949816033
922.732,1.01259,0.545621,0.7129097732104531
922.911,0.875222,0.527326,0.7015329092488101
923.090,0.840642,0.525856,0.6896135270245146
923.270,0.635328,0.474842,0.6812331398832642
923.449,0.771446,0.508750,0.6800720512197320
923.628,0.737052,0.492401,0.6886070070466160
923.807,0.770759,0.492760,0.7075914407307135
923.987,0.702489,0.474804,0.7359224168085599
924.166,0.838381,0.508658,0.7709122428188190
924.345,0.633818,0.455778,0.8088489954461204
924.524,0.701371,0.472337,0.8457062250124059
924.704,0.616893,0.446044,0.8778353463772824
924.883,0.704104,0.453510,0.9024931585557083
925.062,0.672592,0.426145,0.9181489189466276
925.241,0.819517,0.451225,0.9245629038275518
925.421,0.711173,0.410854,0.9226741444341624
925.600,0.814783,0.422290,0.9143538003001143
925.779,0.737715,0.397072,0.9020739003631500
925.958,0.558168,0.356847,0.8885260492614161
926.138,0.634403,0.369656,0.8762263925643402
926.317,0.710718,0.382735,0.8671564149636682
926.496,0.658974,0.370226,0.8624902509395966
926.675,0.837511,0.408620,0.8624778616022101
926.855,0.864453,0.455058,0.8665034587300545
927.034,0.817641,0.502403,0.8733177561616644
927.213,0.717792,0.534642,0.8813607198648457
927.392,0.722197,0.594418,0.8891046140171133
927.572,0.571404,0.614305,0.8953275853701018
927.751,0.727433,0.667291,0.8992623495983876
927.930,0.518968,0.574647,0.9006266464217781
928.110,0.570890,0.577008,0.8995501918769800
928.289,0.414643,0.523177,0.8964473966443147
928.468,0.362544,0.496990,0.8918777853502298
928.647,0.414303,0.498753,0.8864230217402853
928.827,0.674137,0.592472,0.8805967368408876
929.006,0.673916,0.592307,0.8747880461741883
929.185,0.673757,0.592284,0.8692466783678726
929.364,0.673643,0.592219,0.8641051271858987
929.544,0.621267,0.590076,0.8594350942192148
929.723,0.564037,0.528428,0.8553217731444841
929.902,0.585264,0.492804,0.8519392300905583
930.081,0.685006,0.485162,0.8496026522990788
930.261,0.810115,0.478028,0.8487778001948421
930.440,0.779559,0.417941,0.8500342379557162
930.619,0.830041,0.430303,0.8539487689901181
930.799,0.753738,0.416996,0.8609905373133705
930.978,0.652126,0.390756,0.8714147937336917
931.157,0.550506,0.365543,0.8852007969266444
931.336,0.499648,0.352983,0.9020644723477026
931.516,0.474016,0.352373,0.9215341452868244
931.695,0.575266,0.365999,0.9430794634383055
931.874,0.701872,0.392578,0.9662460903634383
932.054,0.752415,0.405237,0.9907549764672446
932.233,0.853517,0.430064,1.016525847185856
932.412,0.802642,0.417571,1.043624154448868
932.591,0.751865,0.416428,1.072126412590111
932.771,0.675823,0.403136,1.101956453405453
932.950,0.827691,0.428737,1.132728672642799
933.129,0.928879,0.441616,1.163658460103870
933.308,1.03009,0.454766,1.193571011136231
933.488,1.35891,0.494004,1.221023061246123
933.667,1.48539,0.519623,1.244511428501031
933.846,1.43464,0.518736,1.262723908321806
934.026,1.51026,0.531236,1.274754532145820
934.205,1.35832,0.505447,1.280239852993735
934.384,1.05455,0.466830,1.279371592754811
934.563,1.25645,0.492353,1.272794201907605
934.743,1.20568,0.479979,1.261419379486964
934.922,0.977974,0.442080,1.246211767102026
935.101,1.12939,0.467593,1.227985218380383
935.281,1.15455,0.467769,1.207251121756185
935.460,1.07849,0.455351,1.184140880866375
935.639,1.10355,0.455633,1.158412066592600
935.818,1.10328,0.455499,1.129533848955443
935.998,1.00202,0.442452,1.096845570111663
936.177,1.07746,0.455195,1.059794329149359
936.356,0.875285,0.428982,1.018038334146973
936.535,0.774105,0.415206,0.9703206177925792
936.715,0.672937,0.389841,0.9078633288170324
936.894,0.496067,0.357114,0.8052651101491003
937.073,0.344360,0.331561,0.6429111645047548
937.253,0.318804,0.319688,0.4610876254274577
937.432,0.318584,0.319842,0.3357903945764628
937.611,0.293177,0.318722,0.2955377496311840
937.791,0.343535,0.324922,0.3335391300890264
937.970,0.444372,0.349608,0.4479441168144147
938.149,0.519995,0.362435,0.6059271031159446
938.328,0.570462,0.374957,0.7394463660638291
938.508,0.746977,0.413740,0.8179292276785197
938.687,0.847815,0.439696,0.8614284679411842
938.866,0.772110,0.426832,0.8920312750929389
939.045,0.797279,0.438659,0.9167210677265019
939.225,0.772004,0.426831,0.9361912383450698
939.404,0.696393,0.413900,0.9505401388467272
939.583,0.746837,0.414841,0.9602406632814205
939.763,0.721651,0.402941,0.9659960433744050
939.942,0.797289,0.415487,0.9685504451900316
940.121,0.923386,0.440609,0.9685680617516037
940.301,1.07470,0.466225,0.9665791068829810
940.480,1.09994,0.478022,0.9629718936430928
940.659,1.22599,0.503197,0.9580125897820377
940.839,1.20072,0.491398,0.9518851148233600
941.018,1.15025,0.479106,0.9447488583657988
941.197,1.07453,0.466355,0.9368135000897071
941.376,0.973692,0.441675,0.9284155826155805
941.556,0.923322,0.429295,0.9200863484963859
941.735,0.898248,0.428935,0.9125775290534835
941.914,0.873178,0.428569,0.9068273597497883
942.094,0.848188,0.416787,0.9038594906039139
942.273,0.924033,0.429707,0.9046293467878475
942.452,0.873797,0.428805,0.9098620101725978
942.631,0.873967,0.428945,0.9199286352192587
942.811,0.798429,0.415525,0.9347957457705974
942.990,0.773252,0.415039,0.9540678434957071
943.169,0.773265,0.415090,0.9771013063359106
943.349,0.848887,0.428036,1.003135265924125
943.528,0.899324,0.440235,1.031407646807646
943.707,1.12630,0.478887,1.061204231594964
943.887,1.15156,0.479423,1.091841104102687
944.066,1.12638,0.478963,1.122616688527664
944.245,1.07600,0.466632,1.152753333454175
944.424,1.05090,0.454801,1.181384235737734
944.604,1.10152,0.455308,1.207595921767388
944.783,1.15210,0.467414,1.230480595832102
944.962,1.12698,0.466894,1.248771065798844
945.142,1.15239,0.467337,1.258003553205077
945.321,1.10209,0.466570,1.240373798768962
945.500,0.900350,0.440839,1.152099470097541
945.680,0.774256,0.415875,0.9479715300110496
945.859,0.749126,0.404001,0.6652881528500260
946.038,0.597719,0.377021,0.4565311143668519
946.218,0.572565,0.365222,0.4666695693535064
946.397,0.673671,0.378425,0.6843113480537517
946.576,0.749529,0.391341,0.9549351645606217
946.755,0.926379,0.428848,1.138214387561572
946.935,1.20426,0.480774,1.211653529300177
947.114,1.30551,0.505304,1.223573689023082
947.293,1.43206,0.530139,1.214397969845750
947.473,1.43213,0.530258,1.199018458779532
947.652,1.45760,0.530602,1.180184755176281
947.831,1.28082,0.504890,1.157669251615789
948.011,1.17973,0.480328,1.130819653432902
948.190,0.876353,0.429197,1.099096858512258
948.369,1.02826,0.454342,1.062362746588191
948.549,0.775381,0.403915,1.021177936356786
948.728,0.876599,0.417266,0.9770510817957115
948.907,0.724839,0.390290,0.9325274994078009
949.087,0.826115,0.404083,0.8910211843727841
949.266,0.573065,0.365309,0.8563621028802959
949.445,0.598323,0.377382,0.8321271861934511
949.625,0.446405,0.351268,0.8209112667924997
949.804,0.547636,0.377558,0.8237475003631568
949.983,0.420989,0.351904,0.8398540160600350
950.162,0.395590,0.339936,0.8667893067964353
950.342,0.370215,0.327939,0.9009767754358661
950.521,0.446330,0.341485,0.9384374324144492
950.700,0.446426,0.341355,0.9755176923049370
950.880,0.674759,0.391930,1.009429378922007
951.059,0.776226,0.417194,1.038491302759291
951.238,0.903087,0.442982,1.062078733315976
951.418,0.903114,0.442961,1.080372978578755
951.597,0.877721,0.431268,1.094028189435809
951.776,0.725518,0.405629,1.103878313387709
951.956,0.776536,0.418140,1.110732729027318
952.135,0.649782,0.392496,1.115279018576398
952.314,0.726336,0.405432,1.118060926003288
952.494,0.980792,0.444038,1.119491047744806
952.673,1.10831,0.457906,1.119882837418791
952.852,1.10871,0.458122,1.119471853174033
953.032,1.36337,0.509143,1.118443016378543
953.211,1.23662,0.483883,1.116952704939514
953.390,1.16094,0.483291,1.115155569579125
953.570,1.11051,0.482757,1.113230197384850
953.749,1.21276,0.496017,1.111391852971342
953.928,1.06033,0.470422,1.109890905603537
954.108,1.06054,0.470457,1.108993099394771
954.287,1.03543,0.458379,1.108944388711005
954.466,1.06121,0.458771,1.109929376745150
954.646,0.908583,0.433204,1.112028986440422
954.825,0.883280,0.432825,1.115185538929642
955.004,0.832280,0.420029,1.119192920845521
955.183,0.806997,0.419789,1.123712976402881
955.363,0.832759,0.420298,1.128324050066042
955.542,0.935076,0.433780,1.132589510468243
955.722,1.03744,0.447474,1.136139021839712
955.901,1.24195,0.486430,1.138724634176820
956.080,1.29349,0.499041,1.140224202441032
956.260,1.26831,0.498945,1.140604318544649
956.439,1.26874,0.499073,1.139842212834367
956.618,1.34590,0.511991,1.137827941459606
956.797,1.29517,0.511320,1.134279084511597
956.977,1.39808,0.524524,1.128708323826498
957.156,1.39851,0.524629,1.120470171588800
