wave,flux,err,fit_all,fit_stell
794.641,-0.530181,2.27950,-5.538714455507215,-5.540571149188065
794.699,-0.281415,2.27100,-5.534316505584930,-5.536172229355780
794.756,0.636559,2.27248,-5.529916124859816,-5.531772216865031
794.814,1.20318,2.27529,-5.525511103753281,-5.527366985325865
794.871,0.851491,2.26580,-5.521108054547929,-5.522963275383640
794.929,0.687052,2.26445,-5.516694744589451,-5.518549533480315
794.987,0.872629,2.27440,-5.512294598640653,-5.514149720133774
795.044,0.812774,2.28364,-5.507882543946062,-5.509736845527065
795.102,0.601904,2.28044,-5.503469962196165,-5.505324140284776
795.159,0.403543,2.27584,-5.499054814225469,-5.500909393505995
795.217,0.399147,2.26863,-5.494644733201338,-5.496498167863119
795.274,0.557608,2.26311,-5.490232320860639,-5.492086340472832
795.332,0.508716,2.24728,-5.485812713139775,-5.487666002711268
795.389,-0.285393,2.23951,-5.481396963711453,-5.483250050079292
795.447,-0.0495318,2.23661,-5.476970508435916,-5.478823614884857
795.504,0.340390,2.23773,-5.472556562965026,-5.474409250172988
795.562,-0.339470,2.22439,-5.468128114119358,-5.469980603409917
795.619,-0.639627,2.21973,-5.463706132808023,-5.465558383525898
795.677,-0.220569,2.21726,-5.459287399451071,-5.461139138609700
795.734,-0.486612,2.20605,-5.454853430441387,-5.456705276225058
795.792,-0.975363,2.19286,-5.450429330384141,-5.452280382036926
795.849,-0.947718,2.18278,-5.445996568663301,-5.447847345943408
795.907,-1.42153,2.17355,-5.441568322709984,-5.443419116839694
795.965,-1.66487,2.16439,-5.437132866469524,-5.438983170507826
796.022,-1.09728,2.16270,-5.432702351953081,-5.434552457055871
796.080,-0.224807,2.16475,-5.428260041265735,-5.430110396235595
796.137,0.212174,2.17193,-5.423825392362300,-5.425674772584191
796.195,0.769906,2.17292,-5.419393551206059,-5.421243269243439
796.252,0.603593,2.15948,-5.414947459037815,-5.416796708194785
796.310,-0.0304665,2.14724,-5.410508753629494,-5.412357892464797
796.367,-1.12506,2.13345,-5.406062883728202,-5.407911409050036
796.425,-0.864788,2.13099,-5.401620924765470,-5.403468963422823
796.482,-0.744672,2.12867,-5.397173783597922,-5.399021552475359
796.540,0.122237,2.14162,-5.392729281167254,-5.394576905739889
796.597,0.789446,2.15549,-5.388278680598907,-5.390126444920129
796.655,0.990603,2.15852,-5.383830674139741,-5.385677918950877
796.712,0.122414,2.14236,-5.379377370768182,-5.381224541736222
796.770,0.0914041,2.14103,-5.374920843383675,-5.376767672534065
796.827,-1.25903,2.12361,-5.370473382627396,-5.372319998363841
796.885,-1.42575,2.11715,-5.366012466594682,-5.367858227411538
796.943,-1.11173,2.11399,-5.361556957690905,-5.363402682312240
797.000,-0.715619,2.11373,-5.357095654814716,-5.358941005425229
797.058,-0.328399,2.10713,-5.352638502578560,-5.354484154553726
797.115,0.685013,2.11241,-5.348174728798918,-5.350019795496510
797.173,0.309441,2.10652,-5.343713814004593,-5.345558422160893
797.230,0.256314,2.10183,-5.339246727969286,-5.341090929431384
797.288,0.515214,2.10592,-5.334778459404924,-5.336622149157852
797.345,-0.374411,2.09477,-5.330313565442970,-5.332157257774621
797.403,-0.511804,2.09163,-5.325841586636135,-5.327684786929494
797.460,-0.774616,2.08911,-5.321374199665550,-5.323217192397919
797.518,-1.11367,2.09348,-5.316904226856191,-5.318747522840590
797.575,-2.03499,2.08690,-5.312429074121781,-5.314271721441151
797.633,-1.70634,2.09547,-5.307957384552456,-5.309799895983729
797.690,-2.33955,2.08939,-5.303477880084427,-5.305319607503383
797.748,-2.25481,2.09718,-5.298999072063883,-5.300840994184195
797.805,-1.64055,2.09684,-5.294522339490095,-5.296363656817160
797.863,-0.916455,2.10323,-5.290038428644648,-5.291879804154461
797.921,-0.700329,2.10689,-5.285554359218354,-5.287395459737914
797.978,0.207770,2.11678,-5.281073583326830,-5.282913768531922
798.036,0.790413,2.10622,-5.276591497836565,-5.278431814360587
798.093,0.475722,2.09761,-5.272102623982578,-5.273942200247481
798.151,0.290540,2.08971,-5.267617803759598,-5.269457303596198
798.208,0.152820,2.07992,-5.263125989466869,-5.264964925212362
798.266,-0.126614,2.07427,-5.258633042635355,-5.260472074592848
798.323,-0.359800,2.07694,-5.254142194063298,-5.255980151732884
798.381,0.00673175,2.07976,-5.249647575863590,-5.251485576076690
798.438,0.325623,2.08418,-5.245154805797411,-5.246992060986024
798.496,0.491606,2.08693,-5.240655456553150,-5.242493003004837
798.553,0.560452,2.08107,-5.236160372681031,-5.237997728924848
798.611,0.419230,2.07038,-5.231658096378841,-5.233494778354402
798.668,-0.00366400,2.06285,-5.227160410918123,-5.228996697839414
798.726,-0.525402,2.05357,-5.222655326988101,-5.224491114549207
798.783,-0.484019,2.04939,-5.218154821105274,-5.219990387606281
798.841,-0.737906,2.04955,-5.213650724102223,-5.215486421610240
798.898,-0.164447,2.05593,-5.209137073548341,-5.210971736881301
798.956,0.249703,2.05588,-5.204632804564260,-5.206467317970995
799.014,0.783554,2.05248,-5.200119670681543,-5.201953779952923
799.071,0.697913,2.04070,-5.195611735048289,-5.197445717234930
799.129,1.13938,2.03199,-5.191096344291019,-5.192930095306171
799.186,0.355360,2.01477,-5.186585308813285,-5.188419104485043
799.244,0.646081,2.02225,-5.182066990711853,-5.183899601669026
799.301,-0.0329550,2.01949,-5.177552687517329,-5.179385367073044
799.359,-0.0342461,2.02691,-5.173037552893354,-5.174869972807574
799.416,-0.311810,2.02331,-5.168509770032964,-5.170341451173947
799.474,0.212842,2.02843,-5.163990958133198,-5.165822777645134
799.531,-0.151311,2.00738,-5.159465552326316,-5.161296660373612
799.589,0.263651,1.99911,-5.154944594710391,-5.156775412702441
799.646,-0.0107848,1.98170,-5.150416089442456,-5.152246368170672
799.704,-0.178708,1.97741,-5.145892307887086,-5.147722693580321
799.761,-0.548483,1.97207,-5.141365810406263,-5.143195684175399
799.819,-0.686218,1.97496,-5.136833010284160,-5.138662416093393
799.876,-0.408682,1.98071,-5.132304740731894,-5.134133951746017
799.934,0.617451,2.00164,-5.127764750561782,-5.129593066433166
799.992,0.925257,2.01135,-5.123232301379225,-5.125060673411948
800.049,1.94928,2.03130,-5.118695254533815,-5.120523274276992
800.107,2.08170,2.05723,-5.114159659764079,-5.115986796489567
800.164,2.31448,2.09157,-5.109618982131040,-5.111446161557720
800.222,2.03692,2.12535,-5.105080671185205,-5.106907138949683
800.279,1.65744,2.16448,-5.100542009540467,-5.102368179023193
800.337,1.05290,2.19150,-5.095996501747303,-5.097822271707541
800.394,1.85415,2.21961,-5.091450561431910,-5.093276343149109
800.452,1.79970,2.23192,-5.086901204986955,-5.088726613268147
800.509,2.00788,2.24026,-5.082356900522861,-5.084181980868780
800.567,2.34017,2.24317,-5.077805196506515,-5.079629339771934
800.624,2.78482,2.23573,-5.073257473369094,-5.075081682017926
800.682,2.11104,2.21673,-5.068706958373412,-5.070530625900442
800.739,1.88174,2.20129,-5.064153152671486,-5.065976603084993
800.797,2.00488,2.19898,-5.059599967436898,-5.061423045690502
800.854,2.03497,2.21002,-5.055041293922170,-5.056864040910273
800.912,2.28620,2.22711,-5.050481143807652,-5.052303097244653
800.970,1.93826,2.22336,-5.045920989709675,-5.047742556304887
801.027,1.63439,2.20058,-5.041362788634530,-5.043183592543093
801.085,0.492493,2.15037,-5.036797348432795,-5.038618379524194
801.142,0.807067,2.09897,-5.032236465437844,-5.034056901926086
801.200,0.532297,2.06529,-5.027674205401524,-5.029493950326026
801.257,1.24827,2.07071,-5.023105864492944,-5.024925319617811
801.315,1.12011,2.10154,-5.018539964142032,-5.020359118553371
801.372,1.60734,2.14902,-5.013964795959136,-5.015783601943779
801.430,1.62895,2.17804,-5.009395520615869,-5.011213831326336
801.487,1.54445,2.18242,-5.004821271748264,-5.006639126514030
801.545,1.10456,2.15427,-5.000249941206194,-5.002067467734384
801.602,1.18080,2.10448,-4.995678006598645,-4.997494885562929
801.660,1.23446,2.04963,-4.991099666667104,-4.992916518352599
801.717,0.905240,2.00797,-4.986523333000697,-4.988339430251201
801.775,1.03821,1.99627,-4.981941623957519,-4.983757141743669
801.832,0.946588,2.01056,-4.977362816405765,-4.979178105126419
801.890,1.36397,2.04863,-4.972773327047971,-4.974588200001925
801.948,1.33969,2.08559,-4.968193260933287,-4.970007982981522
802.005,1.26051,2.11374,-4.963605622569086,-4.965419602980538
802.063,1.00084,2.11431,-4.959020226375792,-4.960834171779278
802.120,0.962538,2.09313,-4.954435369546636,-4.956249096795230
802.178,0.509031,2.04966,-4.949842273361100,-4.951655194125233
802.235,0.136157,1.98896,-4.945255140612561,-4.947067652082499
802.293,0.296945,1.94475,-4.940660282286286,-4.942472286609059
802.350,-0.0585128,1.91031,-4.936067925340960,-4.937879417065413
802.408,0.502768,1.89775,-4.931470764657884,-4.933281913575800
802.465,0.531129,1.90450,-4.926871124858562,-4.928681348666963
802.523,0.884671,1.94576,-4.922274672819395,-4.924085160875967
802.580,1.02885,1.99158,-4.917672751522778,-4.919482478968672
802.638,1.30344,2.03304,-4.913075168244199,-4.914884748525743
802.695,1.16704,2.05955,-4.908469881604575,-4.910278512412908
