-16135.0,0.990423
-16115.1,0.929699
-16095.2,0.744604
-16075.3,0.605894
-16055.5,0.583121
-16035.6,0.451204
-16015.7,0.390419
-15995.8,0.384403
-15976.0,0.414883
-15956.1,0.525053
-15936.2,0.609074
-15916.3,0.753736
-15896.5,0.901041
-15876.6,1.05156
-15856.7,1.17057
-15836.8,1.17518
-15816.9,1.18651
-15797.1,1.14681
-15777.2,1.00779
-15757.3,0.700835
-15737.4,0.576110
-15717.5,0.446248
-15697.7,0.356099
-15677.8,0.434803
-15657.9,0.430712
-15638.0,0.617806
-15618.1,0.875329
-15598.3,0.893003
-15578.4,0.892290
-15558.5,1.06388
-15538.6,1.06888
-15518.7,1.03790
-15498.9,0.941679
-15479.0,0.922400
-15459.1,0.926274
-15439.2,0.898396
-15419.3,0.881236
-15399.5,0.773447
-15379.6,0.615220
-15359.7,0.440986
-15339.8,0.408809
-15319.9,0.307085
-15300.1,0.249527
-15280.2,0.352837
-15260.3,0.363669
-15240.4,0.399707
-15220.6,0.595934
-15200.6,0.710963
-15180.8,0.876349
-15160.9,1.04054
-15141.1,1.22662
-15121.1,1.30618
-15101.2,1.25619
-15081.4,1.22624
-15061.5,1.18238
-15041.6,1.16484
-15021.8,1.16238
-15001.9,1.06727
-14982.0,1.08921
-14962.1,1.01415
-14942.2,0.904631
-14922.4,0.993263
-14902.5,0.994062
-14882.6,1.01219
-14862.7,1.05031
-14842.8,1.02159
-14823.0,1.08710
-14803.1,1.18000
-14783.2,1.22263
-14763.3,1.18838
-14743.4,1.08642
-14723.6,0.996099
-14703.7,0.960192
-14683.8,0.853942
-14663.9,0.775482
-14644.0,0.614929
-14624.2,0.548504
-14604.3,0.440293
-14584.4,0.366886
-14564.5,0.345552
-14544.7,0.347968
-14524.8,0.279357
-14504.9,0.318619
-14485.0,0.281928
-14465.2,0.220952
-14445.3,0.138624
-14425.4,0.122833
-14405.5,0.240012
-14385.6,0.388513
-14365.8,0.440045
-14345.9,0.687463
-14326.0,0.972539
-14306.1,1.03950
-14286.2,1.04199
-14266.4,1.17128
-14246.5,1.14874
-14226.6,1.03052
-14206.7,1.14156
-14186.8,1.27303
-14167.0,1.17984
-14147.1,1.09483
-14127.2,1.07119
-14107.3,1.13841
-14087.4,1.19785
-14067.6,1.25046
-14047.7,1.25840
-14027.8,1.24251
-14007.9,1.30379
-13988.1,1.27919
-13968.1,1.25498
-13948.3,1.20544
-13928.4,1.15800
-13908.6,1.13438
-13888.6,1.20696
-13868.8,1.39742
-13848.9,1.35432
-13829.0,1.17033
-13809.1,1.26382
-13789.3,1.23624
-13769.4,1.28608
-13749.5,1.24775
-13729.6,1.27398
-13709.7,1.25718
-13689.9,1.24416
-13670.0,1.32508
-13650.1,1.27225
-13630.2,1.22642
-13610.3,1.39103
-13590.5,1.18305
-13570.6,1.00322
-13550.7,0.842677
-13530.8,0.725898
-13510.9,0.493090
-13491.1,0.419354
-13471.2,0.338671
-13451.3,0.349730
-13431.4,0.491279
-13411.5,0.626759
-13391.7,0.677677
-13371.8,0.733849
-13351.9,0.774948
-13332.0,0.772194
-13312.2,0.700211
-13292.3,0.692767
-13272.4,0.440647
-13252.5,0.299360
-13250.2,0.295970
-13228.8,0.268472
-13207.4,0.360723
-13186.0,0.497111
-13164.6,0.719328
-13143.2,0.763361
-13121.8,0.796484
-13100.4,0.975719
-13079.0,0.900066
-13057.6,1.16672
-13036.2,1.60768
-13014.8,1.51188
-12993.4,0.965152
-12886.4,0.614463
-12865.0,1.03206
-12843.5,1.14061
-12822.2,1.18240
-12800.8,1.33286
-12779.4,1.40364
-12758.0,1.31144
-12736.6,1.21776
-12715.2,1.12711
-12693.8,1.30423
-12672.4,1.18627
-12651.0,1.10409
-12629.6,1.06050
-12608.2,1.12113
-12586.7,1.08765
-12565.4,1.27133
-12544.0,1.13890
-12522.6,1.24866
-12501.2,1.23162
-12479.8,1.26208
-12458.4,1.20599
-12437.0,1.03799
-12415.6,0.804286
-12394.2,0.466241
-12372.8,0.612213
-12351.4,0.554972
-12330.0,0.750544
-12308.6,0.761807
-12287.2,0.924618
-12265.8,1.02953
-12244.4,1.07339
-12223.0,0.891141
-12201.6,0.879243
-12180.2,0.977004
-12158.8,1.15565
-12137.4,0.987493
-12116.0,0.945764
-12094.6,0.909454
-12073.2,0.692599
-12051.8,0.859038
-12030.4,0.758868
-12009.0,0.900472
-11987.6,1.03588
-11966.2,1.08896
-11944.8,0.824636
-11923.4,0.818544
-11902.0,0.945320
-11880.6,0.907395
-11859.2,0.777214
-11837.8,0.840323
-11816.4,1.01146
-11795.0,0.899359
-11773.6,0.955539
-11752.2,1.00594
-11730.8,1.02529
-11709.4,1.08216
-11688.0,1.21370
-11666.6,1.07512
-11645.2,1.12360
-11623.8,1.13307
-11602.4,1.06920
-11581.0,1.11153
-11559.6,1.13585
-11538.2,1.02618
-11516.8,1.08297
-11495.4,1.17424
-11474.0,1.07352
-11452.6,1.14103
-11431.2,1.15104
-11409.8,1.01812
-11388.4,1.05650
-11367.0,1.00166
-11345.6,0.946650
-11324.2,1.06543
-11302.8,0.874469
-11281.4,0.652827
-11260.0,0.630314
-11238.6,0.385828
-11217.2,0.660464
-11195.8,0.625746
-11174.4,0.809394
-11153.0,0.682525
-11131.6,0.973025
-11110.2,1.07755
-11088.8,0.948480
-11067.4,0.820007
-11046.0,0.886239
-11024.6,0.988860
-11003.2,0.715558
-10981.8,0.645781
-10960.5,0.494002
-10939.0,0.555614
-10917.6,0.327441
-10896.2,0.130530
-10874.8,0.104126
-10853.4,0.164858
-10832.0,0.212060
-10810.6,0.331600
-10789.2,0.0969915
-10767.9,0.245160
-10746.4,0.242537
-10725.0,0.282145
-10703.7,0.366360
-10682.3,0.455709
-10660.8,0.500423
-10639.4,0.526878
-10618.0,0.640294
-10596.6,0.548997
-10575.3,0.605455
-10553.8,0.554710
-10532.4,0.426644
-10511.1,0.566495
-10489.7,0.401838
-10468.3,0.271099
-10446.9,0.327732
-10425.4,0.505776
-10404.0,0.612938
-10382.7,0.587824
-10361.2,0.708547
-10339.8,0.764141
-10318.5,0.721183
-10297.1,0.540017
-10275.7,0.652949
-10254.3,0.635019
-10232.9,0.466449
-10211.5,0.526070
-10190.1,0.410833
-10168.7,0.451530
-10147.2,0.441175
-10125.9,0.382730
-10104.5,0.341005
-10083.0,0.375447
-10061.7,0.435015
-10040.3,0.411096
-10018.9,0.308684
-9997.47,0.473495
-9976.07,0.214156
-9954.66,0.338781
-9933.28,0.285020
-9911.84,0.457607
-9890.43,0.310213
-9869.07,0.323903
-9847.66,0.254427
-9826.24,0.467014
-9804.87,0.160151
-9783.47,0.359209
-9762.06,0.505958
-9740.68,0.404115
-9719.27,0.362509
-9697.87,0.193758
-9676.48,0.235801
-9655.08,0.295389
-9633.64,0.361723
-9612.27,0.342466
-9590.87,0.541128
-9569.45,0.616894
-9548.08,0.791689
-9526.67,0.811842
-9505.27,1.02985
-9483.88,1.09872
-9462.48,1.08284
-9441.08,0.917952
-9419.69,0.824324
-9398.29,0.889175
-9376.88,0.965320
-9355.49,0.864614
-9334.07,0.882535
-9312.65,0.845906
-9291.28,0.803087
-9269.88,0.886480
-9248.47,0.776569
-9227.09,0.556216
-9205.68,0.832639
-9184.28,0.863120
-9162.89,0.953359
-9141.49,0.804538
-9120.09,0.877816
-9098.72,1.03394
-9077.28,0.935801
-9055.88,0.829685
-9034.49,0.606370
-9013.08,0.751878
-8991.68,0.806895
-8970.29,0.944681
-8948.89,1.01820
-8927.49,0.832147
-8906.10,0.915667
-8884.70,0.789872
-8863.29,0.626123
-8841.92,0.678916
-8820.48,0.607381
-8799.08,0.722850
-8777.69,0.752529
-8756.29,0.835240
-8734.89,0.858896
-8713.50,0.839326
-8692.10,0.892206
-8670.69,1.19286
-8649.31,1.05581
-8627.90,1.16925
-8606.50,1.05166
-8585.13,1.06618
-8563.71,0.966065
-8542.30,1.01995
-8520.94,1.09250
-8499.50,1.03866
-8478.09,1.28139
-8456.71,1.14742
-8435.30,0.999007
-8413.90,1.04342
-8392.51,1.02767
-8371.11,1.06716
-8349.70,1.05142
-8328.34,0.811882
-8306.91,0.763776
-8285.51,0.592785
-8264.14,0.722085
-8242.70,0.394096
-8221.30,0.504933
-8199.91,0.267168
-8178.51,0.396074
-8157.10,0.404690
-8135.74,0.275173
-8114.31,0.302786
-8092.91,0.482029
-8071.54,0.451772
-8050.14,0.487473
-8028.72,0.438077
-8007.35,0.326201
-7985.91,0.296350
-7964.50,0.333498
-7943.12,0.269896
-7921.71,0.176966
-7900.31,0.381703
-7878.94,0.646173
-7857.52,0.615036
-7836.12,0.625038
-7814.75,0.694915
