873.076,0.0156879,0.109591,0.4920497244153220,0.760831,-0.270010
873.302,0.236849,0.282590,0.4740328791574140,0.724574,-0.236274
873.529,0.0721433,0.230634,0.4567649171551100,0.688297,-0.202519
873.756,0.0978356,0.258443,0.4408477429619285,0.652050,-0.168792
873.983,0.0152633,0.264895,0.4267191298076754,0.615773,-0.135038
874.209,0.0141013,0.257457,0.4146307553482333,0.579516,-0.101302
874.436,0.0163636,0.250169,0.4046526941915076,0.543259,-0.0675656
874.663,0.0319197,0.252245,0.3966990529456143,0.507011,-0.0338385
874.889,0.0479604,0.255840,0.3905711727529387,0.470735,-8.41912e-05
875.116,0.0668435,0.226600,0.3860014502396180,0.434477,0.0336520
875.343,0.0571263,0.210783,0.3826963564199254,0.398210,0.0673972
875.570,0.0377755,0.230282,0.3803692753775863,0.361944,0.101142
875.796,-0.0105776,0.205609,0.3787648381973937,0.325677,0.134888
876.023,-0.0434875,0.185779,0.3776716889041504,0.289419,0.168624
876.250,-0.0449218,0.195578,0.3769255702483167,0.253162,0.202360
876.476,-0.0446983,0.194417,0.3764057132471414,0.216895,0.236105
876.703,-0.0150351,0.163773,0.3760269471213918,0.180638,0.269841
876.930,-0.0289897,0.176906,0.3757327676568277,0.144381,0.303578
877.157,-0.0432727,0.171490,0.3754875284098959,0.108104,0.337332
877.383,-0.0287678,0.155978,0.3752693591777970,0.0718471,0.371068
877.610,-0.000815248,0.165697,0.3750652986111131,0.0355900,0.404804
877.837,-0.0143975,0.178444,0.3748684322452251,-0.000667199,0.438540
878.063,-0.0138420,0.176957,0.3746750754507451,-0.0369439,0.472295
878.290,-0.0274127,0.189501,0.3744846246910648,-0.0732011,0.506031
878.517,-0.00509611,0.198970,0.3742939871750169,-0.0136153,0.531588
878.744,-0.0409554,0.196833,0.3741028533916907,-0.109476,0.526148
878.970,-0.0354176,0.191616,0.3739114729722937,-0.0947218,0.512463
879.197,-0.0122064,0.190777,0.3737198057778131,-0.0326620,0.510482
879.424,0.0285509,0.190908,0.3735279661591188,0.0764357,0.511093
879.650,-0.00178602,0.188731,0.3733357374446663,-0.00478395,0.505525
879.877,0.0158572,0.191604,0.3731432630377410,0.0424964,0.513486
880.104,0.0161448,0.190248,0.3729506126620893,0.0432893,0.510116
880.331,-0.00110834,0.184582,0.3727575149202445,-0.00297336,0.495179
880.557,-0.0188361,0.182203,0.3725641274718792,-0.0505579,0.489051
880.784,0.0155729,0.185895,0.3723703941332633,0.0418209,0.499220
881.011,-0.0184508,0.197276,0.3721765788702899,-0.0495753,0.530060
881.238,-0.0181086,0.195962,0.3719823194945427,-0.0486814,0.526805
881.464,-0.0344950,0.211321,0.3717879211746664,-0.0927814,0.568391
881.691,-0.0180160,0.210792,0.3715931694393347,-0.0484831,0.567265
881.918,-0.0213002,0.207350,0.3713981705211276,-0.0573513,0.558295
882.145,0.0673615,0.198037,0.3712028034913742,0.181468,0.533501
882.371,0.0512131,0.212070,0.3710072157521944,0.138038,0.571606
882.598,0.0636123,0.197626,0.3708112271706486,0.171549,0.532957
882.825,0.0265772,0.194834,0.3706151411131821,0.0717110,0.525705
883.051,0.00439531,0.182496,0.3704186387743782,0.0118658,0.492675
883.278,-0.0473700,0.167832,0.3702218060187334,-0.127950,0.453329
883.505,-0.0236152,0.143317,0.3700248331457890,-0.0638207,0.387318
883.732,0.0223781,0.139970,0.3698275143179760,0.0605095,0.378474
883.958,0.0678997,0.136653,0.3696298379334605,0.183696,0.369703
884.185,0.101435,0.144971,0.3694320347492128,0.274569,0.392416
884.412,0.0896365,0.140759,0.3692338277532288,0.242763,0.381219
884.639,0.111778,0.148575,0.3690353644945230,0.302893,0.402602
884.865,0.0775243,0.138668,0.3688366004470594,0.210186,0.375962
885.092,0.0325977,0.139864,0.3686375603247672,0.0884274,0.379408
885.319,0.00998369,0.133366,0.3684382294795808,0.0270973,0.361977
885.546,0.0209735,0.135854,0.3682386771251077,0.0569563,0.368930
885.772,-0.00106410,0.126645,0.3680388324376313,-0.00289126,0.344108
885.999,0.00990990,0.129178,0.3678385544676232,0.0269409,0.351181
886.226,0.0210570,0.117568,0.3676381330115264,0.0572765,0.319792
886.453,-0.000401181,0.124323,0.3674374508052726,-0.00109184,0.338352
886.679,0.00991942,0.128642,0.3672363928449061,0.0270110,0.350298
886.906,0.0415070,0.136410,0.3670350535158031,0.113087,0.371653
887.133,0.0413224,0.135655,0.3668334549806687,0.112646,0.369801
887.360,0.0309206,0.145431,0.3666316513338760,0.0843369,0.396668
887.586,0.0414973,0.134236,0.3664294765311036,0.113248,0.366336
887.813,0.0101913,0.135843,0.3662270143010901,0.0278279,0.370926
888.040,0.0196790,0.139900,0.3660243089366610,0.0537642,0.382216
888.267,0.0498128,0.149229,0.3658213404765532,0.136167,0.407928
888.493,0.0700689,0.141337,0.3656179613352997,0.191645,0.386571
888.720,0.110259,0.153586,0.3654144275786025,0.301738,0.420308
888.947,0.120336,0.142775,0.3652105347320585,0.329497,0.390939
889.174,0.0894476,0.132254,0.3650064710799891,0.245058,0.362332
889.400,0.0587380,0.121725,0.3648020024902053,0.161013,0.333674
889.627,0.0683862,0.125798,0.3645972002800144,0.187566,0.345033
889.854,0.0380654,0.115446,0.3643922197711456,0.104463,0.316818
890.081,0.0282442,0.124725,0.3641869916864988,0.0775542,0.342475
890.307,0.0183495,0.121264,0.3639814435984006,0.0504133,0.333160
890.534,0.00864583,0.117879,0.3637755719453162,0.0237669,0.324044
890.761,-0.0108013,0.109817,0.3635695430363953,-0.0297091,0.302051
890.988,-0.00115237,0.113833,0.3633629619662984,-0.00317140,0.313277
891.214,0.00883648,0.103641,0.3631563379050881,0.0243324,0.285389
891.441,0.0376741,0.110792,0.3629493820285677,0.103800,0.305256
891.668,0.0283489,0.119814,0.3627421391627270,0.0781516,0.330302
891.895,0.0472367,0.126644,0.3625345554710617,0.130296,0.349330
892.121,0.0469473,0.126118,0.3623267551749720,0.129572,0.348077
892.348,0.0563792,0.128424,0.3621187099486431,0.155692,0.354645
892.575,0.0373318,0.123141,0.3619102731718277,0.103152,0.340254
892.802,0.0931509,0.125303,0.3617015328101997,0.257535,0.346427
893.028,0.102204,0.125038,0.3614925869821313,0.282728,0.345892
