wave,flux,err,fit
830.575,0.473984,0.272704,-1684.551636371337
830.742,0.388445,0.261731,-1680.771320496972
830.909,0.421167,0.269810,-1676.988949942474
831.076,0.306705,0.233091,-1673.204320889405
831.242,0.266088,0.211453,-1669.418122419803
831.409,0.239362,0.196421,-1665.629859336488
831.576,0.253997,0.192841,-1661.839238479876
831.743,0.254255,0.191443,-1658.047463168143
831.909,0.281627,0.198867,-1654.253210565987
832.076,0.253759,0.191769,-1650.457163886053
832.243,0.261808,0.181074,-1646.659058333340
832.409,0.283650,0.176961,-1642.858629460089
832.576,0.325734,0.201565,-1639.056820775703
832.743,0.484427,0.515139,-1635.253029895511
832.910,0.445235,0.484081,-1631.446957288125
833.076,0.553914,0.793614,-1627.639390106551
833.243,0.465303,0.759670,-1623.829655911651
833.410,0.342776,0.690599,-1620.018014288450
833.577,0.537980,0.786274,-1616.204393056171
833.743,0.538115,0.786270,-1612.388792876839
833.910,0.536739,0.783788,-1608.571242495218
834.077,0.732530,1.12431,-1604.751387903983
834.244,0.732699,1.12431,-1600.930220315535
834.410,0.534890,1.02354,-1597.106481737191
834.577,0.729822,1.36263,-1593.281629696319
834.744,0.923007,1.45749,-1589.454304644155
834.910,0.921612,1.45513,-1585.625116180290
835.077,1.50358,1.89953,-1581.793998450537
835.244,1.50223,1.89716,-1577.960814781126
835.411,1.30750,1.55806,-1574.125588686385
835.577,0.918468,1.12212,-1570.288390093046
835.744,0.917179,1.11974,-1566.449398538336
835.911,0.527904,1.01069,-1562.608772880857
836.078,0.718960,1.10456,-1558.766015139673
836.244,1.10310,1.53510,-1554.920992771898
836.411,1.29497,1.86910,-1551.074290701083
836.578,1.10205,1.53329,-1547.226022078611
836.745,1.48335,1.63628,-1543.375038531098
836.911,1.09857,1.20518,-1539.522312093339
837.078,0.714429,0.774634,-1535.668019917174
837.245,1.47539,0.974268,-1531.811191272300
837.412,1.66578,1.30553,-1527.953075894337
837.578,1.47197,1.29306,-1524.092765852771
837.745,1.47211,1.29305,-1520.230838162722
837.912,1.47222,1.29305,-1516.366481059042
838.079,0.519535,0.759402,-1512.500218100577
838.245,0.518190,0.757344,-1508.632445356433
838.412,0.326803,0.660312,-1504.762424082178
838.579,0.326606,0.660314,-1500.890438555398
838.745,0.514585,0.988449,-1497.016203573212
838.912,0.514322,0.988452,-1493.140859985195
839.079,0.512893,0.986565,-1489.263155096057
839.246,0.323989,0.657729,-1485.383431316601
839.412,0.698532,1.07788,-1481.501801238938
839.579,0.510224,0.749749,-1477.618607739097
839.746,0.696998,1.07546,-1473.733566242081
839.913,0.695867,1.07336,-1469.845543307930
840.080,0.695869,1.07336,-1465.956179101814
840.246,0.321278,0.653208,-1462.065029848695
840.413,0.321333,0.653203,-1458.172264350830
840.580,0.505880,0.743956,-1454.276856017325
840.747,0.319332,0.418723,-1450.379999109444
840.913,0.319359,0.418719,-1446.481236125846
841.080,0.319369,0.418717,-1442.580236419324
841.247,0.319392,0.418715,-1438.677444981013
841.414,0.132660,0.323910,-1434.772532874915
841.580,0.317002,0.645149,-1430.865880793153
841.747,0.317163,0.645144,-1426.957108636062
841.914,0.317355,0.645139,-1423.047346899988
842.081,0.317513,0.645134,-1419.134439083484
842.247,0.133098,0.323460,-1415.220475009658
842.414,-0.0511098,0.00221643,-1411.304005543396
842.581,-0.0510758,0.00221452,-1407.385288870896
842.748,-0.0510601,0.00221267,-1403.465743325261
842.914,-0.0510562,0.00221105,-1399.543352944252
843.081,-0.0510222,0.00220863,-1395.619492136034
843.248,0.131045,0.319733,-1391.693775174287
843.415,0.494743,0.727887,-1387.766128873141
843.581,1.03971,1.14467,-1383.836444063194
843.748,1.40258,1.55191,-1379.904783961030
843.915,1.58381,1.86804,-1375.971018693983
844.082,2.30699,2.05637,-1372.035420287800
844.248,2.84753,2.15352,-1368.098261931137
844.415,4.83156,2.51431,-1364.159198734347
844.582,11.3256,3.33508,-1360.217804565632
844.749,19.2553,4.33772,-1356.274735238537
844.915,27.7125,5.23837,-1352.329491621243
845.082,42.4551,6.49928,-1348.382687738254
845.249,58.4302,7.66427,-1344.433785121694
845.416,72.9286,8.46840,-1340.482711974550
845.582,89.3763,9.35704,-1336.530345998704
845.749,107.053,10.2455,-1332.575733233306
845.916,124.856,11.0397,-1328.619368904755
846.083,144.591,11.7106,-1324.660718756641
846.250,161.969,12.3074,-1320.700011676591
846.416,181.809,12.9132,-1316.737789954476
846.583,211.234,13.7891,-1312.774196139876
846.750,236.147,14.4508,-1308.807787124303
846.917,270.786,15.4361,-1304.839820031832
847.083,292.248,16.0760,-1300.870064049730
847.250,322.352,16.8977,-1296.898106892992
847.417,344.213,17.4519,-1292.924246889205
847.584,359.847,17.8487,-1288.948564544646
847.750,370.088,18.0835,-1284.970749101079
847.917,393.458,18.6565,-1280.991657639241
848.084,398.203,18.7611,-1277.010433148426
848.251,406.981,18.9545,-1273.027535765666
848.417,431.275,19.4961,-1269.041951828968
848.584,441.072,19.7058,-1265.055042930274
848.751,449.630,19.8879,-1261.066144537644
848.918,464.349,20.2105,-1257.075516161370
849.085,472.878,20.3879,-1253.082494444953
849.251,468.549,20.2855,-1249.087916540153
849.418,469.858,20.3041,-1245.091408724527
849.585,468.896,20.2736,-1241.093086323914
849.752,458.839,20.0410,-1237.092488254737
849.918,456.471,19.9805,-1233.089986981603
850.085,449.578,19.8197,-1229.086136462003
850.252,438.161,19.5568,-1225.079871227620
850.419,427.118,19.2986,-1221.072074878541
850.585,419.254,19.1064,-1217.061889854572
850.752,398.665,18.6251,-1213.050032457864
850.919,387.504,18.3585,-1209.036458579905
851.086,367.871,17.8703,-1205.020959597063
851.253,351.390,17.4566,-1201.003559215343
851.419,331.306,16.9326,-1196.984118880314
851.586,307.967,16.3003,-1192.962892324763
851.753,275.988,15.4255,-1188.939490711141
851.920,253.251,14.7578,-1184.914535373548
852.086,224.146,13.9946,-1180.887426272468
852.253,196.479,13.1786,-1176.858396309438
852.420,169.726,12.2942,-1172.827483169783
852.587,147.152,11.5740,-1168.795211008885
852.754,124.957,10.7929,-1164.760439953576
852.920,106.073,10.0076,-1160.724097909876
853.087,91.6969,9.39537,-1156.685623455595
853.254,77.5281,8.69830,-1152.645346514536
853.421,60.8028,7.65864,-1148.603516628557
853.587,47.3604,6.79259,-1144.559290659447
853.754,34.2816,5.75852,-1140.513642575208
853.921,20.8779,4.46598,-1136.465585557002
854.088,13.1497,3.59988,-1132.415976597769
854.255,9.03076,2.99566,-1128.364480006410
854.421,4.74378,2.39131,-1124.311031161614
854.588,2.68684,2.04355,-1120.255823470995
854.755,2.51471,2.03331,-1116.198353348684
854.922,2.17165,1.94105,-1112.139446927846
855.089,1.82942,1.84584,-1108.078490366337
855.255,1.48733,1.75082,-1104.015051725654
855.422,1.14538,1.65600,-1099.950518533610
855.589,0.804321,1.27366,-1095.883977901617
855.756,0.803064,1.27240,-1091.815401203800
855.922,0.632846,0.975691,-1087.745041234464
856.089,0.462873,0.679141,-1083.672648599214
856.256,0.801397,0.771124,-1079.598713037661
856.423,0.801571,0.771122,-1075.522513087460
856.590,0.462167,0.390328,-1071.444756781003
856.756,0.462310,0.390327,-1067.364751009274
856.923,0.631358,0.684722,-1063.283078264433
857.090,0.460769,0.675093,-1059.199495371965
857.257,0.629481,0.969199,-1055.113891764235
857.424,1.13552,1.35583,-1051.026622026612
857.590,1.30400,1.64960,-1046.937099767227
857.757,1.13494,1.35521,-1042.846263604210
857.924,1.13383,1.35415,-1038.753522054416
858.091,1.13323,1.35337,-1034.658409695498
858.257,0.963356,1.34401,-1030.561633232852
858.424,1.01068,1.42789,-1026.462840844265
858.591,1.00954,1.42802,-1022.362498808122
858.758,0.924376,1.49011,-1018.260022892333
858.925,0.754983,1.19691,-1014.155415085000
859.091,0.417599,0.819761,-1010.049608924127
859.258,0.705196,1.00726,-1005.941438415752
859.425,0.705106,1.00726,-1001.831604632827
859.592,0.452328,0.567679,-997.7199900651477
859.759,0.452302,0.567678,-993.6061313679324
859.925,0.704154,1.00557,-989.4904879609435
860.092,0.451244,0.878211,-985.3731832513906
860.259,0.954509,1.44138,-981.2541057993690
860.426,1.20612,1.87856,-977.1330666839671
860.593,1.20642,1.87855,-973.0100816204216
860.759,1.20596,1.87733,-968.8853742504114
860.926,0.954592,1.43965,-964.7584812754956
861.093,0.451928,0.876469,-960.6299909734136
861.260,0.415945,0.813197,-956.4995436481951
861.427,0.750153,1.18644,-952.3673232106491
861.593,0.500112,0.749640,-948.2332224386388
861.760,0.501109,0.749519,-944.0971473825369
861.927,0.501897,0.749401,-939.9590838874853
862.094,0.453883,0.665039,-935.8193585496731
862.261,0.286921,0.581236,-931.6779120224207
862.427,0.286871,0.581237,-927.5341186806663
862.594,0.536303,1.01542,-923.3886055029285
862.761,0.785664,1.44944,-919.2414873875643
862.928,0.868705,1.59362,-915.0923798845679
863.095,0.951721,1.73775,-910.9414923442502
863.261,1.15479,1.79228,-906.7885447980680
863.428,0.994294,1.39551,-902.6341116123700
863.595,0.890852,1.01006,-898.4774576395937
863.762,0.821646,0.630443,-894.3190244226616
863.929,0.763866,0.251089,-890.1588708887463
864.095,0.774899,0.250997,-885.9966164421769
864.262,0.820275,0.261981,-881.8327432303818
864.429,0.888301,0.267820,-877.6666123769362
864.596,0.899375,0.267852,-873.4991375094083
864.763,0.864931,0.262105,-869.3292904569579
864.930,0.807734,0.256246,-865.1578230336795
865.096,0.855506,0.254253,-860.9844966026454
865.263,0.789374,0.239292,-856.8092352207668
865.430,0.745995,0.224472,-852.6321754616359
865.597,0.721739,0.211703,-848.4530449383861
865.764,0.659910,0.195024,-844.2726839480669
865.930,0.535269,0.173141,-840.0898431089978
866.097,0.467466,0.161949,-835.9055334185659
866.264,0.429739,0.154587,-831.7192767481132
866.431,0.399517,0.150726,-827.5309121411137
866.598,0.399376,0.150711,-823.3409242692654
866.764,0.444296,0.158164,-819.1490039064157
866.931,0.474159,0.161946,-814.9552967476574
867.098,0.466478,0.161812,-810.7596348310889
867.265,0.458853,0.161712,-806.5621631124218
867.432,0.511237,0.169110,-802.3628551580438
867.599,0.518648,0.169131,-798.1619469586353
867.765,0.548559,0.172807,-793.9588109470144
867.932,0.615965,0.180288,-789.7540802156208
868.099,0.713331,0.191526,-785.5473601725218
868.266,0.713261,0.191494,-781.3388941944407
868.432,0.758163,0.198820,-777.1284148322435
868.599,0.758123,0.198778,-772.9162177869582
868.766,0.765510,0.198770,-768.7023331792250
868.933,0.645586,0.183738,-764.4864654154569
869.100,0.593072,0.176292,-760.2686483575239
869.267,0.503126,0.164900,-756.0491126980930
869.433,0.480502,0.164718,-751.8276861293227
869.600,0.420465,0.160776,-747.6044845661937
869.767,0.472751,0.168271,-743.3791852427697
869.934,0.465163,0.168147,-739.1523806838408
870.101,0.539879,0.175869,-734.9235630428338
870.268,0.532277,0.172312,-730.6928625658733
870.434,0.524693,0.168741,-726.4603282852819
870.601,0.502151,0.165026,-722.2259830831148
870.768,0.569346,0.172604,-717.9898147215381
870.935,0.606622,0.176355,-713.7517316670750
871.102,0.688807,0.187387,-709.5120517648345
871.268,0.703713,0.190954,-705.2703367687135
871.435,0.756022,0.198378,-701.0268474818881
871.602,0.793377,0.202123,-696.7811060570511
871.769,0.748532,0.198319,-692.5339075495541
871.936,0.688718,0.190879,-688.2847972022157
872.103,0.718590,0.194654,-684.0338337429042
872.269,0.785781,0.202085,-679.7811750473488
872.436,0.748355,0.198285,-675.5263479226570
872.603,0.755757,0.198316,-671.2699676469445
872.770,0.763173,0.198412,-667.0116947546377
872.937,0.733246,0.194616,-662.7517077248483
873.104,0.643558,0.183455,-658.4895406811460
873.270,0.606175,0.179654,-654.2256777636411
873.437,0.561318,0.175716,-649.9599663127095
873.604,0.568753,0.179250,-645.6927193240376
873.771,0.606076,0.183079,-641.4234318373534
873.938,0.516437,0.171574,-637.1522543084816
874.105,0.501526,0.167961,-632.8793625383869
874.271,0.531459,0.171797,-628.6046139345420
874.438,0.531515,0.171827,-624.3279139614905
874.605,0.583874,0.175649,-620.0495109751428
874.772,0.688506,0.190780,-615.7692328965422
874.939,0.718423,0.194576,-611.4873124552220
875.106,0.770762,0.198449,-607.2033208609148
875.272,0.740901,0.194721,-602.9175385019799
875.439,0.666202,0.187223,-598.6299248388269
875.606,0.685153,0.192238,-594.3405986732162
875.773,0.674752,0.199241,-590.0493656405704
875.940,0.619519,0.202443,-585.7563000137555
876.107,0.657951,0.215212,-581.4614051979961
876.273,0.640120,0.222299,-577.1647240631837
876.440,0.595878,0.220820,-572.8661533748251
876.607,0.618520,0.226349,-568.5659247864636
876.774,0.708927,0.237721,-564.2637461984225
876.941,0.709043,0.237808,-559.9597280031322
877.107,0.731726,0.243202,-555.6538799836771
877.274,0.731819,0.243189,-551.3464403858451
877.441,0.720629,0.243072,-547.0371672896723
877.608,0.607796,0.231465,-542.7257601182193
877.775,0.607870,0.231392,-538.4127065474534
877.942,0.619235,0.231552,-534.0978175976302
878.109,0.619300,0.231586,-529.7809805976329
878.275,0.570674,0.219746,-525.4624317464229
878.442,0.618660,0.216620,-521.1418743318984
878.609,0.572737,0.200356,-516.8194869440847
878.776,0.579239,0.191496,-512.4953914378724
878.943,0.604659,0.188029,-508.1696453071821
879.110,0.704941,0.194952,-503.8420092686694
879.276,0.712544,0.195061,-499.5122536029298
879.443,0.772585,0.202499,-495.1809934147594
879.610,0.697773,0.194806,-490.8477888999333
879.777,0.645419,0.187420,-486.5128812597170
879.944,0.570614,0.176348,-482.1760245112909
880.111,0.525770,0.169019,-477.8374945793427
880.277,0.488430,0.165296,-473.4970514667593
880.444,0.533542,0.169283,-469.1547501532694
880.611,0.511138,0.165541,-464.8107402667597
880.778,0.496229,0.165425,-460.4648863636932
880.945,0.511354,0.169058,-456.1172572289440
881.112,0.511497,0.169087,-451.7678146212516
881.279,0.519135,0.169209,-447.4164122834763
881.445,0.579308,0.176827,-443.0634352925593
881.612,0.677084,0.188143,-438.7084380126943
881.779,0.722325,0.192085,-434.3517647667740
881.946,0.684884,0.188292,-429.9932546727313
882.113,0.647459,0.184485,-425.6329661048506
882.280,0.685215,0.188297,-421.2707425014270
882.446,0.655349,0.184668,-416.9068343644320
882.613,0.670604,0.188334,-412.5409847752878
882.780,0.678232,0.188463,-408.1733764612780
882.947,0.753647,0.196118,-403.8039726313140
